week,n_days,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue
2020-08-10,6,1061.010472655349,8.17959355160231,9.225673591563062,19.215097795425965,1.8033217996994508,38.42368673829078,1.0363206225273294
2020-08-17,2,1161.6234407915972,10.441189088263409,9.35600054458602,20.243312951179178,1.1719091015834726,41.21241168561208,1.0354675212279472
2020-09-21,3,1098.796303205549,7.934201072751236,9.528971589159426,10.534599458358857,2.3974283265681544,30.395200446837674,1.028053644979071
2020-09-28,7,1151.3788543361404,8.846081407996941,9.710939558883101,10.428359927536087,1.976354253584983,30.96173514800111,1.0271700400456854
2020-10-05,7,791.5630573173404,6.343680588157352,9.612031208007933,9.256678685757661,2.8172065297501945,28.02959701167314,1.0514451412836472
2020-10-12,7,1104.0352546280667,9.734105378299907,9.644588690041614,10.20110689102101,3.493362653988428,33.07316361335096,1.030016338797977
2020-10-19,7,1126.7175272996226,12.99163348201517,9.418842957140992,9.38505195908893,3.7493207506143627,35.544849148859456,1.0317032409405542
2020-10-26,7,1141.3755295187389,10.768335171955613,9.12373543904654,9.564195802549728,2.709630152867678,32.16589656641956,1.0282308822267259
2020-11-02,2,1142.6484913521508,7.816259532186521,9.826078026932652,10.586757096712441,0.9140392023980957,29.14313385822971,1.0256321247207172
2020-11-09,7,1135.029384192532,14.988450071375842,9.024129094019264,9.869033152123736,4.075922394425903,37.957534711944746,1.033534448143079
2020-11-16,7,1164.4833154007586,11.099321569279612,9.609441464568146,10.149004723657383,3.1322944921016354,33.99006224960677,1.0292557388723191
2020-11-23,7,1109.5669016314098,15.604589013995948,8.923259749829969,9.121744896048016,3.826683031639674,37.476276691513604,1.034071709719655
2020-11-30,7,1047.5781823375066,13.098856728723717,8.890814799013146,8.619412080232117,3.161974422975209,33.77105803094419,1.032350123138688
2020-12-07,7,1079.0264659993716,12.422527148343331,9.23006763355452,8.513786496000119,3.0870347259068738,33.253416003804844,1.0308359900604986
2020-12-14,7,1095.831154966806,14.918465880571144,8.453988059476208,7.436564888013338,4.346942421953444,35.15596125001414,1.032149456692849
2020-12-21,7,1084.5031684169574,10.840081272254206,8.920168008615795,9.102590704162575,2.4374486740951835,31.300288659127755,1.0288245899578217
2020-12-28,7,1097.2546736881998,16.157168207536643,7.959107875970036,8.234136621101145,4.334545136062625,36.68495784067045,1.0335402743031703
