huc12_id,name,year_month,date,year,month,is_site,is_touching_site,network_direction,network_depth,same_site_huc10,same_site_huc8,scope_local,scope_hydro_near,tohuc,areasqkm,states,streamflow_mm_month,availability_mm_month,sui,total_consumption_mm_month,public_supply_consumption_mgd
170703050404,Town of Prineville-Ochoco Creek,2013-04,2013-04-01,2013,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,18.202064993261,18.1882513095123,0.0519826427940506,0.0138136837487142,0.106642738649492
170703050404,Town of Prineville-Ochoco Creek,2013-05,2013-05-01,2013,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.2826960967296,15.2626306447426,0.210836395190177,0.0200654519869242,0.149909890968101
170703050404,Town of Prineville-Ochoco Creek,2013-06,2013-06-01,2013,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.6471160336975,11.7861657504415,0.238213865479964,0.860950283256018,0.167317642046962
170703050404,Town of Prineville-Ochoco Creek,2013-07,2013-07-01,2013,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.0709610352918,6.84172610882727,0.468001091694045,4.22923492646451,0.22662425625118
170703050404,Town of Prineville-Ochoco Creek,2013-08,2013-08-01,2013,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.9705758169009,7.40524663054453,0.313795107797461,2.56532918635637,0.176380388896503
170703050404,Town of Prineville-Ochoco Creek,2013-09,2013-09-01,2013,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.93657708685347,7.47071867943558,0.180176330746501,1.4658584074179,0.120830554918659
170703050404,Town of Prineville-Ochoco Creek,2013-10,2013-10-01,2013,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.8355013450529,9.82523753519835,0.0,0.0102638098545506,0.073764723365581
170703050404,Town of Prineville-Ochoco Creek,2013-11,2013-11-01,2013,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.77611243164847,8.77060531476851,0.0274157223100916,0.005507116879963,0.042515380895177
170703050404,Town of Prineville-Ochoco Creek,2013-12,2013-12-01,2013,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.42331927497352,8.41990089505693,0.166374764421677,0.0034183799165871,0.0255388695413921
170703050404,Town of Prineville-Ochoco Creek,2014-01,2014-01-01,2014,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.71439096621747,9.70806387123247,0.190788303250007,0.0063270949850004,0.0472700101629569
170703050404,Town of Prineville-Ochoco Creek,2014-02,2014-02-01,2014,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.4336873358928,13.4287247440505,0.0,0.0049625918422261,0.0410481473982442
170703050404,Town of Prineville-Ochoco Creek,2014-03,2014-03-01,2014,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,21.6114249244574,21.5996077997771,0.0,0.0118171246803675,0.0882862680364619
170703050404,Town of Prineville-Ochoco Creek,2014-04,2014-04-01,2014,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,22.7913532925775,22.775895549999,0.0,0.0154577425785067,0.119335003746865
170703050404,Town of Prineville-Ochoco Creek,2014-05,2014-05-01,2014,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,19.3402617045685,18.5842708627605,0.0390889664967355,0.755990841807975,0.154369656637457
170703050404,Town of Prineville-Ochoco Creek,2014-06,2014-06-01,2014,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.9436053375846,12.14777998169,0.214841318950156,2.79582535589465,0.179527944537394
170703050404,Town of Prineville-Ochoco Creek,2014-07,2014-07-01,2014,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.8604138129031,8.68351948129175,0.324786930838926,4.17689433161132,0.221097026614288
170703050404,Town of Prineville-Ochoco Creek,2014-08,2014-08-01,2014,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.79159696279,8.26538218543126,0.234090912222652,2.5262147773587,0.178728546478639
170703050404,Town of Prineville-Ochoco Creek,2014-09,2014-09-01,2014,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.94560654010909,7.07404698175739,0.223706392663397,1.8715595583517,0.150386399804449
170703050404,Town of Prineville-Ochoco Creek,2014-10,2014-10-01,2014,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.22898690714855,7.58581907490129,0.193346908837818,0.643167832247267,0.0935767463804458
170703050404,Town of Prineville-Ochoco Creek,2014-11,2014-11-01,2014,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.17170795543925,8.16603063812227,0.0944578253454976,0.005677317316977,0.0414876408235357
170703050404,Town of Prineville-Ochoco Creek,2014-12,2014-12-01,2014,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.71604982188,14.7122696628802,0.0,0.0037801589998243,0.0282417372843149
170703050404,Town of Prineville-Ochoco Creek,2015-01,2015-01-01,2015,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,16.3544087209243,16.3484523056575,0.0,0.0059564152668274,0.0445006453775735
170703050404,Town of Prineville-Ochoco Creek,2015-02,2015-02-01,2015,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,17.7667694749562,17.7586516652881,0.0,0.0081178096681134,0.0671465754995755
170703050404,Town of Prineville-Ochoco Creek,2015-03,2015-03-01,2015,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,18.6124555128076,18.5991982484692,0.0,0.0132572643383493,0.0990456159568363
170703050404,Town of Prineville-Ochoco Creek,2015-04,2015-04-01,2015,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.8868445412812,15.8703427811126,0.172797859163389,0.0165017601685424,0.122428949686568
170703050404,Town of Prineville-Ochoco Creek,2015-05,2015-05-01,2015,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.6921643031198,14.3948005362191,0.255708079026725,0.297363766900712,0.151229855252542
170703050404,Town of Prineville-Ochoco Creek,2015-06,2015-06-01,2015,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.8966368807767,8.99795377673903,0.418426944664745,3.89868310403771,0.233908750806432
170703050404,Town of Prineville-Ochoco Creek,2015-07,2015-07-01,2015,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.091306969462,8.94600361693729,0.304376690588167,3.14530335252473,0.215215954164582
170703050404,Town of Prineville-Ochoco Creek,2015-08,2015-08-01,2015,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.513349670249,6.89692030072749,0.360899010173521,3.61642936952153,0.20646637926448
170703050404,Town of Prineville-Ochoco Creek,2015-09,2015-09-01,2015,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.95210126062754,7.29167404708968,0.19982437717261,1.66042721353786,0.146384543450452
170703050404,Town of Prineville-Ochoco Creek,2015-10,2015-10-01,2015,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.35232899849398,7.61348137205789,0.190405383698647,0.738847626436087,0.10330875637167
170703050404,Town of Prineville-Ochoco Creek,2015-11,2015-11-01,2015,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,7.9038771891955,7.89756543416668,0.124228294669247,0.0063117550288256,0.046060830485059
170703050404,Town of Prineville-Ochoco Creek,2015-12,2015-12-01,2015,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,16.9399286801095,16.9350016920166,0.0,0.0049269880928359,0.0368097488299535
170703050404,Town of Prineville-Ochoco Creek,2016-01,2016-01-01,2016,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.5755722591966,13.5696314391947,0.0,0.0059408200018845,0.0443841324543289
170703050404,Town of Prineville-Ochoco Creek,2016-02,2016-02-01,2016,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.1934991320489,15.1824953738316,0.0,0.0110037582173258,0.0878791963109152
170703050404,Town of Prineville-Ochoco Creek,2016-03,2016-03-01,2016,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,27.0840383677274,27.071281458735,0.0,0.0127569089923284,0.0953074387447714
170703050404,Town of Prineville-Ochoco Creek,2016-04,2016-04-01,2016,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,24.5255617807927,24.5045912469637,0.0,0.0209705338289968,0.161894191234413
170703050404,Town of Prineville-Ochoco Creek,2016-05,2016-05-01,2016,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,19.3774825810991,18.6741265734599,0.0344429222977477,0.703356007639172,0.179602423678153
170703050404,Town of Prineville-Ochoco Creek,2016-06,2016-06-01,2016,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,16.029823571569,13.5880819386946,0.121748952560595,2.44174163287437,0.221964083909853
170703050404,Town of Prineville-Ochoco Creek,2016-07,2016-07-01,2016,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.3444084713317,10.914530383609,0.151307995030591,3.42987808772274,0.224930273202645
170703050404,Town of Prineville-Ochoco Creek,2016-08,2016-08-01,2016,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.1619552633379,7.82467574824501,0.274928838129803,4.33727951509284,0.236772719591588
170703050404,Town of Prineville-Ochoco Creek,2016-09,2016-09-01,2016,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.0549501090003,8.1276129475384,0.108089896723753,1.92733716146195,0.164456037893953
170703050404,Town of Prineville-Ochoco Creek,2016-10,2016-10-01,2016,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.1890215961505,10.0178015579747,0.0,0.171220038175783,0.0877246749300775
170703050404,Town of Prineville-Ochoco Creek,2016-11,2016-11-01,2016,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.57318633358925,9.56318126999738,0.0,0.0100050635918756,0.0763519164235956
170703050404,Town of Prineville-Ochoco Creek,2016-12,2016-12-01,2016,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.22547812139402,9.22197078193123,0.0869646019115226,0.0035073394627859,0.026203490297502
170703050404,Town of Prineville-Ochoco Creek,2017-01,2017-01-01,2017,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.44175349245095,8.43787020188099,0.296664777489409,0.0038832905699622,0.0290122378663512
170703050404,Town of Prineville-Ochoco Creek,2017-02,2017-02-01,2017,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.68376972200832,8.67423265942801,0.342243632476761,0.0095370625803081,0.0788859456890493
170703050404,Town of Prineville-Ochoco Creek,2017-03,2017-03-01,2017,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,16.5130708765268,16.4986312136142,0.0,0.0144396629126183,0.10787936869089
170703050404,Town of Prineville-Ochoco Creek,2017-04,2017-04-01,2017,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,26.1997841747648,26.1823198516497,0.0,0.017464323115097,0.134825965291621
170703050404,Town of Prineville-Ochoco Creek,2017-05,2017-05-01,2017,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,20.8981468459051,19.8734195766154,0.0,1.02472726928974,0.198443818980661
170703050404,Town of Prineville-Ochoco Creek,2017-06,2017-06-01,2017,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.4717514750611,11.8883812980129,0.231607273605983,3.58337017704825,0.241592373208347
170703050404,Town of Prineville-Ochoco Creek,2017-07,2017-07-01,2017,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.8518607826656,8.12744533564515,0.368026141780077,4.72441544702041,0.271064015372379
170703050404,Town of Prineville-Ochoco Creek,2017-08,2017-08-01,2017,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.6985672335126,6.66095359725854,0.382764791881509,4.03761363625401,0.257497910148027
170703050404,Town of Prineville-Ochoco Creek,2017-09,2017-09-01,2017,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.11259208487861,7.41613195245212,0.18616658318785,1.69646013242649,0.178655486900126
170703050404,Town of Prineville-Ochoco Creek,2017-10,2017-10-01,2017,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.07971350437665,8.76641060882278,0.0678063705209232,0.313302895553865,0.107806927424078
170703050404,Town of Prineville-Ochoco Creek,2017-11,2017-11-01,2017,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.01783579681191,9.00849287933982,0.0010360487463512,0.0093429174720878,0.0721280669461089
170703050404,Town of Prineville-Ochoco Creek,2017-12,2017-12-01,2017,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.0498461750978,9.04479400371476,0.104506261287397,0.0050521713830361,0.0377449988007574
170703050404,Town of Prineville-Ochoco Creek,2018-01,2018-01-01,2018,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.1181905359429,11.1120941782056,0.0737559307744938,0.0060963577372703,0.0455461618453591
170703050404,Town of Prineville-Ochoco Creek,2018-02,2018-02-01,2018,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.872057950812,10.8648138589367,0.176134561031981,0.0072440918752588,0.0599196066321382
170703050404,Town of Prineville-Ochoco Creek,2018-03,2018-03-01,2018,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.5339752174417,13.5232664511403,0.158392930027987,0.0107087663014017,0.0800056729194112
170703050404,Town of Prineville-Ochoco Creek,2018-04,2018-04-01,2018,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.7540514470071,14.738196144141,0.231808186461322,0.0158553028660449,0.122404200828005
170703050404,Town of Prineville-Ochoco Creek,2018-05,2018-05-01,2018,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.5675228079787,12.3994824971407,0.358877212389954,1.16804031083793,0.170931394536537
170703050404,Town of Prineville-Ochoco Creek,2018-06,2018-06-01,2018,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.8144654204389,8.38059518253266,0.458329252764864,2.43387023790628,0.199701387885257
170703050404,Town of Prineville-Ochoco Creek,2018-07,2018-07-01,2018,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,9.16689749471736,4.33866624211175,0.662634009664705,4.82823125260561,0.23234210109722
170703050404,Town of Prineville-Ochoco Creek,2018-08,2018-08-01,2018,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,7.6693427212698,3.93498868524566,0.63536548864698,3.73435403602415,0.206280647150114
170703050404,Town of Prineville-Ochoco Creek,2018-09,2018-09-01,2018,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,6.34283582849089,4.14240816967637,0.545419335015527,2.20042765881452,0.14763965613875
170703050404,Town of Prineville-Ochoco Creek,2018-10,2018-10-01,2018,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,6.36352867991799,6.1620781767638,0.344743216231502,0.20145050315419,0.087080705472486
170703050404,Town of Prineville-Ochoco Creek,2018-11,2018-11-01,2018,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,6.07980875157755,6.07201462062645,0.326666091794098,0.0077941309511081,0.0601713116601724
170703050404,Town of Prineville-Ochoco Creek,2018-12,2018-12-01,2018,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.1003430986775,10.0951321550856,0.0005159174832957,0.0052109435918932,0.038931193088035
170703050404,Town of Prineville-Ochoco Creek,2019-01,2019-01-01,2019,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.663474467968,10.6585233871578,0.111563138708888,0.0049510808102367,0.0369897466012988
170703050404,Town of Prineville-Ochoco Creek,2019-02,2019-02-01,2019,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.4947225912749,11.4911005737945,0.128644011635062,0.0036220174803085,0.0299595679309441
170703050404,Town of Prineville-Ochoco Creek,2019-03,2019-03-01,2019,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,14.40309615098,14.3961739801945,0.104068396045156,0.0069221707855211,0.0517158481352061
170703050404,Town of Prineville-Ochoco Creek,2019-04,2019-04-01,2019,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,36.5693589554021,36.5567780875385,0.0,0.0125808678635801,0.0971253018359024
170703050404,Town of Prineville-Ochoco Creek,2019-05,2019-05-01,2019,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,30.0164703546725,29.4382706499331,0.0,0.578199704739357,0.139430399414686
170703050404,Town of Prineville-Ochoco Creek,2019-06,2019-06-01,2019,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,22.1714567825151,19.7098494175992,0.0,2.46160736491587,0.173320647359301
170703050404,Town of Prineville-Ochoco Creek,2019-07,2019-07-01,2019,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,18.1793150007125,13.82816490036,0.0,4.35115010035255,0.173189263636054
170703050404,Town of Prineville-Ochoco Creek,2019-08,2019-08-01,2019,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.2642047080806,12.6883155936919,0.0,2.57588911438876,0.170618734438456
170703050404,Town of Prineville-Ochoco Creek,2019-09,2019-09-01,2019,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.0870934495438,12.3223261976849,0.0,0.764767251858975,0.102816009731207
170703050404,Town of Prineville-Ochoco Creek,2019-10,2019-10-01,2019,10,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.596036134211,12.4132110124264,0.0,0.182825121784514,0.0779472176183409
170703050404,Town of Prineville-Ochoco Creek,2019-11,2019-11-01,2019,11,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.0405987219166,11.0343775138669,0.0,0.0062212080497554,0.0480282215955567
170703050404,Town of Prineville-Ochoco Creek,2019-12,2019-12-01,2019,12,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.0941590279253,11.0904086179551,0.0,0.0037504099701975,0.0280194809508585
170703050404,Town of Prineville-Ochoco Creek,2020-01,2020-01-01,2020,1,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,11.9969396268277,11.9914788687227,0.0004551792602798,0.0054607581049621,0.0407975685098701
170703050404,Town of Prineville-Ochoco Creek,2020-02,2020-02-01,2020,2,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.8798877387768,13.8726190224103,0.0,0.0072687163664803,0.0580500716103089
170703050404,Town of Prineville-Ochoco Creek,2020-03,2020-03-01,2020,3,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.1791371708789,15.1705326121178,0.0558769548962979,0.0086045587611176,0.0642850440921213
170703050404,Town of Prineville-Ochoco Creek,2020-04,2020-04-01,2020,4,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,16.4854598143527,16.4713577361482,0.141471449624716,0.0141020782044645,0.108869166815361
170703050404,Town of Prineville-Ochoco Creek,2020-05,2020-05-01,2020,5,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,15.9615121677505,15.9167635761019,0.177014053933814,0.0447485916485946,0.127628933482225
170703050404,Town of Prineville-Ochoco Creek,2020-06,2020-06-01,2020,6,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,13.8637825147104,11.6563736106177,0.246602840705745,2.2074089040927,0.154413845666418
170703050404,Town of Prineville-Ochoco Creek,2020-07,2020-07-01,2020,7,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,12.0350076757092,7.69073215713958,0.401984083169755,4.34427551856961,0.172433035071721
170703050404,Town of Prineville-Ochoco Creek,2020-08,2020-08-01,2020,8,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,10.0277545625784,6.58289609261192,0.389997966444622,3.4448584699665,0.158941580247225
170703050404,Town of Prineville-Ochoco Creek,2020-09,2020-09-01,2020,9,0,1,upstream,1.0,0,1,1,1,170703051002,48.76,OR,8.27502915085429,5.87321671874728,0.355483416349419,2.401812432107,0.134963044059971
170703050503,Lower McKay Creek,2009-10,2009-10-01,2009,10,0,1,,,0,1,1,0,170703051006,100.19,OR,8.64463179252424,8.58332867780512,0.0980992630745186,0.0613031147191265,0.0
170703050503,Lower McKay Creek,2009-11,2009-11-01,2009,11,0,1,,,0,1,1,0,170703051006,100.19,OR,7.359655233087,7.359655233087,0.240316257839689,0.0,0.0
170703050503,Lower McKay Creek,2009-12,2009-12-01,2009,12,0,1,,,0,1,1,0,170703051006,100.19,OR,7.78662721899825,7.78662721899825,0.171856097697326,0.0,0.0
170703050503,Lower McKay Creek,2010-01,2010-01-01,2010,1,0,1,,,0,1,1,0,170703051006,100.19,OR,10.6213187919452,10.6213187919452,0.0082834669300405,0.0,0.0
170703050503,Lower McKay Creek,2010-02,2010-02-01,2010,2,0,1,,,0,1,1,0,170703051006,100.19,OR,12.3440215844902,12.3440215844902,0.0,0.0,0.0
170703050503,Lower McKay Creek,2010-03,2010-03-01,2010,3,0,1,,,0,1,1,0,170703051006,100.19,OR,15.7851127782013,15.7851127782013,0.0,0.0,0.0
170703050503,Lower McKay Creek,2010-04,2010-04-01,2010,4,0,1,,,0,1,1,0,170703051006,100.19,OR,14.9621127775588,14.9621127775588,0.0345865341703282,0.0,0.0
170703050503,Lower McKay Creek,2010-05,2010-05-01,2010,5,0,1,,,0,1,1,0,170703051006,100.19,OR,14.7677695697878,14.767522925548,1.67015227746647e-05,0.0002466442398007,0.0
170703050503,Lower McKay Creek,2010-06,2010-06-01,2010,6,0,1,,,0,1,1,0,170703051006,100.19,OR,14.3823954830409,13.4397280479957,0.0655431451705459,0.942667435045154,0.0
170703050503,Lower McKay Creek,2010-07,2010-07-01,2010,7,0,1,,,0,1,1,0,170703051006,100.19,OR,11.4162347529343,6.46517563326702,0.460085433379158,4.95105911966726,0.0
170703050503,Lower McKay Creek,2010-08,2010-08-01,2010,8,0,1,,,0,1,1,0,170703051006,100.19,OR,9.83644610888714,6.16796205878993,0.404498152359314,3.6684840500972,0.0
170703050503,Lower McKay Creek,2010-09,2010-09-01,2010,9,0,1,,,0,1,1,0,170703051006,100.19,OR,8.93830611674324,8.03117608278167,0.133741961085681,0.907130033961569,0.0
170703050503,Lower McKay Creek,2010-10,2010-10-01,2010,10,0,1,,,0,1,1,0,170703051006,100.19,OR,9.86792976313072,9.6608190943723,0.0,0.207110668758423,0.0
170703050503,Lower McKay Creek,2010-11,2010-11-01,2010,11,0,1,,,0,1,1,0,170703051006,100.19,OR,10.1631181189267,10.1629768369932,0.0,0.0001412819335483,0.0
170703050503,Lower McKay Creek,2010-12,2010-12-01,2010,12,0,1,,,0,1,1,0,170703051006,100.19,OR,12.6332115170293,12.6332115170293,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-01,2011-01-01,2011,1,0,1,,,0,1,1,0,170703051006,100.19,OR,14.6744272318327,14.6744272318327,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-02,2011-02-01,2011,2,0,1,,,0,1,1,0,170703051006,100.19,OR,18.5419895038321,18.5419895038321,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-03,2011-03-01,2011,3,0,1,,,0,1,1,0,170703051006,100.19,OR,24.0466120539542,24.0466120539542,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-04,2011-04-01,2011,4,0,1,,,0,1,1,0,170703051006,100.19,OR,26.14968882867,26.14968882867,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-05,2011-05-01,2011,5,0,1,,,0,1,1,0,170703051006,100.19,OR,27.500507919598,27.500507919598,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-06,2011-06-01,2011,6,0,1,,,0,1,1,0,170703051006,100.19,OR,25.2657634068835,24.1422946673241,0.0,1.1234687395594,0.0
170703050503,Lower McKay Creek,2011-07,2011-07-01,2011,7,0,1,,,0,1,1,0,170703051006,100.19,OR,19.6389722184722,15.8436711513785,0.0,3.79530106709364,0.0
170703050503,Lower McKay Creek,2011-08,2011-08-01,2011,8,0,1,,,0,1,1,0,170703051006,100.19,OR,16.108083878904,12.483138889667,0.0,3.624944989237,0.0
170703050503,Lower McKay Creek,2011-09,2011-09-01,2011,9,0,1,,,0,1,1,0,170703051006,100.19,OR,13.3026367985222,11.0152867007161,0.0,2.28735009780607,0.0
170703050503,Lower McKay Creek,2011-10,2011-10-01,2011,10,0,1,,,0,1,1,0,170703051006,100.19,OR,12.0732206431126,11.9910551715878,0.0,0.0821654715248482,0.0
170703050503,Lower McKay Creek,2011-11,2011-11-01,2011,11,0,1,,,0,1,1,0,170703051006,100.19,OR,10.3602841726869,10.3602841726869,0.0,0.0,0.0
170703050503,Lower McKay Creek,2011-12,2011-12-01,2011,12,0,1,,,0,1,1,0,170703051006,100.19,OR,9.83999715820338,9.83999715820338,0.0,0.0,0.0
170703050503,Lower McKay Creek,2012-01,2012-01-01,2012,1,0,1,,,0,1,1,0,170703051006,100.19,OR,10.7100350127932,10.7100350127932,0.0,0.0,0.0
170703050503,Lower McKay Creek,2012-02,2012-02-01,2012,2,0,1,,,0,1,1,0,170703051006,100.19,OR,12.6360411680984,12.6360411680984,0.0,0.0,0.0
170703050503,Lower McKay Creek,2012-03,2012-03-01,2012,3,0,1,,,0,1,1,0,170703051006,100.19,OR,15.0941637242315,15.0941637242315,0.0406639955806931,0.0,0.0
170703050503,Lower McKay Creek,2012-04,2012-04-01,2012,4,0,1,,,0,1,1,0,170703051006,100.19,OR,15.4981397164379,15.4981397164379,0.0,0.0,0.0
170703050503,Lower McKay Creek,2012-05,2012-05-01,2012,5,0,1,,,0,1,1,0,170703051006,100.19,OR,14.16767729027,14.1676643107088,0.0406361472694309,1.29795611575524e-05,0.0
170703050503,Lower McKay Creek,2012-06,2012-06-01,2012,6,0,1,,,0,1,1,0,170703051006,100.19,OR,16.5509812525489,16.2669311294575,0.0,0.284050123091397,0.0
170703050503,Lower McKay Creek,2012-07,2012-07-01,2012,7,0,1,,,0,1,1,0,170703051006,100.19,OR,12.2706533751083,7.82991770333114,0.346114187259189,4.44073567177719,0.0
170703050503,Lower McKay Creek,2012-08,2012-08-01,2012,8,0,1,,,0,1,1,0,170703051006,100.19,OR,10.789322459131,6.75187697327978,0.348122576905162,4.03744548585123,0.0
170703050503,Lower McKay Creek,2012-09,2012-09-01,2012,9,0,1,,,0,1,1,0,170703051006,100.19,OR,9.27111290401085,7.69283232050025,0.17023636750533,1.5782805835106,0.0
170703050503,Lower McKay Creek,2012-10,2012-10-01,2012,10,0,1,,,0,1,1,0,170703051006,100.19,OR,9.51693276919265,9.44173663983049,0.0079012987887839,0.0751961293621604,0.0
170703050503,Lower McKay Creek,2012-11,2012-11-01,2012,11,0,1,,,0,1,1,0,170703051006,100.19,OR,12.6993724624124,12.6993724624124,0.0,0.0,0.0
170703050503,Lower McKay Creek,2012-12,2012-12-01,2012,12,0,1,,,0,1,1,0,170703051006,100.19,OR,14.6780368826424,14.6780368826424,0.0,0.0,0.0
170703050503,Lower McKay Creek,2013-01,2013-01-01,2013,1,0,1,,,0,1,1,0,170703051006,100.19,OR,12.5690743050614,12.5690743050614,0.0,0.0,0.0
170703050503,Lower McKay Creek,2013-02,2013-02-01,2013,2,0,1,,,0,1,1,0,170703051006,100.19,OR,12.1488985351717,12.1488985351717,0.0158070891226926,0.0,0.0
170703050503,Lower McKay Creek,2013-03,2013-03-01,2013,3,0,1,,,0,1,1,0,170703051006,100.19,OR,15.7339698027576,15.7339698027576,0.0,0.0,0.0
170703050503,Lower McKay Creek,2013-04,2013-04-01,2013,4,0,1,,,0,1,1,0,170703051006,100.19,OR,15.0996887487672,15.0996887487672,0.0257095996655696,0.0,0.0
