profile_id,source_path,slurm_job_id,mode,offline_online,workload_family,model,dataset,workload_config,repeat,nodes,gpus,gpus_per_node,cpu_sockets,hardware_class,duration_s,energy_compute_Wh,mean_compute_W,median_compute_W,p95_compute_W,p99_compute_W,max_compute_W,p_compute_W_per_node,gpu_W_per_device,cpu_W_per_socket,compute_Wh_per_node_hour,cv,peak_to_mean,batch_like,experimental_unit,aggregation_source,family,n_nodes_from_logs,n_gpu_logs,n_cpu_logs,n_gpu_device_columns,expected_devices,double_count_gpu,E_GPU_Wh,E_CPU_Wh,E_CPU_package_only_Wh,E_compute_native_Wh,gpu_energy_share,cpu_energy_share,core_fraction_of_cpu_energy,mean_GPU_W_all_devices,time_monotonic,mean_GPU_W,mean_CPU_W,energy_gpu_Wh,energy_cpu_Wh,batch_size,max_output_tokens,seed,request_rate,num_prompts,hf_output_len,completed_requests,total_input_tokens,total_output_tokens,energy_J_per_request,energy_J_per_token
offline_000981,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=900_max_out=512_seed=837197_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,54.149281,40.65970650642725,2703.1742752620867,,,,3063.4358400544534,2703.1742752620867,,,2703.1742752620867,,1.133273525162353,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,900.0,512.0,837197.0,,,,,,,,
offline_000982,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=900_max_out=512_seed=837197_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,49.057219,36.72621119472498,2695.1050833315667,,,,3053.385803733333,2695.1050833315667,,,2695.1050833315667,,1.1329375698994548,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,900.0,512.0,837197.0,,,,,,,,
offline_000983,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=900_max_out=512_seed=837197_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,50.112797,37.15682923779936,2669.2699921754056,,,,3052.1468400856456,2669.2699921754056,,,2669.2699921754056,,1.1434387862721231,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,900.0,512.0,837197.0,,,,,,,,
offline_000984,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=837996_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.763287,27.090898101020557,2805.46638652651,,,,3057.6520811986325,2805.46638652651,,,2805.46638652651,,1.0898908273801695,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,837996.0,,,,,,,,
offline_000985,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=837996_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,31.098403,23.8461045354496,2760.462533321038,,,,2891.624206868325,2760.462533321038,,,2760.462533321038,,1.0475143828123217,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,837996.0,,,,,,,,
offline_000986,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=837996_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,31.481564,24.03082497455038,2747.988311774516,,,,2900.9100879781386,2747.988311774516,,,2747.988311774516,,1.0556486268694765,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,837996.0,,,,,,,,
offline_000987,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=425_max_out=512_seed=838394_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,24.713059,19.233383137167767,2801.764819717541,,,,3058.1308260158467,2801.764819717541,,,2801.764819717541,,1.0915016151584598,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,425.0,512.0,838394.0,,,,,,,,
offline_000988,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=425_max_out=512_seed=838394_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,21.872113,16.97602487873752,2794.137428032448,,,,2903.2000530829005,2794.137428032448,,,2794.137428032448,,1.0390326631597542,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,425.0,512.0,838394.0,,,,,,,,
offline_000989,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=425_max_out=512_seed=838394_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,22.277886,17.138384930196295,2769.481168397516,,,,2894.5031146642737,2769.481168397516,,,2769.481168397516,,1.0451427320370978,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,425.0,512.0,838394.0,,,,,,,,
offline_000990,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=500_max_out=512_seed=838653_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,28.845467,22.583555793549305,2818.4948732768826,,,,3064.448288522169,2818.4948732768826,,,2818.4948732768826,,1.087264098855476,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,500.0,512.0,838653.0,,,,,,,,
offline_000991,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=500_max_out=512_seed=838653_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,25.364998,19.6654804431355,2791.079644291232,,,,2889.285869206432,2791.079644291232,,,2791.079644291232,,1.0351857479653321,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,500.0,512.0,838653.0,,,,,,,,
offline_000992,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=500_max_out=512_seed=838653_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,24.90512,19.452006617342985,2811.7601449996923,,,,2890.028008635869,2811.7601449996923,,,2811.7601449996923,,1.0278358962358025,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,500.0,512.0,838653.0,,,,,,,,
offline_000993,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=375_max_out=512_seed=839000_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,22.300792,17.19777226103935,2776.223379857615,,,,3067.394898556099,2776.223379857615,,,2776.223379857615,,1.104880436066862,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,375.0,512.0,839000.0,,,,,,,,
offline_000994,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=375_max_out=512_seed=839000_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,19.505305,15.078837704636896,2783.028295978598,,,,2889.0124772735467,2783.028295978598,,,2783.028295978598,,1.0380823225721754,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,375.0,512.0,839000.0,,,,,,,,
offline_000995,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=375_max_out=512_seed=839000_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,19.500344,15.060780608932031,2780.4027555696102,,,,2908.474079777087,2780.4027555696102,,,2780.4027555696102,,1.0460621483527623,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,375.0,512.0,839000.0,,,,,,,,
offline_000996,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=125_max_out=512_seed=840036_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,13.505209,9.506412234015981,2534.065488542793,,,,3059.7009730026043,2534.065488542793,,,2534.065488542793,,1.207427742825256,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,125.0,512.0,840036.0,,,,,,,,
offline_000997,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=125_max_out=512_seed=840036_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,12.196816,8.405198588507139,2480.870000713768,,,,2636.489795407368,2480.870000713768,,,2480.870000713768,,1.0627279118409376,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,125.0,512.0,840036.0,,,,,,,,
offline_000998,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=125_max_out=512_seed=840036_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,12.603352,8.563251143220524,2445.992472129152,,,,2632.076745865296,2445.992472129152,,,2445.992472129152,,1.0760772062287518,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,125.0,512.0,840036.0,,,,,,,,
offline_000999,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=250_max_out=1024_seed=845809_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,30.467219,22.967901262559213,2713.8822399646374,,,,3060.271172418223,2713.8822399646374,,,2713.8822399646374,,1.1276359479982814,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,250.0,1024.0,845809.0,,,,,,,,
offline_001000,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=250_max_out=1024_seed=845809_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,28.703646,21.422043924186276,2686.744329520737,,,,2859.709835551367,2686.744329520737,,,2686.744329520737,,1.0643773596654371,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,250.0,1024.0,845809.0,,,,,,,,
offline_001001,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=250_max_out=1024_seed=845809_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,28.953481,21.775125849867255,2707.46212034132,,,,2874.453751383898,2707.46212034132,,,2707.46212034132,,1.061678288973264,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,250.0,1024.0,845809.0,,,,,,,,
offline_001002,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=525_max_out=512_seed=853238_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,30.647892,23.9892182505826,2817.85075796069,,,,3053.0659119312063,2817.85075796069,,,2817.85075796069,,1.0834732475827584,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,525.0,512.0,853238.0,,,,,,,,
offline_001003,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=525_max_out=512_seed=853238_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,26.819815,20.70207276424659,2778.820881176389,,,,2879.3930425021917,2778.820881176389,,,2778.820881176389,,1.0361923872125312,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,525.0,512.0,853238.0,,,,,,,,
offline_001004,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=525_max_out=512_seed=853238_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,26.44175,20.48220936160681,2788.6185181307787,,,,2904.9636892918857,2788.6185181307787,,,2788.6185181307787,,1.0417214367632808,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,525.0,512.0,853238.0,,,,,,,,
offline_001005,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=950_max_out=1024_seed=853628_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,86.699441,66.48072433488736,2760.4630992441407,,,,3073.252055605961,2760.4630992441407,,,2760.4630992441407,,1.1133103197240588,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,950.0,1024.0,853628.0,,,,,,,,
offline_001006,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=950_max_out=1024_seed=853628_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,82.296314,62.88688827138205,2750.9469959611483,,,,3053.599050403017,2750.9469959611483,,,2750.9469959611483,,1.110017406691664,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,950.0,1024.0,853628.0,,,,,,,,
offline_001007,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=950_max_out=1024_seed=853628_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,82.571867,63.15853299127588,2753.6100009533898,,,,3067.856367228136,2753.6100009533898,,,2753.6100009533898,,1.1141215953479047,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,950.0,1024.0,853628.0,,,,,,,,
offline_001008,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=275_max_out=512_seed=853796_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,18.514478,14.266372596825224,2773.9880837348373,,,,3053.7087866713923,2773.9880837348373,,,2773.9880837348373,,1.1008370239860386,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,275.0,512.0,853796.0,,,,,,,,
offline_001009,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=275_max_out=512_seed=853796_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,15.915924,12.27336258293704,2776.094262486635,,,,2887.540920155981,2776.094262486635,,,2776.094262486635,,1.0401451273378302,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,275.0,512.0,853796.0,,,,,,,,
offline_001010,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=275_max_out=512_seed=853796_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,15.941017,12.255281337712018,2767.6410366893947,,,,2869.4700804027866,2767.6410366893947,,,2767.6410366893947,,1.0367927207190129,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,275.0,512.0,853796.0,,,,,,,,
offline_001011,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=325_max_out=512_seed=865948_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,20.535841,16.097111386511138,2821.876201293149,,,,3054.8135729139626,2821.876201293149,,,2821.876201293149,,1.0825469847026132,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,325.0,512.0,865948.0,,,,,,,,
offline_001012,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=325_max_out=512_seed=865948_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,18.231524,14.107504626785069,2785.6703946651,,,,2891.354005575685,2785.6703946651,,,2785.6703946651,,1.0379383042275863,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,325.0,512.0,865948.0,,,,,,,,
offline_001013,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=325_max_out=512_seed=865948_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,18.535352,14.18563146531854,2755.182274129282,,,,2895.9862924615422,2755.182274129282,,,2755.182274129282,,1.0511051554208908,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,325.0,512.0,865948.0,,,,,,,,
offline_001014,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=1000_max_out=512_seed=867401_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,57.337938,43.22679729345756,2714.0227863870377,,,,3048.112652622341,2714.0227863870377,,,2714.0227863870377,,1.1230976644378328,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,1000.0,512.0,867401.0,,,,,,,,
offline_001015,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=1000_max_out=512_seed=867401_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,53.013176,39.50400243459791,2682.6238210016404,,,,3054.832117424599,2682.6238210016404,,,2682.6238210016404,,1.1387478533177204,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,1000.0,512.0,867401.0,,,,,,,,
offline_001016,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=1000_max_out=512_seed=867401_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,55.847892,41.75505456917239,2691.564373620773,,,,3056.1683461422367,2691.564373620773,,,2691.564373620773,,1.1354617322531237,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,1000.0,512.0,867401.0,,,,,,,,
offline_001017,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=75_max_out=1024_seed=869337_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,22.064948,13.461753914572444,2196.3484388207394,,,,2733.230708386814,2196.3484388207394,,,2196.3484388207394,,1.2444431220823673,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,75.0,1024.0,869337.0,,,,,,,,
offline_001018,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=75_max_out=1024_seed=869337_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,21.510373,13.051507927886668,2184.3149135717917,,,,2344.515882960109,2184.3149135717917,,,2184.3149135717917,,1.0733415170097231,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,75.0,1024.0,869337.0,,,,,,,,
offline_001019,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=75_max_out=1024_seed=869337_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,21.327592,13.026485411626345,2198.811168267606,,,,2372.634679687895,2198.811168267606,,,2198.811168267606,,1.0790534057352643,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,75.0,1024.0,869337.0,,,,,,,,
offline_001020,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=512_seed=870404_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,26.876651,20.94849542278449,2805.95166124024,,,,3054.229419258443,2805.95166124024,,,2805.95166124024,,1.0884825499482995,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,512.0,870404.0,,,,,,,,
offline_001021,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=512_seed=870404_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,23.782018,18.30911056498418,2771.539321597648,,,,2894.519353844885,2771.539321597648,,,2771.539321597648,,1.0443724652538378,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,512.0,870404.0,,,,,,,,
offline_001022,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=512_seed=870404_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,23.148188,17.99416032846727,2798.4469964768805,,,,2895.7133498447224,2798.4469964768805,,,2798.4469964768805,,1.034757261256081,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,512.0,870404.0,,,,,,,,
offline_001023,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=675_max_out=512_seed=871197_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.284117,30.582099065442286,2543.5555641713154,,,,3065.922735292072,2543.5555641713154,,,2543.5555641713154,,1.2053688853818858,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,675.0,512.0,871197.0,,,,,,,,
offline_001024,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=675_max_out=512_seed=871197_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,36.32512,26.31239929050603,2607.6895945786746,,,,2867.245569917901,2607.6895945786746,,,2607.6895945786746,,1.099534843364347,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,675.0,512.0,871197.0,,,,,,,,
offline_001025,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=675_max_out=512_seed=871197_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,35.223361,26.20358083892169,2678.1342933207907,,,,2878.1497656816214,2678.1342933207907,,,2678.1342933207907,,1.0746846313344574,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,675.0,512.0,871197.0,,,,,,,,
offline_001026,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=1024_seed=872903_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,41.898528,32.70566079785259,2810.131632124864,,,,3056.964467410819,2810.131632124864,,,2810.131632124864,,1.0878367520098386,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,1024.0,872903.0,,,,,,,,
offline_001027,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=1024_seed=872903_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,39.439827,30.26719484652049,2762.73781442991,,,,2902.9736805881803,2762.73781442991,,,2762.73781442991,,1.0507597447089665,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,1024.0,872903.0,,,,,,,,
offline_001028,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=450_max_out=1024_seed=872903_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,39.795718,30.719831634908036,2778.977222767257,,,,2895.978926634797,2778.977222767257,,,2778.977222767257,,1.0421024335532452,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,450.0,1024.0,872903.0,,,,,,,,
offline_001029,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=874809_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,35.047978,27.026675395871802,2776.081160092559,,,,3073.7529003530685,2776.081160092559,,,2776.081160092559,,1.107227319049485,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,874809.0,,,,,,,,
offline_001030,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=874809_rep=1,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,31.921697,24.130338467253985,2721.322067624235,,,,2882.406770594878,2721.322067624235,,,2721.322067624235,,1.0591935459926185,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,874809.0,,,,,,,,
offline_001031,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=600_max_out=512_seed=874809_rep=2,2,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,31.523226,24.153253109359504,2758.3379693973648,,,,2878.1184341110816,2758.3379693973648,,,2758.3379693973648,,1.0434248689038952,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,600.0,512.0,874809.0,,,,,,,,
offline_001032,01_aggregated_datasets/inference_offline_llama3_70b/metadata.csv,,offline_inference,offline,llama3_70b_offline_inference,Llama-3.1-70B,,batch=975_max_out=1024_seed=875506_rep=0,0,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,85.773952,65.44042652950863,2746.585997415988,,,,3071.16267190437,2746.585997415988,,,2746.585997415988,,1.118174590125249,True,independent_run,source_metadata_mean_times_elapsed,,,,,,,,,,,,,,,,,,,,,975.0,1024.0,875506.0,,,,,,,,
