tech_id,Cooling system,Climate Zone,Data center size,liquid_cooling_type,source_scope_status,Case (Original),n,source,scenario_id_min,scenario_id_max,PUE_min,PUE_max,PUE_p05,PUE_p95,WUE_site_model_min,WUE_site_model_max,WUE_site_model_p05,WUE_site_model_p95,evidence_status,supported
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),3C,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,17050,17099,1.0642698,1.2196275,1.071867265,1.195249405,0.0,1.1506401300430298,0.03857690803706646,0.8099680095911024,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),4A,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,9050,9099,1.0628079,1.2491214,1.087882105,1.20945969,0.0582813695073127,1.584062933921814,0.28253226876258847,1.0221138328313826,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),4B,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,1050,1099,1.0333569,1.1941472,1.051595455,1.18318144,0.0,0.5773277878761292,0.04591235276311634,0.40319772511720653,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),4C,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,18050,18099,1.0196936,1.1853153,1.06427004,1.17491995,0.0,1.4507880210876465,0.016569294361397577,0.5979098737239836,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),5A,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,8050,8099,1.0299673,1.2267972,1.0585859,1.179888275,0.0,0.8625861406326294,0.10893043167889116,0.6914192229509352,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),5B,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,12050,12099,1.0568583,1.2077794,1.0716256300000002,1.182413005,0.0,0.8134530782699585,0.017996993847191303,0.34595244228839866,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),5C,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,14050,14099,1.0577583,1.1943792,1.060248925,1.1798809,0.0,0.9537810683250428,0.0,0.4349611610174176,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),6A,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,10050,10099,1.0445937,1.1899304,1.07290603,1.18689074,0.0868093520402908,0.7762566208839417,0.16900522038340565,0.6155020803213117,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),6B,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,11050,11099,1.0474488,1.1937333,1.0716541849999999,1.18795717,0.0,0.551259458065033,0.0,0.4801763176918029,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),7,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,50,99,1.0529152,1.2157363,1.073100795,1.18937904,0.0263030156493186,1.017552614212036,0.11447604633867739,0.5917162686586379,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_AD_WCC,Airside economizer& adiabatic cooling (water-cooled chiller),8,Large-scale,NOT_APPLICABLE,PAPER_CORE,1,50,LEI2025_UES16,16050,16099,1.0390037,1.183859,1.06788182,1.1746937149999999,0.0,0.3865241408348083,0.0,0.24668914526700966,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),0A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,2150,2199,1.4773049,1.7944565,1.52659402,1.76669527,2.135019302368164,3.5700275897979736,2.516084408760071,3.4196717619895933,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),0B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,3150,3199,1.3582363,1.7110684,1.413843745,1.64844335,1.462319016456604,2.824180126190185,1.576562625169754,2.354759502410889,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),1A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,7150,7199,1.3689672,1.712133,1.410377795,1.6809956099999999,1.02927565574646,2.272157430648804,1.2986280918121338,2.2224488615989686,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),1B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,13150,13199,1.3995178,1.671647,1.428594145,1.63491922,1.395230770111084,2.344499588012696,1.4733983218669893,2.2571564078330995,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),2A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,6150,6199,1.3466934,1.707195,1.4192305200000002,1.6694759000000001,1.4392369985580444,2.6679725646972656,1.5101521492004395,2.532998478412628,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),2B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,4150,4199,1.3682916,1.6060978,1.39851167,1.59232771,1.0639177560806274,2.090949058532715,1.2256481349468233,2.052845811843872,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),3A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,5150,5199,1.3212739,1.6261022,1.35715207,1.5996609849999999,0.9422584176063538,2.0035197734832764,1.099388736486435,1.771607947349548,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),3B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,15150,15199,1.3459171,1.6119355,1.3555608749999999,1.5546571299999998,0.8441563248634338,1.84986424446106,0.9440133720636368,1.842324334383011,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),3C,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,17150,17199,1.2944899,1.5812695,1.32517217,1.557660405,0.5497020483016968,1.9128146171569824,0.683777466416359,1.596073949337005,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),4A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,9150,9199,1.314415,1.5792202,1.342775615,1.550294405,0.5249985456466675,1.8778293132781985,0.8202865481376648,1.7248851418495177,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),4B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,1150,1199,1.2853346,1.599553,1.339499005,1.573845785,0.682185173034668,1.7286295890808103,0.8740001916885376,1.6701315522193907,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),4C,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,18150,18199,1.2834917,1.5579684,1.308642485,1.515014305,0.0518364273011684,1.2996834516525269,0.220270550251007,0.9310903578996653,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),5A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,8150,8199,1.2658666,1.5754682,1.33046982,1.558864375,0.6293782591819763,1.7133268117904663,0.7855643689632416,1.583014494180679,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),5B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,12150,12199,1.3021971,1.5756942,1.3184077299999999,1.537025215,0.726839542388916,1.746894359588623,0.8005810469388962,1.6202027261257168,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),5C,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,14150,14199,1.2493919,1.5179595,1.3045325399999999,1.4967773899999999,0.0737917125225067,1.1159318685531616,0.1363903239369392,1.0316063851118085,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),6A,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,10150,10199,1.2871913,1.5757835,1.338157345,1.5426909,0.8647158741950989,2.192002773284912,1.0158891379833221,1.8377923250198362,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),6B,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,11150,11199,1.2517636,1.5912584,1.2796507350000002,1.54382844,0.7075990438461304,1.833207130432129,0.7536384493112565,1.5121817946434017,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),7,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,150,199,1.2504491,1.5469579,1.305434575,1.523234505,1.066994309425354,1.8040813207626345,1.165928739309311,1.732911616563797,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
AE_WCC,Airside economizer (water-cooled chiller),8,Midsize,NOT_APPLICABLE,PAPER_CORE,3,50,LEI2025_UES16,16150,16199,1.2388384,1.5328485,1.3068071,1.520875315,1.121131420135498,2.138103485107422,1.16326847076416,1.952497798204422,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),0A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,2900,2949,1.7200956,2.6873558,1.77055542,2.5027711999999998,0.0206793248653411,0.1068155393004417,0.023759263288229637,0.09729702807962888,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),0B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,3900,3949,1.7273891,2.7003143,1.76671998,2.60519681,0.0207194779068231,0.1049367785453796,0.02393132969737044,0.0955411478877067,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),1A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,7900,7949,1.6393954,2.3907897,1.737785555,2.36691661,0.0210889633744955,0.1007070317864418,0.02453112462535497,0.09657161682844155,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),1B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,13900,13949,1.6419821,2.5166416,1.69059162,2.3663852,0.0199011713266372,0.1080336719751358,0.02413659607991574,0.0981510058045387,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),2A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,6900,6949,1.5976868,2.2580273,1.664671985,2.13804142,0.0208115652203559,0.1056970730423927,0.02456786641851065,0.09593993388116355,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),2B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,4900,4949,1.5377027,2.3644884,1.638339385,2.269474565,0.0206470619887113,0.1035777851939201,0.024466488510370206,0.09967800155282011,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),3A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,5900,5949,1.4730197,2.2046964,1.556878445,1.9200312049999997,0.0212466940283775,0.105410136282444,0.02435268033295863,0.09949779175221912,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),3B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,15900,15949,1.4813178,2.0169015,1.5420999899999999,1.9890182599999997,0.0207100491970777,0.1047193259000778,0.023771793115884052,0.09713557027280323,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),3C,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,17900,17949,1.3738856,1.8218521,1.439481835,1.6719237599999999,0.0207804702222347,0.1046564355492591,0.024456556607037726,0.09909587278962133,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),4A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,9900,9949,1.4120045,1.9263103,1.4827627300000001,1.789280375,0.0205005872994661,0.1041862219572067,0.024182478059083155,0.09948873594403261,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),4B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,1900,1949,1.358405,1.9477617,1.473441845,1.82711052,0.0206797458231449,0.1055731773376464,0.024555150698870355,0.09750153794884678,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),4C,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,18900,18949,1.3262886,1.6168532,1.354502815,1.59088923,0.0206751860678195,0.1024482175707817,0.023909895401447955,0.0952904094010591,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),5A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,8900,8949,1.3767046,1.7596761,1.41201201,1.66297853,0.0204696152359247,0.1045330315828323,0.02420159419998524,0.10020385086536403,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),5B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,12900,12949,1.4167452,1.7375041,1.45028448,1.724277125,0.0208954252302646,0.1032473966479301,0.024546003807336035,0.09562013484537601,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),5C,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,14900,14949,1.2884488,1.6409035,1.32414509,1.57766279,0.0229678563773632,0.1034780889749527,0.024656889680772995,0.09796067290008065,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),6A,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,10900,10949,1.3817577,1.7198372,1.41724524,1.69847303,0.0202241688966751,0.1020022332668304,0.024029196891933613,0.09388336353003975,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),6B,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,11900,11949,1.3441671,1.8312535,1.3837091049999999,1.6522551049999998,0.0214296821504831,0.1024128496646881,0.02403825446963304,0.09992162920534602,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),7,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,900,949,1.3590363,1.6738042,1.39240048,1.608487695,0.0220451299101114,0.1020127981901168,0.02390314135700462,0.09605291634798041,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_ACC,Dry cooler (air-cooled chiller),8,Midsize,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,17,50,LEI2025_UES16,16900,16949,1.3091961,1.7119998,1.33928374,1.610150405,0.0209434274584054,0.1072586253285408,0.024778016470372637,0.09862869642674915,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),0A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,2950,2999,1.2580105,1.495324,1.294083425,1.4741754,0.0,0.5678130388259888,0.0,0.42104879170656184,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),0B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,3950,3999,1.1356521,1.3326409,1.154405385,1.312111775,0.4948941171169281,1.2402032613754272,0.7602772057056427,1.2130468785762787,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),1A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,7950,7999,1.2522023,1.4589872,1.263750055,1.39402692,0.1140731871128082,0.7710409760475159,0.12247240357100961,0.6228266596794128,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),1B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,13950,13999,1.2291241,1.4360669,1.238822315,1.400759835,0.1633699089288711,0.6485347747802734,0.2236935086548328,0.5419460117816924,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),2A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,6950,6999,1.1625668,1.3861196,1.226209605,1.36621329,0.0331740267574787,0.4516853392124176,0.06575441136956207,0.41425902992486946,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),2B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,4950,4999,1.1378512,1.3232504,1.158556965,1.28030918,0.5487834215164185,1.0074052810668943,0.6223639160394668,0.9667528182268141,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),3A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,5950,5999,1.1582264,1.3232101,1.175416815,1.28888292,0.1248489990830421,0.479131281375885,0.17453087642788884,0.44444128870964045,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),3B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,15950,15999,1.1429268,1.2874857,1.15817784,1.267848645,0.4185431897640228,0.8755397796630859,0.42684457004070275,0.7809025704860687,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),3C,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,17950,17999,1.1173615,1.2696071,1.1301452,1.25127113,0.0643036067485809,0.5380801558494568,0.11494813784956927,0.5133471906185149,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),4A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,9950,9999,1.144956,1.2764001,1.155108855,1.260473695,0.0254109017550945,0.5352140665054321,0.043253414146602144,0.3562103673815727,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),4B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,1950,1999,1.0939873,1.2508633,1.14074578,1.238390745,0.2764476835727691,0.6857417821884155,0.34654920697212216,0.6065469443798065,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),4C,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,18950,18999,1.1000619,1.2680455,1.115768025,1.2251600200000001,0.0455901250243186,0.4386249482631683,0.09537076689302919,0.3737726733088493,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),5A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,8950,8999,1.1202762,1.2530202,1.13124596,1.244373835,0.0125260418280959,0.4636086225509643,0.09807043559849256,0.3773576349020003,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),5B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,12950,12999,1.1107146,1.2389963,1.1172751250000001,1.2145477,0.2272106856107711,0.6425926089286804,0.3152329534292221,0.521707507967949,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),5C,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,14950,14999,1.0927634,1.2543262,1.1187364,1.2356002849999999,0.0,0.3969009518623352,0.043061464838683595,0.25196278244256975,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),6A,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,10950,10999,1.1158028,1.24235,1.12297793,1.234624995,0.0182842146605253,0.3567979037761688,0.09238159880042074,0.29066316783428187,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),6B,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,11950,11999,1.088134,1.2240734,1.1125143100000001,1.21785104,0.1741830855607986,0.5412631630897522,0.1905514687299728,0.47769515216350544,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),7,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,950,999,1.1041771,1.2466338,1.122735665,1.2378032350000001,0.0,0.3520362973213196,0.07819365449249739,0.29644187390804283,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DRY_AD_ACC,Dry cooler with adiabatic assist (air-cooled chiller),8,Large-scale,NOT_APPLICABLE,SOURCE_EXTRA_EXTENDED,18,50,LEI2025_UES16,16950,16999,1.0854653,1.2360647,1.1030017300000001,1.21680876,0.0514613278210163,0.3176456689834595,0.07250077836215488,0.2663117632269859,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,0A,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,2550,2599,1.7376369,2.5170438,1.769840325,2.3585323,0.0202308800071477,0.1006780192255973,0.024268727004527996,0.09739906750619406,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,0A,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,2500,2549,1.9903425,2.6586308,2.013734165,2.622112315,0.022325811907649,0.1080904975533485,0.026090778503566954,0.10388899445533747,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,0B,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,3550,3599,1.7757305,2.5031674,1.837570875,2.37408088,0.0205044411122798,0.1028834879398346,0.02351222131401293,0.09444850757718086,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,0B,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,3500,3549,2.0118399,2.7376676,2.039718665,2.626796845,0.0220875088125467,0.1109084710478782,0.025119519699364816,0.1044325068593025,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,1A,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,7550,7599,1.7567523,2.5463686,1.792807405,2.3216642249999997,0.0216817781329154,0.1038608774542808,0.02417598152533169,0.09587403684854504,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,1A,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,7500,7549,1.9611855,2.5598052,1.99719346,2.497152105,0.0213320739567279,0.1098312139511108,0.026007973402738537,0.10342633873224251,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,1B,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,13550,13599,1.7215967,2.4893832,1.761185605,2.405695405,0.020673606544733,0.1074961125850677,0.023454384971409975,0.09997590743005273,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,1B,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,13500,13549,1.9142741,2.5676985,1.985710665,2.521780055,0.0217414628714323,0.1119875088334083,0.026503615826368284,0.10153144448995587,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,2A,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,6550,6599,1.6822821,2.360371,1.69700727,2.284402385,0.0216943398118019,0.1068098545074462,0.024808847904205247,0.09560483954846855,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,2A,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,6500,6549,1.8913287,2.5193172,1.960612725,2.46079552,0.0207428354769945,0.1055018231272697,0.02522085011005398,0.10162523537874213,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,2B,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,4550,4599,1.7286258,2.43708,1.778696185,2.323950445,0.0214496739208698,0.1047556102275848,0.0239434208720922,0.0983016595244407,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,2B,Small,NOT_APPLICABLE,PAPER_CORE,10,50,LEI2025_UES16,4500,4549,1.9522597,2.546973,2.00547786,2.50581465,0.02227727137506,0.1112322881817817,0.025535542704164936,0.1044164668768644,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
DX,Direct expansion system,3A,Midsize,NOT_APPLICABLE,PAPER_CORE,11,50,LEI2025_UES16,5550,5599,1.6412644,2.2512074,1.659487065,2.2190229649999997,0.0221004523336887,0.1045442894101142,0.0242723449133336,0.09761940389871593,SOURCE_MODEL_SCENARIO_SAME_LINEAGE,True
