Cooling system,Climate Zone,Data center size,Case,Case (Original),type,n,PUE_mean,PUE_sd,PUE_p05,PUE_p25,PUE_p50,PUE_p75,PUE_p95,PUE_iqr,PUE_mad,WUE_mean,WUE_sd,WUE_p05,WUE_p25,WUE_p50,WUE_p75,WUE_p95,WUE_iqr,WUE_mad,cov_PUE_WUE,pearson,spearman,source_id,temporal_resolution,paired
Airside economizer& adiabatic cooling (water-cooled chiller),0A,Large-scale,1,1,Cluster 2,50,1.300257038,0.0990477367745223,1.197159765,1.22998065,1.29427265,1.325864125,1.4502526499999997,0.09588347500000016,0.04209845000000012,2.2654094600677492,0.5540039478075494,1.1337373495101928,2.0413281321525574,2.3759154081344604,2.6178109049797063,2.9752012610435483,0.5764827728271489,0.3076050281524656,0.018738067203710407,0.34148165397929414,0.36028811524609844,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),0B,Large-scale,1,1,Cluster 2,50,1.174551682,0.03510552580878546,1.125556285,1.1490674,1.1674428,1.19518385,1.236865545,0.046116449999999976,0.025418699999999905,0.9893154269456863,0.24719241742888381,0.6990531980991364,0.8344625681638718,0.9599629938602448,1.0881069898605347,1.3333409190177914,0.2536444216966629,0.1297404170036316,0.000231541400372981,0.026681978421068092,0.09983193277310923,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),1A,Large-scale,1,1,Cluster 2,50,1.1989239239999998,0.05095658688589952,1.122759745,1.166693525,1.1973148999999998,1.244059425,1.264038585,0.07736590000000021,0.045687450000000074,1.3629710972309113,0.49437225036498655,0.7225739091634751,1.016396939754486,1.3681568503379822,1.7663670778274536,2.0689196825027465,0.7499701380729675,0.3810370862483979,0.01018812614054828,0.4044267720832021,0.4156062424969988,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),1B,Large-scale,1,1,Cluster 2,50,1.214047114,0.062375604161962216,1.143031625,1.170458725,1.2099042,1.2375308,1.27825298,0.06707207500000001,0.03286619999999996,1.29537104845047,0.23735833885331295,0.8832408368587494,1.139098197221756,1.3065118193626404,1.408226102590561,1.6521611869335173,0.26912790536880493,0.1280345916748048,0.0031886056321364055,0.21536818584137313,0.24139255702280912,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),2A,Large-scale,1,1,Cluster 2,50,1.2106022200000002,0.0517540206075877,1.12918565,1.176867675,1.2177381999999999,1.2433137749999998,1.28438791,0.06644609999999984,0.028755050000000004,1.4334196305274964,0.40280231568751135,0.6261656224727631,1.2353562116622925,1.4594900012016296,1.6864261031150818,1.9905130624771115,0.4510698914527893,0.2298627495765686,0.00521598143932642,0.25020730452211676,0.2689555822328931,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),2B,Large-scale,1,1,Cluster 2,50,1.157431882,0.039511985885384356,1.103216865,1.1233008999999998,1.15523995,1.1929189500000001,1.21441768,0.06961805000000032,0.03398979999999996,0.6502881008386612,0.2056796494495348,0.41096151322126384,0.5192912220954895,0.6406848132610321,0.7375381737947464,0.9344835221767422,0.2182469516992569,0.1170988380908966,0.0024317161166755343,0.29922142833189525,0.34444177671068427,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),3A,Large-scale,1,1,Cluster 2,50,1.16266556,0.04145098128104115,1.09399387,1.132400775,1.1621609,1.19576675,1.219454945,0.06336597499999996,0.03324260000000001,0.7797765427827835,0.2357108528935561,0.3843331456184387,0.6032746881246567,0.7848113179206848,0.9536633193492889,1.1303755283355714,0.35038863122463226,0.18035846948623657,0.0005077124898833034,0.051964105019895186,0.06362545018007203,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),3B,Large-scale,1,1,Cluster 2,50,1.132838356,0.044859767004527255,1.06605012,1.0993121,1.1320259,1.1574535000000001,1.2085548149999998,0.05814140000000023,0.03251229999999994,0.3893536624312401,0.21125172093817804,0.11572213098406789,0.2428650707006454,0.3675552010536194,0.4991055950522423,0.7281966030597686,0.2562405243515969,0.13343629240989688,0.004811136104447942,0.5076803730475631,0.4999279711884754,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),3C,Large-scale,1,1,Cluster 2,50,1.136144008,0.040878053080664806,1.071867265,1.107657575,1.13120085,1.16639805,1.195249405,0.058740475000000014,0.030912599999999957,0.42286745011806487,0.2407987105163103,0.03857690803706646,0.2831753715872764,0.41805489361286163,0.5347748249769211,0.8099680095911024,0.2515994533896447,0.12963999807834625,0.0032989674456024975,0.3351457139429434,0.28924746807768026,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),4A,Large-scale,1,1,Cluster 2,50,1.1474667319999998,0.042272393584443964,1.087882105,1.1135563,1.14972425,1.172502275,1.20945969,0.058945975000000095,0.03510774999999999,0.5866139461100102,0.26720329098451584,0.28253226876258847,0.41672432422637934,0.5403822958469391,0.6896984428167343,1.0221138328313826,0.272974118590355,0.1334991902112961,0.0028744657399237413,0.25448283510380953,0.16024009603841535,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),4B,Large-scale,1,1,Cluster 2,50,1.120438288,0.03954731176381453,1.051595455,1.0934463,1.11912805,1.14877215,1.18318144,0.05532585000000001,0.026827399999999946,0.20303843379719183,0.11580384553023347,0.04591235276311634,0.1365938521921634,0.1921429485082626,0.25471103191375727,0.40319772511720653,0.11811717972159386,0.06174542009830475,0.0010483878149292643,0.22891909255997245,0.24993997599039616,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),4C,Large-scale,1,1,Cluster 2,50,1.122722282,0.038033522601358345,1.06427004,1.093412075,1.12601855,1.15658855,1.17491995,0.0631764749999999,0.03172295000000003,0.21033409075811504,0.25434641282716697,0.016569294361397577,0.061695952899754,0.10319399461150165,0.2704461552202701,0.5979098737239836,0.2087502023205161,0.06805937550961974,0.0011649144852315604,0.1204209025009066,0.06324129651860745,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),5A,Large-scale,1,1,Cluster 2,50,1.130280284,0.04032480298158716,1.0585859,1.102482325,1.132972,1.163108925,1.179888275,0.060626599999999975,0.031271599999999955,0.3325347429513931,0.17277578643581581,0.10893043167889116,0.23331745713949198,0.31539520621299744,0.3812577798962593,0.6914192229509352,0.14794032275676733,0.074969694018364,0.0012102171678751478,0.1737033430293293,0.20326530612244897,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),5B,Large-scale,1,1,Cluster 2,50,1.1237565999999999,0.036687532340564946,1.0716256300000002,1.09777485,1.1241590000000001,1.147573275,1.182413005,0.04979842500000009,0.025632199999999994,0.16733450949192044,0.13171136577276216,0.017996993847191303,0.09375707246363155,0.1433178931474685,0.1902361400425434,0.34595244228839866,0.09647906757891186,0.0504216998815537,0.001629885377854131,0.3372991983411456,0.4179513057745395,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),5C,Large-scale,1,1,Cluster 2,50,1.123556706,0.036113876979854784,1.060248925,1.0944966250000001,1.1238711,1.150711175,1.1798809,0.056214549999999974,0.02857575000000001,0.14978516032453626,0.193402353086863,0.0,0.051171228289604125,0.09178127348423,0.15703793987631798,0.4349611610174176,0.10586671158671385,0.052421800792217296,0.0023852090531630323,0.3414999001225085,0.30907781871111695,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),6A,Large-scale,1,1,Cluster 2,50,1.1329336140000001,0.03861395952697179,1.07290603,1.104395275,1.131275,1.16415715,1.18689074,0.059761875000000186,0.029225950000000056,0.33533843100070954,0.14313498187934068,0.16900522038340565,0.224088292568922,0.31774894893169403,0.38620055466890335,0.6155020803213117,0.16211226209998136,0.08803130686283113,0.0022085652590048215,0.3995950612506037,0.40657863145258105,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),6B,Large-scale,1,1,Cluster 2,50,1.120792896,0.04034352929177504,1.0716541849999999,1.0860262999999999,1.11163555,1.1589344000000001,1.18795717,0.07290810000000025,0.03410964999999988,0.132941272072494,0.1481246037100287,0.0,0.04008949175477022,0.0739406421780586,0.14483187720179552,0.4801763176918029,0.1047423854470253,0.05172593146562576,0.0013292445521612393,0.2224353458826815,0.2866755789826689,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),7,Large-scale,1,1,Cluster 2,50,1.127266174,0.039786390436259145,1.073100795,1.092539675,1.12729875,1.1559882,1.18937904,0.06344852499999987,0.032205599999999945,0.27693701222538947,0.16799395463946543,0.11447604633867739,0.173989687114954,0.2370885983109474,0.32114631682634354,0.5917162686586379,0.14715662971138954,0.07979690283536911,0.0020221202463510586,0.3025372003788537,0.2740456182472989,LEI2025_UES16,annual_scenario,True
Airside economizer& adiabatic cooling (water-cooled chiller),8,Large-scale,1,1,Cluster 2,50,1.119749092,0.03382145203548343,1.06788182,1.0954725,1.1268307,1.1422082,1.1746937149999999,0.046735699999999936,0.02416085000000001,0.08669874310493465,0.08690590791012752,0.0,0.031687113456427995,0.056739201769232694,0.10246280394494531,0.24668914526700966,0.07077569048851731,0.031018873676657698,0.0005088333029023419,0.1731147121536494,0.1369910363094551,LEI2025_UES16,annual_scenario,True
Direct expansion system,0A,Midsize,11,11,Cluster 1,50,2.049972346,0.19480779243908358,1.769840325,1.896558175,2.03103785,2.18331555,2.3585323,0.2867573750000001,0.14094255,0.06070260833948847,0.02447564199807318,0.024268727004527996,0.03948523569852112,0.059335958212614046,0.08164039999246592,0.09739906750619406,0.042155164293944794,0.020814772695302956,0.0009850098566539483,0.20658565391930814,0.21786314525810324,LEI2025_UES16,annual_scenario,True
Direct expansion system,0A,Small,10,10,Cluster 1,50,2.265168844,0.19184163789718742,2.013734165,2.12613195,2.21424815,2.4096023,2.622112315,0.28347035,0.11632450000000016,0.06415713991969821,0.025461387494298455,0.026090778503566954,0.0424386076629161,0.06410317122936245,0.08597440458834166,0.10388899445533747,0.04353579692542556,0.021898446604609503,0.0003554295050686494,0.0727660057993363,0.06669867947178872,LEI2025_UES16,annual_scenario,True
Direct expansion system,0B,Midsize,11,11,Cluster 1,50,2.089226792,0.1857484335579797,1.837570875,1.94018795,2.03753995,2.2625772499999997,2.37408088,0.32238929999999955,0.14794395000000005,0.06024821929633613,0.02380005969770232,0.02351222131401293,0.041646498255431576,0.059176970273256246,0.08336489461362355,0.09444850757718086,0.041718396358191974,0.022482464089989652,-0.0010272371657278356,-0.23236329029904004,-0.2451380552220888,LEI2025_UES16,annual_scenario,True
Direct expansion system,0B,Small,10,10,Cluster 1,50,2.30588958,0.205370833781844,2.039718665,2.1345384750000003,2.2314078999999998,2.480856325,2.626796845,0.3463178499999997,0.13776009999999994,0.06408774897456164,0.025674726513474667,0.025119519699364816,0.04177822731435293,0.0657379738986492,0.08353246934711925,0.1044325068593025,0.04175424203276632,0.0206747055053711,0.0011374375824058137,0.21571630929548472,0.20182472989195677,LEI2025_UES16,annual_scenario,True
Direct expansion system,1A,Midsize,11,11,Cluster 1,50,2.001864474,0.17644206437472387,1.792807405,1.879486375,1.94773865,2.116895725,2.3216642249999997,0.23740935000000007,0.09255670000000005,0.060162868797779046,0.023633295270028755,0.02417598152533169,0.03999351616948843,0.06094339862465855,0.07947287522256367,0.09587403684854504,0.039479359053075244,0.018992081284522996,-0.0006326241773341293,-0.15171180456229286,-0.15803121248499397,LEI2025_UES16,annual_scenario,True
Direct expansion system,1A,Small,10,10,Cluster 1,50,2.20796218,0.16526643896847049,1.99719346,2.0863601750000003,2.1434703,2.349279625,2.497152105,0.2629194499999996,0.10726930000000001,0.06415367063134904,0.0258359053921863,0.026007973402738537,0.042208179831504745,0.06256067194044584,0.08517581596970555,0.10342633873224251,0.04296763613820081,0.02214051596820356,0.0005691490568455869,0.13329616834204996,0.06785114045618247,LEI2025_UES16,annual_scenario,True
Direct expansion system,1B,Midsize,11,11,Cluster 1,50,2.023598442,0.20569888793399063,1.761185605,1.845319175,2.00282945,2.176453575,2.405695405,0.33113440000000005,0.17674535000000002,0.060609918832778886,0.024639354911258477,0.023454384971409975,0.040463131852447924,0.06014625169336795,0.08064900152385227,0.09997590743005273,0.04018586967140434,0.020400526002049398,0.0007254738887474156,0.14313983388371548,0.12364945978391356,LEI2025_UES16,annual_scenario,True
Direct expansion system,1B,Small,10,10,Cluster 1,50,2.2367742919999998,0.16781278719800463,1.985710665,2.138734425,2.2052459,2.3849996,2.521780055,0.246265175,0.13099974999999997,0.06405392996966834,0.02571699590885087,0.026503615826368284,0.041633913293480825,0.0651356130838394,0.08321202732622618,0.10153144448995587,0.041578114032745354,0.020731063559651347,0.0003560940654756968,0.08251244371999085,0.0760144057623049,LEI2025_UES16,annual_scenario,True
Direct expansion system,2A,Midsize,11,11,Cluster 1,50,1.965735364,0.18824192180778565,1.69700727,1.839951675,1.9092639500000002,2.098643,2.284402385,0.258691325,0.1206199,0.06031111478805537,0.023655326319204157,0.024808847904205247,0.039766835048794726,0.05851614847779266,0.07805149443447586,0.09560483954846855,0.03828465938568113,0.01943952217698095,-0.0004896603596067227,-0.10996377885743938,-0.1569747899159664,LEI2025_UES16,annual_scenario,True
Direct expansion system,2A,Small,10,10,Cluster 1,50,2.173766858,0.17011002556458604,1.960612725,2.04766245,2.12127745,2.326569375,2.46079552,0.27890692500000025,0.12663405000000005,0.0639922914654016,0.025394799505340578,0.02522085011005398,0.042763170786201926,0.06462852656841275,0.08613425306975836,0.10162523537874213,0.043371082283556434,0.022292530164122606,0.0006690898375479764,0.15488513386221495,0.16581032412965185,LEI2025_UES16,annual_scenario,True
Direct expansion system,2B,Midsize,11,11,Cluster 1,50,1.9897802419999997,0.17028281957169297,1.778696185,1.87311545,1.9364366,2.085518875,2.323950445,0.21240342499999998,0.09677629999999993,0.06025700308382506,0.024250715298287286,0.0239434208720922,0.041359778493642724,0.0578636229038238,0.07933610863983628,0.0983016595244407,0.03797633014619356,0.0205994490534067,-0.0007736966393460002,-0.18735933000443666,-0.20528211284513803,LEI2025_UES16,annual_scenario,True
Direct expansion system,2B,Small,10,10,Cluster 1,50,2.1942461559999997,0.1700279627732224,2.00547786,2.05386515,2.1739324,2.2812525499999996,2.50581465,0.22738739999999957,0.11992950000000002,0.06398501683026547,0.025513191186275742,0.025535542704164936,0.043074890039861174,0.06433302536606786,0.08480578102171418,0.1044164668768644,0.04173089098185301,0.021995669230818752,-0.0004409905641715489,-0.10165860884194097,-0.1173109243697479,LEI2025_UES16,annual_scenario,True
Direct expansion system,3A,Midsize,11,11,Cluster 1,50,1.9208600999999998,0.1690868741178719,1.659487065,1.7936956,1.8950367,2.050306775,2.2190229649999997,0.2566111750000002,0.11141919999999994,0.06057895161211485,0.02450294772527858,0.0242723449133336,0.03958421200513833,0.059271829202771145,0.07887127995491022,0.09761940389871593,0.039287067949771895,0.0196814611554146,0.0002917003363505418,0.07040584268563486,0.06525810324129651,LEI2025_UES16,annual_scenario,True
Direct expansion system,3A,Small,10,10,Cluster 1,50,2.11884374,0.16144245269983976,1.90847267,1.978203,2.09634425,2.2393081500000003,2.3821575200000003,0.26110515000000034,0.12487930000000003,0.06400256246328348,0.02561487664134355,0.02611247617751355,0.04116482939571135,0.0649156011641025,0.08346582390367982,0.10408297292888155,0.04230099450796847,0.0217618066817522,0.0004467776923625399,0.10803922619913571,0.0981032412965186,LEI2025_UES16,annual_scenario,True
Direct expansion system,3B,Midsize,11,11,Cluster 1,50,1.94231883,0.15624099916331413,1.71422464,1.8414433,1.9286653,2.0689394,2.1864361900000002,0.2274961000000002,0.11656045000000015,0.06078744746744629,0.025070610048856266,0.024948717467486805,0.0392128322273492,0.061206068843603106,0.08062347210943697,0.1007379680871963,0.04141063988208778,0.021612174808979052,0.0010262486682716702,0.26199481534012187,0.2385114045618247,LEI2025_UES16,annual_scenario,True
Direct expansion system,3B,Small,10,10,Cluster 1,50,2.141180806,0.14675577110948848,1.9336691049999999,2.0261414749999997,2.1263514,2.246002175,2.40299822,0.21986070000000035,0.11119989999999991,0.06394611727446313,0.02532379593605616,0.025829647667705985,0.04371087346225975,0.0623010639101266,0.08626723662018772,0.10092205181717864,0.04255636315792797,0.0221195500344038,-0.0001374009844813068,-0.036971396097921216,-0.023385354141656663,LEI2025_UES16,annual_scenario,True
Direct expansion system,3C,Midsize,11,11,Cluster 1,50,1.875910124,0.16773861585958683,1.6557648150000002,1.72898475,1.8614041000000001,1.9894752,2.16962674,0.26049045000000004,0.1320439000000001,0.06048078607767817,0.024142283516664458,0.02474831789731976,0.040091711096465574,0.059460779651999404,0.0804508104920387,0.09706091359257696,0.040359099395573125,0.020691120997071294,6.908393941378567e-05,0.01705947626032531,-0.005330132052821128,LEI2025_UES16,annual_scenario,True
Direct expansion system,3C,Small,10,10,Cluster 1,50,2.07734937,0.15884196629275102,1.854107265,1.9502616499999998,2.07470285,2.2095506499999997,2.3044805200000003,0.2592889999999999,0.13012250000000003,0.06403233289718624,0.025203853241771334,0.026169523224234516,0.04345376230776303,0.06316739507019516,0.08759707026183602,0.10139474347233769,0.044143307954072994,0.02112977765500545,-0.0002633848177975592,-0.06578979616176399,-0.06986794717887154,LEI2025_UES16,annual_scenario,True
Direct expansion system,4A,Midsize,11,11,Cluster 1,50,1.880607532,0.15305409370467607,1.6540278849999999,1.793746675,1.8477663500000001,1.989458725,2.149040505,0.19571205000000003,0.11465479999999995,0.06001260165125128,0.023715214007194667,0.025452200323343215,0.04040255770087238,0.059925416484475094,0.07676638849079605,0.0972510356456041,0.03636383078992367,0.01898512803018094,0.0003410007173996416,0.09394708179541568,0.046242496998799516,LEI2025_UES16,annual_scenario,True
Direct expansion system,4A,Small,10,10,Cluster 1,50,2.079844662,0.15141677364027054,1.878560095,1.955649475,2.04762135,2.216563325,2.324059905,0.2609138500000001,0.10761304999999999,0.06390653409063811,0.025282200898702062,0.025648638606071444,0.04476997163146733,0.0638778340071439,0.08393860980868337,0.10192718431353566,0.03916863817721604,0.0201528500765562,-0.00013411537255013907,-0.035033997466929236,-0.045954381752701084,LEI2025_UES16,annual_scenario,True
Direct expansion system,4B,Midsize,11,11,Cluster 1,50,1.9079148320000003,0.19625980286749173,1.684361115,1.747984975,1.8840056,2.08249515,2.23656796,0.33451017500000013,0.14469880000000002,0.06081294950097796,0.024604991610620363,0.024040126055479005,0.041088692843914025,0.05819484591484065,0.08153351210057733,0.09822246357798572,0.0404448192566633,0.019551921635866148,0.00039328378389138444,0.08144256818501444,0.03942376950780312,LEI2025_UES16,annual_scenario,True
Direct expansion system,4B,Small,10,10,Cluster 1,50,2.097209552,0.1374479466304411,1.8893488649999999,1.974300275,2.0672071499999998,2.217146075,2.2934252500000003,0.2428458,0.12199839999999995,0.06412139859050509,0.025927853225301552,0.025751300808042242,0.04219844937324518,0.06361534819006914,0.08682204969227313,0.10360122248530382,0.04462360031902795,0.023058488965034506,-4.349158327407407e-05,-0.012203949513523618,-0.022713085234093634,LEI2025_UES16,annual_scenario,True
Direct expansion system,4C,Midsize,11,11,Cluster 1,50,1.858529724,0.16177399895227804,1.64980145,1.74451355,1.8201329,1.991673375,2.120156145,0.247159825,0.11858864999999996,0.0607543639838695,0.024744583767536254,0.02484229039400813,0.0398987606167793,0.061621284112334196,0.08128165826201429,0.10078076831996437,0.04138289764523499,0.0216913986951113,0.00011587812784041687,0.028947602208439574,0.003889555822328931,LEI2025_UES16,annual_scenario,True
Direct expansion system,4C,Small,10,10,Cluster 1,50,2.0546896820000002,0.1413505013042556,1.848202745,1.937797525,2.03165055,2.1458402000000003,2.287884495,0.2080426750000004,0.09770814999999988,0.063935675881803,0.025448063690732298,0.025555781926959724,0.04165968205779785,0.06325354985892764,0.08532064035534853,0.10256855003535745,0.04366095829755068,0.0225808508694172,0.0008538615753860105,0.2373752166964168,0.24830732292917165,LEI2025_UES16,annual_scenario,True
Direct expansion system,5A,Midsize,11,11,Cluster 1,50,1.8472181899999998,0.1587449547071426,1.623475005,1.7207343750000001,1.81781175,1.9622201000000001,2.079650505,0.24148572499999998,0.11473675000000005,0.06023951139301058,0.02413975523816523,0.02495483094826336,0.042204464785754625,0.0587751977145671,0.07921896688640115,0.09650623090565201,0.037014502100646524,0.0200129095464945,-0.0001114821390499716,-0.02909192769531581,-0.02885954381752701,LEI2025_UES16,annual_scenario,True
Direct expansion system,5A,Small,10,10,Cluster 1,50,2.042623324,0.13363223767652527,1.885140965,1.93948925,1.9981307,2.1571323749999998,2.29474935,0.21764312499999972,0.08546834999999997,0.06405414294451471,0.025809550873828146,0.024940809607505724,0.04317457042634483,0.06379823759198185,0.0852226167917251,0.10399946160614483,0.04204804636538027,0.021365981549024554,-0.0004514579251849981,-0.13089576431743946,-0.11087635054021608,LEI2025_UES16,annual_scenario,True
Direct expansion system,5B,Midsize,11,11,Cluster 1,50,1.87407556,0.16868199854314686,1.614075495,1.750434075,1.84831535,2.017780975,2.1628406,0.26734689999999994,0.12242639999999994,0.06048934943974014,0.02439423363523784,0.024076486006379055,0.04292985331267115,0.05779440328478805,0.08022516965866087,0.0978006228804588,0.037295316345989725,0.020950462669134202,-0.00038817461399543547,-0.0943346435926755,-0.09080432172869149,LEI2025_UES16,annual_scenario,True
Direct expansion system,5B,Small,10,10,Cluster 1,50,2.0605221959999995,0.1428378416243841,1.87179105,1.9478987,2.05069545,2.12773075,2.3117349799999998,0.1798320499999999,0.0962137500000001,0.06416803564876314,0.025651689975453664,0.02618576996028421,0.0445947460830211,0.06283194571733469,0.08370638452470303,0.10338445156812665,0.039111638441681924,0.020573187619447757,0.0008886144328179355,0.24252365304537402,0.1797358943577431,LEI2025_UES16,annual_scenario,True
Direct expansion system,5C,Midsize,11,11,Cluster 1,50,1.850222514,0.16571048746011885,1.64704955,1.7215984249999998,1.80183465,1.968213175,2.16063521,0.24661475000000022,0.11130865000000001,0.06027420613914724,0.02401487829602192,0.025338132400065636,0.0386883616447448,0.0595224350690841,0.08193133585155002,0.09611389562487596,0.04324297420680522,0.02244988456368445,-0.00021025590863512278,-0.05283452707042179,-0.08148859543817527,LEI2025_UES16,annual_scenario,True
Direct expansion system,5C,Small,10,10,Cluster 1,50,2.0441221159999996,0.15326052023828024,1.840725915,1.9154749,2.0167471,2.148532325,2.30818375,0.23305742500000015,0.10990875,0.06405357465147966,0.02576488780808233,0.02495991196483369,0.04289248120039697,0.06495285034179685,0.0828012097626924,0.1033007234334945,0.03990872856229542,0.021791392937302596,0.0006357688817342661,0.1610055015343369,0.17013205282112842,LEI2025_UES16,annual_scenario,True
Direct expansion system,6A,Midsize,11,11,Cluster 1,50,1.8162643440000001,0.15235557671458147,1.625620575,1.6998298749999998,1.7840596,1.906378325,2.111243065,0.2065484500000001,0.10879110000000003,0.06038792211562392,0.023987074704656032,0.02468798635527487,0.039635423570871325,0.0595585126429796,0.07663228921592234,0.09792055599391457,0.036996865645051016,0.019232893362641352,0.00026046234311307554,0.07127041702587802,0.04912364945978391,LEI2025_UES16,annual_scenario,True
Direct expansion system,6A,Small,10,10,Cluster 1,50,2.00870152,0.13575796480732968,1.82956724,1.8977189,1.97841645,2.1120144,2.2462202749999998,0.21429549999999997,0.09260239999999986,0.06378458868712182,0.025387909440540417,0.027207832410931523,0.041133521124720525,0.06289194710552684,0.08446742594242095,0.1023211311548948,0.04333390481770042,0.0221921615302563,0.0006085634804601945,0.1765686627322604,0.17848739495798316,LEI2025_UES16,annual_scenario,True
Direct expansion system,6B,Midsize,11,11,Cluster 1,50,1.8419918800000001,0.14199986999636618,1.63276799,1.732176875,1.831455,1.9582747999999999,2.0699428899999996,0.22609792499999992,0.12592199999999998,0.06029858630150553,0.023676078984113152,0.024083821941167066,0.04112950805574647,0.06242631562054155,0.08119379356503482,0.09480244107544418,0.04006428550928835,0.020060164853930446,0.00016682834264155984,0.04962175366010761,0.025306122448979586,LEI2025_UES16,annual_scenario,True
Direct expansion system,6B,Small,10,10,Cluster 1,50,2.026881292,0.1368235728532899,1.84557828,1.9361666499999999,1.9770449,2.1569102,2.28273352,0.22074355000000012,0.07168969999999997,0.06386130653321738,0.024985514309927927,0.02643144978210324,0.043034457601606776,0.062398821115493705,0.08556474372744557,0.10241529345512385,0.0425302861258388,0.02086566388607025,-0.00012873913540541963,-0.037658356955678145,-0.04364945978391356,LEI2025_UES16,annual_scenario,True
Direct expansion system,7,Midsize,11,11,Cluster 1,50,1.779930474,0.1413450998269026,1.567111135,1.689609125,1.779285,1.8753703000000002,2.0409067349999996,0.1857611750000001,0.09516005000000005,0.06086958177387711,0.024816396458136818,0.02362442705780262,0.03995988517999648,0.06152152083814135,0.07906394638121128,0.09839824289083479,0.039104061201214804,0.020206714048981604,0.0008157653098066776,0.23256575058019838,0.20710684273709484,LEI2025_UES16,annual_scenario,True
Direct expansion system,7,Small,10,10,Cluster 1,50,1.9688219180000002,0.13112621266288335,1.815919775,1.8660710249999999,1.9368617000000001,2.047481075,2.172853855,0.18141005,0.08447230000000017,0.06409537769854065,0.02561844439996273,0.024761545378714715,0.042674616910517174,0.06506155431270595,0.08418723568320269,0.10463734418153761,0.041512618772685514,0.019475486129522344,0.00036703909037020475,0.10926222678681352,0.0757262905162065,LEI2025_UES16,annual_scenario,True
Direct expansion system,8,Midsize,11,11,Cluster 1,50,1.7228129440000004,0.11832804172272077,1.54889832,1.6409365,1.69576405,1.81487045,1.91616163,0.1739339499999999,0.07409264999999998,0.060158443748950914,0.023937524438148738,0.024479885026812545,0.039396597072482054,0.05880516767501825,0.0785767380148172,0.09760204181075095,0.03918014094233514,0.0202725622802973,0.0008218018025082733,0.29013503686639724,0.2594477791116447,LEI2025_UES16,annual_scenario,True
Direct expansion system,8,Small,10,10,Cluster 1,50,1.9062625860000002,0.11185499234834068,1.75759978,1.8282368500000001,1.88698185,1.9610287,2.12568432,0.13279184999999982,0.06854840000000006,0.06409412834793325,0.025644456560402085,0.027010461594909385,0.04307338409125802,0.0648511834442615,0.08494345843791958,0.10382892154157158,0.041870074346661554,0.02108253911137581,0.0003944824173042209,0.137524089440137,0.13834333733493398,LEI2025_UES16,annual_scenario,True
Dry cooler (air-cooled chiller),0A,Midsize,17,17,Cluster 1,50,2.0822849480000003,0.2317159896064526,1.77055542,1.894663975,2.05899035,2.21788705,2.5027711999999998,0.3232230749999998,0.16703694999999985,0.060611742883920634,0.024381388510476464,0.023759263288229637,0.04136889800429337,0.0626646596938371,0.081494066864252,0.09729702807962888,0.04012516885995862,0.020812885835766796,-0.0013491630532110018,-0.23880862125682953,-0.22362545018007202,LEI2025_UES16,annual_scenario,True
Dry cooler (air-cooled chiller),0B,Midsize,17,17,Cluster 1,50,2.059519798,0.2639975390550917,1.76671998,1.849604375,1.9934927,2.21676545,2.60519681,0.36716107500000006,0.15405705000000003,0.06041021246463057,0.024226997003291773,0.02393132969737044,0.0398259395733475,0.0605189874768257,0.08029889501631257,0.0955411478877067,0.04047295544296507,0.0206688214093447,-0.0013089731610408703,-0.2046592026992538,-0.2037454981992797,LEI2025_UES16,annual_scenario,True
Dry cooler (air-cooled chiller),1A,Midsize,17,17,Cluster 1,50,1.9902555259999999,0.19393615720256152,1.737785555,1.8669231499999999,1.95503785,2.059141275,2.36691661,0.19221812500000013,0.10219739999999988,0.06033648084849116,0.024100857594455637,0.02453112462535497,0.0396063327789306,0.0587748028337955,0.08337907493114469,0.09657161682844155,0.043772742152214085,0.02153908275067805,-0.00030987609763033426,-0.06629744559622164,-0.12153661464585833,LEI2025_UES16,annual_scenario,True
