scenario_id,time,day,hour_of_day,grid_price_per_mwh,grid_emissions_kg_per_mwh,grid_water_m3_per_mwh,pue,site_wue_m3_per_mwh_it,policy,arriving_flexible_it_mwh,processed_flexible_it_mwh,queued_flexible_it_mwh,fixed_it_energy_mwh,total_it_energy_mwh,it_utilization,dc_energy_mwh,grid_energy_mwh,auxiliary_energy_mwh,site_water_consumption_m3,site_water_discharge_m3,site_water_withdrawal_m3,indirect_grid_water_consumption_m3,total_water_footprint_m3,grid_co2e_metric_tons,heat_rejected_mwh_thermal,electricity_cost_usd,carbon_externality_usd,water_externality_usd,delay_cost_usd,modeled_objective_cost_usd
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,129,5,9,18.218957026892863,310.4778227488837,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.41958656661946,2.41958656661946,0.0,1.0,3.41958656661946,0.341958656661946,4.274483208274325,4.274483208274325,0.8548966416548649,1.2310511639830055,0.41035038799433515,1.6414015519773406,19.320664101399945,20.55171526538295,1.3271322398816756,4.274483208274325,77.87662588372505,66.35661199408378,0.0,0.0,144.23323787780885
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,130,5,10,20.64159750434991,331.3251389866965,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.629542663286703,4.629542663286703,0.0,1.0,5.629542663286703,0.5629542663286703,7.036928329108378,7.036928329108378,1.4073856658216757,2.026635358783213,0.6755451195944043,2.7021804783776173,31.806916047569867,33.83355140635308,2.3315112566812553,7.036928329108378,145.2534422364127,116.57556283406277,0.0,0.0,261.82900507047543
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,131,5,11,21.0713355068687,338.9766857660321,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.1067072460266623,2.1067072460266623,0.0,1.0,3.1067072460266623,0.3106707246026662,3.883384057533328,3.883384057533328,0.7766768115066656,1.1184146085695983,0.3728048695231994,1.4912194780927976,17.55289594005064,18.671310548620237,1.3163766573792937,3.883384057533328,81.82808837830986,65.81883286896468,0.0,0.0,147.64692124727452
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,132,5,12,26.708717790509237,318.8294568648677,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,1.8104946646176951,1.8104946646176951,0.0,1.0,2.8104946646176954,0.28104946646176954,3.5131183307721194,3.5131183307721194,0.7026236661544241,1.0117780792623703,0.3372593597541234,1.3490374390164936,15.879294855089979,16.891072934352348,1.1200856093020854,3.5131183307721194,93.83088606125742,56.00428046510427,0.0,0.0,149.8351665263617
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,133,5,13,27.954322821890205,296.30741895027325,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.150899329269168,3.150899329269012,0.0,1.0,4.150899329269012,0.4150899329269012,5.188624161586265,5.188624161586265,1.0377248323172532,1.4943237585368443,0.49810791951228145,1.9924316780491258,23.452581210369917,24.94690496890676,1.5374278332226519,5.188624161586265,145.04447481444186,76.87139166113259,0.0,0.0,221.91586647557443
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,134,5,14,38.4084946637057,328.3797847675738,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.045384571180749,4.045384571180749,0.0,1.0,5.045384571180749,0.5045384571180749,6.306730713975936,6.306730713975936,1.2613461427951869,1.8163384456250697,0.6054461485416899,2.4217845941667595,28.506422827171228,30.3227612727963,2.0710028744424647,6.306730713975936,242.2320329731736,103.55014372212324,0.0,0.0,345.7821766952968
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,135,5,15,29.88770217360526,360.33638173943365,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.4679499209637745,2.4679499209637745,0.0,1.0,3.4679499209637745,0.34679499209637743,4.334937401204718,4.334937401204718,0.8669874802409439,1.2484619715469587,0.4161539905156529,1.6646159620626115,19.593917053445324,20.842379024992283,1.5620356582170518,4.334937401204718,129.56131798842898,78.10178291085259,0.0,0.0,207.66310089928157
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,136,5,16,38.949353715850194,362.09781944106265,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.727015223914208,4.727015223914208,0.0,1.0,5.727015223914208,0.5727015223914208,7.15876902989276,7.15876902989276,1.431753805978552,2.0617254806091148,0.6872418268697049,2.7489673074788197,32.35763601511527,34.41936149572438,2.59217465560638,7.15876902989276,278.82942711536685,129.608732780319,0.0,0.0,408.4381598956859
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,137,5,17,47.28049747705328,371.50242110113726,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.634602331934037,3.634602331934037,0.0,1.0,4.634602331934037,0.4634602331934037,5.793252914917546,5.793252914917546,1.1586505829835092,1.6684568394962531,0.5561522798320844,2.2246091193283375,26.185503175427307,27.85396001492356,2.1522074839430894,5.793252914917546,273.9078798276906,107.61037419715447,0.0,0.0,381.5182540248451
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,138,5,18,45.9426468860415,389.5343937947202,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.3767271342855687,3.3767271342855687,0.0,1.0,4.376727134285568,0.43767271342855685,5.47090891785696,5.47090891785696,1.0941817835713916,1.5756217683428044,0.5252072561142681,2.1008290244570724,24.728508308713458,26.304130077056264,2.1311071888235396,5.47090891785696,251.34803655879773,106.55535944117698,0.0,0.0,357.9033959999747
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,139,5,19,41.84344178923126,384.9658907942907,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,5.944203170714786,5.944203170714786,0.0,1.0,6.944203170714786,0.6944203170714787,8.680253963393483,8.680253963393483,1.7360507926786966,2.499913141457323,0.8333043804857744,3.3332175219430975,39.23474791453854,41.73466105599586,3.3416016993384448,8.680253963393483,363.2117014329991,167.08008496692224,0.0,0.0,530.2917863999214
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,140,5,20,43.518201285523546,401.2763084438009,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,5.10992967794903,5.10992967794903,0.0,1.0,6.10992967794903,0.6109929677949031,7.637412097436288,7.637412097436288,1.5274824194872574,2.199574684061651,0.7331915613538836,2.9327662454155345,34.52110268041202,36.72067736447367,3.0647125325232603,7.637412097436288,332.36643695672495,153.23562662616303,0.0,0.0,485.602063582888
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,141,5,21,44.783917178068464,373.3053510665757,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.212516981781985,4.212516981781985,0.0,1.0,5.212516981781985,0.5212516981781985,6.5156462272274815,6.5156462272274815,1.3031292454454961,1.8765061134415146,0.6255020378138382,2.5020081512553527,29.450720947068213,31.327227060509728,2.4323256022807644,6.5156462272274815,291.7961610017498,121.61628011403822,0.0,0.0,413.412441115788
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,142,5,22,41.83688022228994,387.00084130288326,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,6.4757358432750465,6.4757358432750465,0.0,1.0,7.4757358432750465,0.7475735843275046,9.344669804093808,9.344669804093808,1.8689339608187616,2.691264903579017,0.8970883011930056,3.5883532047720226,42.23790751450401,44.92917241808303,3.616395075881953,9.344669804093808,390.95183131072224,180.81975379409764,0.0,0.0,571.7715851048199
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,143,5,23,36.186664919138806,366.383111330735,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.875822000448899,4.875822000448899,0.0,1.0,5.875822000448899,0.5875822000448899,7.344777500561124,7.344777500561124,1.4689555001122248,2.1152959201616035,0.7050986400538678,2.820394560215471,33.19839430253628,35.313690222697886,2.6910024326875637,7.344777500561124,265.7830023184352,134.55012163437817,0.0,0.0,400.33312395281337
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,144,6,0,35.82142385062948,370.86306475640833,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,7.578995849580481,7.578995849580481,0.0,1.0,8.57899584958048,0.857899584958048,10.7237448119756,10.7237448119756,2.14474896239512,3.0884385058489725,1.0294795019496574,4.11791800779863,48.4713265501297,51.55976505597867,3.977040866634905,10.7237448119756,384.13980817576686,198.85204333174525,0.0,0.0,582.9918515075121
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,145,6,1,41.20797017977736,346.7165599700779,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,9.170699843168963,9.0,0.17069984316889464,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,4.333956999625975,12.5,515.0996272472171,216.69784998129873,0.0,0.08534992158444732,731.8828271501003
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,146,6,2,28.237055658201225,338.0832751671266,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.6182028790964642,0.7889027222653588,0.0,1.0,1.7889027222653588,0.1788902722265359,2.2361284028316986,2.2361284028316986,0.4472256805663397,0.6440049800155292,0.21466832667184307,0.8586733066873723,10.107300380799277,10.751305360814806,0.7559976141235765,2.2361284028316986,63.14168216964328,37.799880706178826,0.0,0.0,100.94156287582211
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,147,6,3,26.33158434507464,321.3408237025309,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.917848186387932,2.917848186387932,0.0,1.0,3.917848186387932,0.3917848186387932,4.897310232984915,4.897310232984915,0.979462046596983,1.4104253470996555,0.47014178236655185,1.8805671294662074,22.135842253091813,23.546267600191467,1.573705704194206,4.897310232984915,128.95393746383942,78.6852852097103,0.0,0.0,207.63922267354974
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,148,6,4,27.117614044534175,321.7835221046385,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.904543025612024,3.904543025612024,0.0,1.0,4.904543025612024,0.49045430256120237,6.13067878201503,6.13067878201503,1.2261357564030062,1.7656354892203285,0.5885451630734428,2.3541806522937714,27.710668094707934,29.476303583928264,1.9727514113689717,6.13067878201503,166.24938104169846,98.63757056844858,0.0,0.0,264.88695161014704
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,149,6,5,24.743013961830858,284.22522302871624,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,5.370257183455966,5.370257183455966,0.0,1.0,6.370257183455966,0.6370257183455965,7.962821479319957,7.962821479319957,1.5925642958639914,2.2932925860441475,0.7644308620147159,3.0577234480588635,35.9919530865262,38.28524567257035,2.263234710897567,7.962821479319957,197.02420303838034,113.16173554487834,0.0,0.0,310.1859385832587
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,150,6,6,24.7212263454799,291.786941735297,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,1.5552836383118263,1.5552836383118263,0.0,1.0,2.5552836383118263,0.2555283638311826,3.1941045478897827,3.1941045478897827,0.6388209095779565,0.9199021097922574,0.3066340365974191,1.2265361463896765,14.437352556461816,15.357254666254073,0.9319979976115632,3.1941045478897827,78.96218149951005,46.599899880578164,0.0,0.0,125.56208138008822
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,151,6,7,20.417893598654548,292.97973496473,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.258873353752481,3.258873353752481,0.0,1.0,4.258873353752481,0.4258873353752481,5.323591692190601,5.323591692190601,1.0647183384381202,1.5331944073508932,0.5110648024502977,2.044259209801191,24.062634448701516,25.59582885605241,1.559704483038441,5.323591692190601,108.69652873382901,77.98522415192205,0.0,0.0,186.68175288575105
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,152,6,8,15.036979707467184,293.81943921720807,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.426357155949951,2.426357155949951,0.0,1.0,3.426357155949951,0.3426357155949951,4.282946444937439,4.282946444937439,0.8565892889874878,1.2334885761419823,0.4111628587139941,1.6446514348559764,19.358917931117222,20.592406507259206,1.2584129226488532,4.282946444937439,64.40257878069299,62.920646132442656,0.0,0.0,127.32322491313565
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,153,6,9,18.16004230193957,286.36800679492217,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.724954456191579,2.724954456191579,0.0,1.0,3.724954456191579,0.3724954456191579,4.656193070239474,4.656193070239474,0.9312386140478948,1.3409836042289685,0.4469945347429895,1.787978138971958,21.04599267748242,22.386976281711387,1.3333847287768072,4.656193070239474,84.55666312154672,66.66923643884036,0.0,0.0,151.22589956038706
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,154,6,10,22.20548356204855,285.79246722567603,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,5.597572087141588,5.597572087141588,0.0,1.0,6.597572087141588,0.6597572087141588,8.246965108926984,8.246965108926984,1.6493930217853965,2.3751259513709715,0.7917086504569905,3.166834601827962,37.27628229234997,39.65140824372094,2.3569205056043088,8.246965108926984,183.12784816306606,117.84602528021544,0.0,0.0,300.9738734432815
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,155,6,11,19.065760906053022,302.95908929891914,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.8765854505753254,2.8765854505753254,0.0,1.0,3.8765854505753254,0.38765854505753256,4.845731813219157,4.845731813219157,0.9691463626438312,1.3955707622071172,0.4651902540690391,1.8607610162761563,21.902707795750587,23.298278557957705,1.468058497119676,4.845731813219157,92.38756416569122,73.4029248559838,0.0,0.0,165.790489021675
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,156,6,12,25.72248710863657,313.7352730083071,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.0802322832942277,3.0802322832942277,0.0,1.0,4.080232283294228,0.4080232283294228,5.100290354117785,5.100290354117785,1.0200580708235574,1.4688836219859218,0.4896278739953073,1.958511495981229,23.053312400612388,24.522196022598308,1.6001409866707785,5.100290354117785,131.1921528840982,80.00704933353893,0.0,0.0,211.19920221763712
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,157,6,13,29.044353360495453,326.4932467628332,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,7.244748632200091,7.244748632200091,0.0,1.0,8.244748632200091,0.8244748632200091,10.305935790250114,10.305935790250114,2.061187158050023,2.9681095075920325,0.9893698358640108,3.9574793434560434,46.58282977193051,49.550939279522545,3.364818437088045,10.305935790250114,299.32924080260125,168.24092185440225,0.0,0.0,467.5701626570035
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,158,6,14,31.747718056961173,340.31540300079854,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.8015024934582966,3.8015024934582966,0.0,1.0,4.801502493458297,0.48015024934582967,6.001878116822871,6.001878116822871,1.2003756233645744,1.7285408976449868,0.5761802992149956,2.3047211968599823,27.128489088039373,28.85702998568436,2.042531570088249,6.001878116822871,190.5459342651376,102.12657850441245,0.0,0.0,292.67251276955005
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,159,6,15,32.85046523961322,356.3031793649173,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,5.046039565073609,5.046039565073609,0.0,1.0,6.046039565073609,0.6046039565073609,7.557549456342011,7.557549456342011,1.5115098912684024,2.176574243426499,0.725524747808833,2.902098991235332,34.160123542665886,36.33669778609239,2.692778899502261,7.557549456342011,248.26901571222103,134.63894497511305,0.0,0.0,382.9079606873341
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,160,6,16,35.03047257308761,358.2535166830924,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.714397594417253,4.714397594417253,0.0,1.0,5.714397594417253,0.5714397594417253,7.142996993021566,7.142996993021566,1.4285993986043133,2.057183133990211,0.6857277113300704,2.7429108453202815,32.286346408457476,34.34352954244768,2.5590037924067306,7.142996993021566,250.22256025368924,127.95018962033653,0.0,0.0,378.1727498740258
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,161,6,17,36.62154815065081,377.2905846294953,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.9553229574053486,3.9553229574053486,0.0,1.0,4.955322957405349,0.49553229574053487,6.194153696756686,6.194153696756686,1.2388307393513376,1.7839162646659255,0.5946387548886418,2.3785550195545673,27.997574709340217,29.781490974006143,2.3369958695342796,6.194153696756686,226.8394978583067,116.84979347671398,0.0,0.0,343.6892913350207
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,162,6,18,44.506773906193814,359.24817269381896,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,3.2619410534909403,3.2619410534909403,0.0,1.0,4.26194105349094,0.42619410534909397,5.327426316863675,5.327426316863675,1.065485263372735,1.5342987792567384,0.5114329264189128,2.045731705675651,24.07996695222381,25.614265731480547,1.9138681694942372,5.327426316863675,237.10655858655844,95.69340847471186,0.0,0.0,332.7999670612703
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,163,6,19,50.882496758047964,396.67899033140895,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.000431874245824,4.000431874245824,0.0,1.0,5.000431874245824,0.5000431874245824,6.25053984280728,6.25053984280728,1.2501079685614558,1.8001554747284967,0.6000518249094989,2.4002072996379957,28.252440089488903,30.0525955642174,2.4794578338710354,6.25053984280728,318.043073287691,123.97289169355177,0.0,0.0,442.0159649812428
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,164,6,20,38.608585705080394,413.0537356000796,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.499902770259136,2.499902770259136,0.0,1.0,3.499902770259136,0.3499902770259136,4.37487846282392,4.37487846282392,0.8749756925647842,1.259964997293289,0.4199883324310963,1.6799533297243852,19.774450651964116,21.034415649257404,1.8070598918657543,4.37487846282392,168.9078700812477,90.35299459328772,0.0,0.0,259.2608646745354
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,165,6,21,43.242398928630614,395.35272132282245,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,7.991211992850738,7.991211992850738,0.0,1.0,8.991211992850738,0.8991211992850738,11.239014991063422,11.239014991063422,2.247802998212684,3.2368363174262655,1.0789454391420885,4.315781756568354,50.800347759606666,54.03718407703293,4.443375161704921,11.239014991063422,486.00196980842435,222.16875808524605,0.0,0.0,708.1707278936703
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,166,6,22,40.42602011867003,386.823900524816,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,2.8850049275314227,2.8850049275314227,0.0,1.0,3.8850049275314227,0.38850049275314225,4.856256159414278,4.856256159414278,0.9712512318828557,1.3986017739113121,0.46620059130377073,1.864802365215083,21.950277840552538,23.34887961446385,1.8785159495322936,4.856256159414278,196.31910920189688,93.92579747661468,0.0,0.0,290.24490667851154
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,167,6,23,38.99199926012995,356.4536738566185,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,4.3071711706923095,4.3071711706923095,0.0,1.0,5.3071711706923095,0.530717117069231,6.633963963365387,6.633963963365387,1.3267927926730776,1.9105816214492313,0.636860540483077,2.547442161932308,29.985517114411547,31.89609873586078,2.3647008269740057,6.633963963365387,258.67151795127194,118.23504134870029,0.0,0.0,376.90655929997223
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,168,7,0,36.23323473227182,400.12583015458324,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.500157287693229,1.25,45.291543415339774,25.00786438466145,0.0,0.0,70.29940780000122
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,169,7,1,35.522899541476306,361.70961159312145,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.4521370144914018,1.25,44.40362442684538,22.60685072457009,0.0,0.0,67.01047515141548
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,170,7,2,26.362365200399537,349.9875339436044,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.43748441742950545,1.25,32.952956500499425,21.874220871475273,0.0,0.0,54.8271773719747
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,171,7,3,30.69181846508085,336.45298699846023,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.42056623374807534,1.25,38.36477308135106,21.028311687403768,0.0,0.0,59.39308476875483
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,172,7,4,26.99935075112531,324.0445083368072,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.40505563542100903,1.25,33.749188438906636,20.25278177105045,0.0,0.0,54.001970209957086
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,173,7,5,23.31611973699748,280.29898011747355,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.35037372514684195,1.25,29.14514967124685,17.518686257342097,0.0,0.0,46.663835928588945
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,174,7,6,23.48575107958127,302.47293578140614,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.3780911697267577,1.25,29.357188849476586,18.904558486337887,0.0,0.0,48.261747335814476
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,175,7,7,24.23227638430167,286.6698238583176,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.35833727982289704,1.25,30.290345480377088,17.91686399114485,0.0,0.0,48.207209471521935
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,176,7,8,20.05151598099455,286.50642693715326,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.35813303367144156,1.25,25.06439497624319,17.90665168357208,0.0,0.0,42.97104665981527
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,177,7,9,19.613398255430486,277.01989880905995,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.3462748735113249,1.25,24.516747819288106,17.313743675566247,0.0,0.0,41.83049149485436
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,178,7,10,23.677342771573688,281.59268818811717,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.3519908602351464,1.25,29.59667846446711,17.59954301175732,0.0,0.0,47.19622147622443
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,179,7,11,25.308408382171052,317.15165746362806,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.05,0.0,0.0,0.0,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.39643957182953504,1.25,31.635510477713815,19.821978591476753,0.0,0.0,51.45748906919057
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,0,0,0,37.570496972219516,355.6821710806749,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,3.635248397251802,3.635248397251802,0.0,1.0,4.635248397251802,0.4635248397251802,5.794060496564752,5.794060496564752,1.15881209931295,1.6686894230106486,0.5562298076702162,2.224919230680865,26.189153444472677,27.857842867483324,2.0608440167909245,5.794060496564752,217.68573234304273,103.04220083954623,0.0,0.0,320.72793318258897
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,1,0,1,33.90134086789837,367.1577154222804,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,1.4154584115632716,1.4154584115632716,0.0,1.0,2.4154584115632716,0.24154584115632716,3.0193230144540895,3.0193230144540895,0.6038646028908179,0.8695650281627777,0.28985500938759257,1.1594200375503703,13.647340025332483,14.516905053495261,1.1085677401088763,3.0193230144540895,102.35909870329853,55.42838700544381,0.0,0.0,157.78748570874234
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,2,0,2,32.29855333415849,349.7058942685979,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,1.9845870159579055,1.9845870159579055,0.0,1.0,2.9845870159579055,0.2984587015957906,3.730733769947382,3.730733769947382,0.7461467539894766,1.074451325744846,0.35815044191494866,1.4326017676597946,16.862916640162165,17.93736796590701,1.3046595892975068,3.730733769947382,120.4973036441917,65.23297946487534,0.0,0.0,185.73028310906705
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,3,0,3,30.533281109049582,349.3666363538934,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,2.2795738732981787,2.2795738732981787,0.0,1.0,3.2795738732981787,0.3279573873298179,4.099467341622724,4.099467341622724,0.8198934683245449,1.1806465943873443,0.39354886479578144,1.5741954591831258,18.52959238413471,19.710238978522053,1.432217115985368,4.099467341622724,125.17018873913482,71.6108557992684,0.0,0.0,196.78104453840322
electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,4,0,4,26.106016923371808,324.3356549572155,4.52,1.25,0.36,electricity_cost_usd__vs__delay_mwh_hours__alpha_0.10,3.1191077005916883,3.1191077005916883,0.0,1.0,4.119107700591688,0.4119107700591688,5.14888462573961,5.14888462573961,1.0297769251479219,1.4828787722130077,0.49429292407100256,1.9771716962840102,23.272958508343034,24.755837280556044,1.6699668673883938,5.14888462573961,134.4168691760472,83.49834336941969,0.0,0.0,217.9152125454669
