scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,147,0.13813222606656975,4.088903557996586,1.4317130661003716
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,148,1.1638924498666483,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,149,0.08351551640890875,7.933062567692332,0.9834219158987594
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,150,0.6139596897791648,0.0,8.386040310220835
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,151,0.5716023755195432,4.780501495422902,2.023236699518897
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,152,0.15984218162424568,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,153,0.0,0.0,9.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,154,1.615735357093652,4.71546530678185,2.6687993361244984
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,155,0.6763465468433825,1.9206017559266297,0.2796371478053136
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,156,-0.0,2.3829697636198612,0.6972625196743667
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,157,5.0567373368010164,1.976082550068245,0.21192874533082945
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,158,3.313611608684413,0.17664366268873696,0.31124722208514666
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,159,0.9225233918131328,3.0903964746249564,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,160,1.629014801211742,1.2766380852536132,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,161,1.0856347959315698,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,162,0.08019601119565978,1.4579128946609181,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,163,2.166776253678402,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,164,1.0748352346017414,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,165,1.9707539963701213,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,166,0.9505183198802469,0.0,0.0
