time,urgent_0h,short_4h,flexible_12h
102,-1.7763568394002505e-14,8.41806730995474,7.668599387285488
103,-2.1760371282653068e-14,11.093330297437472,10.668599387285488
104,0.0,5.19392300993586,12.352104445730959
105,-2.4646951146678475e-14,8.298770552211565,13.509809227705398
106,-0.0,7.58634921089258,13.756152810430299
107,-0.0,7.995074193900727,12.779483079171658
108,-0.0,7.332115463166648,12.554845471531609
109,-0.0,4.731006084147911,11.476448449097976
110,-0.0,5.252871507113156,11.186942298256543
111,-4.218847493575595e-14,3.7041684614358923,9.817260587503014
112,-4.4075854077618715e-14,0.0,8.123254419938394
113,0.0,0.0,4.673398673341813
114,-5.773159728050814e-14,0.7887925778384881,4.673398673341813
115,0.0,0.0,5.450840109986007
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,-6.328271240363392e-14,2.5545205893432246,1.0192618528219413
119,-5.218048215738236e-14,0.0,3.3369789039012634
120,0.0,0.0,7.105427357601002e-14
121,0.0,0.0,0.6251482819697713
122,0.0,0.7834011599577113,4.380715925777997
123,0.0,2.4451153807855754,4.531644297595037
124,-5.551115123125783e-14,6.020221682564129,5.652464836662491
125,-9.50350909079134e-14,7.469036196000884,6.407807909836236
126,0.0,-5.1514348342607263e-14,6.893326106422822
127,-2.1094237467877974e-14,0.2921411663449477,7.722179765646736
128,-2.1094237467877974e-14,1.3884070289228871,8.644113040897533
129,0.0,2.8807966835599044,10.735826179091049
130,-5.895284260759581e-14,5.535595218567453,12.782443074284934
131,-7.882583474838611e-14,5.24345405222245,13.609380624179174
132,-4.3298697960381105e-14,5.505846231657446,15.880474479312149
133,-4.3298697960381105e-14,0.0,15.416000755864207
134,0.0,2.4177236883100255,7.85636620865695
135,-0.0,3.7179261285229437,9.14398774282126
136,-3.952393967665557e-14,6.71703432299173,2.870962731619649
137,-4.1522341120980855e-14,4.419459020199676,0.0
138,-4.718447854656915e-14,3.5895210527465355,2.5647458235771277
139,0.0,0.0,-0.0
140,-3.2862601528904634e-14,4.368885131876835,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,1.9476430221794117
145,0.0,0.0,2.1448125884912734
146,0.0,0.0,2.6934277824428947
147,0.0,6.083095790867621,2.6934277824428947
148,-2.3203661214665772e-14,7.440609758757357,2.818522359020746
149,0.0,0.931899161205652,3.3900335088839055
150,0.0,1.5520751540092692,6.018216995073361
151,-7.904787935331115e-14,3.7589106890486255,6.530846675264888
152,-7.338574192772285e-14,4.843482249501784,6.99923257575295
