time,day,hour_of_day,grid_price_per_mwh,grid_emissions_kg_per_mwh,grid_water_m3_per_mwh,pue,site_wue_m3_per_mwh_it,scenario,arriving_flexible_it_mwh,processed_flexible_it_mwh,queued_flexible_it_mwh,fixed_it_energy_mwh,total_it_energy_mwh,it_utilization,dc_energy_mwh,grid_energy_mwh,auxiliary_energy_mwh,site_water_consumption_m3,site_water_discharge_m3,site_water_withdrawal_m3,indirect_grid_water_consumption_m3,total_water_footprint_m3,grid_co2e_metric_tons,heat_rejected_mwh_thermal,electricity_cost_usd,carbon_externality_usd,water_externality_usd,delay_cost_usd
81,3,9,11.779992013815576,370.2495870867876,4.8875884448378715,1.25,0.37627708597134935,emissions_focus,2.4858640514011796,1.0107519217035161,14.487618342595486,1.0,2.010751921703516,0.2010751921703516,2.513439902129395,2.513439902129395,0.502687980425879,0.7565998737098898,0.2521999579032966,1.0087998316131863,12.284659822442062,13.041259696151952,0.9306000859308643,2.513439902129395,29.608301974289677,46.53000429654321,0.0,7.243809171297743
82,3,10,24.10002943567435,359.3028764018755,4.43391119002196,1.25,0.389886687837501,emissions_focus,4.989699553301587,0.0,19.477317895897073,1.0,1.0,0.1,1.25,1.25,0.25,0.389886687837501,0.129962229279167,0.519848917116668,5.54238898752745,5.932275675364951,0.44912859550234435,1.25,30.125036794592937,22.45642977511722,0.0,9.738658947948537
83,3,11,32.59955252144637,338.276738388595,5.153131359484805,1.25,0.4256846551290602,emissions_focus,3.4991424356049983,9.0,13.976460331502073,1.0,10.0,1.0,12.5,12.5,2.5,4.256846551290602,1.4189488504302006,5.675795401720802,64.41414199356007,68.67098854485067,4.228459229857437,12.5,407.49440651807964,211.42296149287185,0.0,6.988230165751037
84,3,12,28.96094139719764,341.3113478780166,5.674882329618715,1.25,0.4657143408729656,emissions_focus,7.050994141039905,2.0234178176892375,19.00403665485274,1.0,3.0234178176892375,0.30234178176892373,3.779272272111547,3.779272272111547,0.7558544544223094,1.4080490361487232,0.46934967871624106,1.8773987148649642,21.44692543582379,22.85497447197251,1.2899085131924064,3.779272272111547,109.45128279667648,64.49542565962032,0.0,9.50201832742637
85,3,13,30.09087394771419,318.86300271071684,5.99189147853489,1.25,0.5022892925269722,emissions_focus,2.2634724199653546,2.8469085307095128,18.420600544108588,1.0,3.8469085307095128,0.3846908530709513,4.808635663386891,4.808635663386891,0.9617271326773782,1.9322609643060553,0.6440869881020185,2.576347952408074,28.81282305482688,30.745084019132936,1.533296006569384,4.808635663386891,144.69604960745795,76.6648003284692,0.0,9.210300272054294
86,3,14,40.46276881527167,297.60998585988807,6.507386890041802,1.25,0.45437054638902935,emissions_focus,2.7527321310850033,6.071216231810835,15.102116443382748,1.0,7.071216231810835,0.7071216231810835,8.839020289763544,8.839020289763544,1.7678040579527092,3.2129523828828623,1.0709841276276209,4.283936510510483,57.51892475442078,60.73187713730364,2.630580703451792,8.839020289763544,357.6512345381979,131.5290351725896,0.0,7.551058221691374
87,3,15,40.43789613956561,292.2110460534813,6.444913854761081,1.25,0.5076380087226913,emissions_focus,2.2494500267714805,9.0,8.351566470154228,1.0,10.0,1.0,12.5,12.5,2.5,5.076380087226912,1.692126695742304,6.768506782969216,80.56142318451352,85.63780327174042,3.6526380756685164,12.5,505.4737017445701,182.63190378342583,0.0,4.175783235077114
88,3,16,35.21009201149859,316.6236205647032,6.281334918878593,1.25,0.47961602242569124,emissions_focus,2.5896692197743456,0.4364664790878927,10.504769210840681,1.0,1.4364664790878927,0.14364664790878928,1.7955830988598658,1.7955830988598658,0.35911661977197307,0.6889523390479725,0.22965077968265749,0.9186031187306299,11.278658818616707,11.96761115766468,0.5685240217858001,1.7955830988598658,63.22264612514764,28.426201089290004,0.0,5.252384605420341
89,3,17,42.13051160144846,283.6287283741857,6.123523861093386,1.25,0.47028267313518257,emissions_focus,5.678419608848953,9.0,7.183188819689636,1.0,10.0,1.0,12.5,12.5,2.5,4.702826731351825,1.5676089104506084,6.270435641802433,76.54404826366734,81.24687499501916,3.5453591046773214,12.5,526.6313950181058,177.26795523386608,0.0,3.591594409844818
90,3,18,42.51120492674784,269.5321281242139,5.473195806594248,1.25,0.45462668836593045,emissions_focus,1.816811180310364,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,4.546266883659305,1.5154222945531017,6.061689178212407,68.4149475824281,72.9612144660874,3.3691516015526735,12.5,531.3900615843479,168.45758007763368,0.0,0.0
91,3,19,45.254020941972115,323.4619369185877,5.145674932765094,1.25,0.42988189935721516,emissions_focus,1.9657110176151296,1.6112005571700296,0.3545104604450905,1.0,2.6112005571700294,0.2611200557170029,3.2640006964625368,3.2640006964625368,0.6528001392925074,1.1225078551188707,0.3741692850396236,1.4966771401584944,16.795486564315084,17.917994419433956,1.0557799873813913,3.2640006964625368,147.70915587232722,52.788999369069565,0.0,0.17725523022254525
92,3,20,41.94142483506059,299.7182098870146,5.011495435254111,1.25,0.3736563333330737,emissions_focus,2.9540466624534814,3.308557122898572,0.0,1.0,4.308557122898572,0.4308557122898572,5.385696403623214,5.385696403623214,1.0771392807246425,1.6099196564983778,0.5366398854994593,2.146559541997837,26.990392942422222,28.6003125989206,1.6141912850888822,5.385696403623214,225.88378089701916,80.7095642544441,0.0,0.0
93,3,21,39.86642503341794,301.774204254311,4.2562653257523255,1.25,0.3939048818531186,emissions_focus,4.15851304439603,4.15851304439603,0.0,1.0,5.15851304439603,0.515851304439603,6.448141305495038,6.448141305495038,1.2896282610990077,2.0319634712905894,0.6773211570968631,2.7092846283874525,27.445000254129862,29.47696372542045,1.945882711385119,6.448141305495038,257.0643419604036,97.29413556925594,0.0,0.0
94,3,22,39.2997585860593,344.35967053188284,3.9276960105787797,1.25,0.37620857134130137,emissions_focus,1.9502478737981868,0.2773879200700593,1.6728599537281272,1.0,1.2773879200700593,0.12773879200700594,1.5967349000875741,1.5967349000875741,0.3193469800175148,0.4805642844581935,0.16018809481939783,0.6407523792775913,6.271489297025871,6.7520535814840645,0.5498511041209159,1.5967349000875741,62.75129609937718,27.492555206045793,0.0,0.8364299768640636
95,3,23,39.39973359288855,350.4287831602566,3.9731890544233237,1.25,0.33541179111190383,emissions_focus,3.454384275167393,1.4052429504812582,3.722001278414164,1.0,2.4052429504812585,0.24052429504812584,3.0065536881015733,3.0065536881015733,0.6013107376203148,0.8067468460801991,0.26891561536006636,1.0756624614402654,11.945606205101246,12.752353051181444,1.0535829504274161,3.0065536881015733,118.45741434391853,52.67914752137081,0.0,1.861000639207082
96,4,0,37.2624344962927,338.5640639339389,3.3368703707317167,1.25,0.28535621776712866,emissions_focus,6.391212748822298,7.837116304544817,2.276097722691645,1.0,8.837116304544818,0.8837116304544818,11.046395380681023,11.046395380681023,2.2092790761362053,2.5217260846331344,0.8405753615443782,3.3623014461775127,36.86038944918221,39.382115533815345,3.739912511904457,11.046395380681023,411.6155842927769,186.99562559522286,0.0,1.1380488613458224
97,4,1,28.83949807760246,348.50825256596744,3.2318252904401796,1.25,0.22955247822103625,emissions_focus,3.371470089048407,2.099050715759236,3.5485170959808157,1.0,3.099050715759236,0.3099050715759236,3.873813394699045,3.873813394699045,0.7747626789398092,0.7113947719352088,0.2371315906450696,0.9485263625802784,12.5194880994343,13.23088287136951,1.3500559369532026,3.873813394699045,111.71883394941378,67.50279684766014,0.0,1.7742585479904078
98,4,2,28.658677339532755,366.4125760166494,2.874496229312622,1.25,0.23670699440407905,emissions_focus,3.6959550206717804,2.2765491144519103,4.967923002200686,1.0,3.2765491144519103,0.32765491144519104,4.095686393064888,4.095686393064888,0.8191372786129776,0.7755820928992585,0.2585273642997528,1.0341094571990113,11.773035093312034,12.548617186211292,1.5007110018392447,4.095686393064888,117.37695482276135,75.03555009196224,0.0,2.483961501100343
99,4,3,24.929574754947012,387.0226081136594,2.8536177792135597,1.25,0.22547476558323504,emissions_focus,7.382430569566375,0.7771685873361394,11.57318498443092,1.0,1.7771685873361394,0.17771685873361392,2.221460734170174,2.221460734170174,0.4442921468340346,0.400706670631505,0.13356889021050167,0.5342755608420067,6.339199846852816,6.739906517484322,0.8597555271606253,2.221460734170174,55.38007143767482,42.98777635803127,0.0,5.78659249221546
100,4,4,22.383277010548728,391.1608635983512,3.0778032762993033,1.25,0.23553653613514322,emissions_focus,3.364109660480691,0.0,14.937294644911614,1.0,1.0,0.1,1.25,1.25,0.25,0.23553653613514322,0.07851217871171441,0.31404871484685765,3.847254095374129,4.082790631509273,0.48895107949793903,1.25,27.97909626318591,24.44755397489695,0.0,7.468647322455807
101,4,5,23.669453719308347,384.4932087222953,3.161261086798803,1.25,0.2771511981206438,emissions_focus,7.991600620195289,8.388063792821546,14.540831472285355,1.0,9.388063792821546,0.9388063792821546,11.735079741026933,11.735079741026933,2.347015948205387,2.601913128213527,0.8673043760711757,3.469217504284703,37.09765093578942,39.69956406400294,4.5120584642394475,11.735079741026933,277.76292682263,225.60292321197238,0.0,7.270415736142677
102,4,6,25.713721360123078,414.7547865724295,3.516852919901854,1.25,0.2724411276346584,emissions_focus,3.696498390181014,2.150663165226159,16.08666669724021,1.0,3.150663165226159,0.3150663165226159,3.938328956532699,3.938328956532699,0.7876657913065399,0.8583702255311968,0.2861234085103989,1.1444936340415957,13.850523690316043,14.70889391584724,1.6334407858187387,3.938328956532699,101.26909341278609,81.67203929093694,0.0,8.043333348620106
103,4,7,15.949642007198939,385.6324589294585,3.8704641135397653,1.25,0.31575644275796866,emissions_focus,6.912652303584042,1.2373893161013143,21.761929684722936,1.0,2.2373893161013143,0.22373893161013142,2.796736645126643,2.796736645126643,0.5593473290253286,0.7064700915168353,0.23549003050561176,0.941960122022447,10.82466881998427,11.531138911501104,1.0785124294383117,2.796736645126643,44.60694827818453,53.92562147191558,0.0,10.880964842361468
104,4,8,20.96441100973529,370.09476070056223,4.05471264440306,1.25,0.34940054399865417,emissions_focus,4.196332017563739,8.412234246619857,17.546027455666817,1.0,9.412234246619857,0.9412234246619857,11.765292808274822,11.765292808274822,2.353058561654965,3.288639766011741,1.096213255337247,4.384853021348988,47.70488151481631,50.99352128082805,4.354273226450515,11.765292808274822,246.6524340825561,217.71366132252575,0.0,8.773013727833408
105,4,9,16.469867840370444,382.64341391660884,4.731415803596778,1.25,0.33562208084903683,emissions_focus,4.55886997542539,0.296317651175271,21.80857977991694,1.0,1.296317651175271,0.1296317651175271,1.6203970639690888,1.6203970639690888,0.3240794127938178,0.4350728275287803,0.14502427584292676,0.5800971033717071,7.666772276565165,8.101845104093945,0.6200342644575817,1.6203970639690888,26.687725492495186,31.001713222879086,0.0,10.90428988995847
106,4,10,23.66202761088552,354.702496259244,5.453243211163101,1.25,0.3941465936791781,emissions_focus,2.4075033094204694,2.8735810680145226,21.34250202132288,1.0,3.8735810680145226,0.3873581068014523,4.8419763350181535,4.8419763350181535,0.9683952670036309,1.5267587832980767,0.5089195944326922,2.0356783777307688,26.404474577550136,27.931233360848214,1.7174610928591245,4.8419763350181535,114.57097773045382,85.87305464295622,0.0,10.67125101066144
107,4,11,26.76466499380552,328.2464516200528,5.353027313493014,1.25,0.4090242985525309,emissions_focus,3.3593581834321244,3.9273029316826182,20.774557273072386,1.0,4.927302931682618,0.49273029316826183,6.159128664603273,6.159128664603273,1.2318257329206546,2.015386625387312,0.6717955417957707,2.687182167183083,32.96998396893907,34.98537059432638,2.0217121292273785,6.159128664603273,164.84701536185136,101.08560646136893,0.0,10.387278636536193
108,4,12,29.794942627284392,307.06746113790706,5.587679108483814,1.25,0.42277209897970086,emissions_focus,2.265261309778224,3.1528576481523487,19.88696093469826,1.0,4.152857648152349,0.4152857648152349,5.191072060190436,5.191072060190436,1.0382144120380872,1.7557123446732725,0.5852374482244241,2.3409497928976966,29.006044901360134,30.761757246033408,1.5940093181066017,5.191072060190436,154.66769420747303,79.70046590533009,0.0,9.94348046734913
109,4,13,26.388206733288825,305.1938938476773,5.9155184269255585,1.25,0.46925806508186513,emissions_focus,3.5243672911731987,7.203873692625562,16.207454533245887,1.0,8.203873692625562,0.8203873692625562,10.254842115781953,10.254842115781953,2.050968423156391,3.8497338951774873,1.283244631725829,5.132978526903316,60.66270750112042,64.51244139629792,3.129715196108648,10.254842115781953,270.60689376849115,156.4857598054324,0.0,8.103727266622943
110,4,14,33.55205430232175,303.7303047829352,6.126143874832165,1.25,0.4995386947935879,emissions_focus,4.087928090953089,3.8555688188292816,16.4398138053697,1.0,4.855568818829282,0.48555688188292817,6.069461023536602,6.069461023536602,1.2138922047073208,2.4255445102384225,0.8085148367461409,3.2340593469845635,37.182391472871316,39.60793598310974,1.843479246546918,6.069461023536602,203.64288584752543,92.1739623273459,0.0,8.21990690268485
111,4,15,33.72638900977577,297.84158285736487,6.207239566475358,1.25,0.503614697610333,emissions_focus,3.7669552822049868,6.685340038635823,13.521429048938865,1.0,7.685340038635823,0.7685340038635823,9.606675048294779,9.606675048294779,1.9213350096589563,3.8704501995901643,1.2901500665300547,5.160600266120219,59.63093346204692,63.501383661637085,2.8612673023804693,9.606675048294779,323.9984597692962,143.06336511902347,0.0,6.760714524469432
112,4,16,38.050808192739794,272.8451722695894,6.499165421656558,1.25,0.48311205855682143,emissions_focus,3.601825370999485,9.0,8.12325441993835,1.0,10.0,1.0,12.5,12.5,2.5,4.831120585568215,1.6103735285227383,6.441494114090953,81.23956777070698,86.0706883562752,3.4105646533698675,12.5,475.63510240924745,170.5282326684934,0.0,4.061627209969175
113,4,17,44.1199361502925,268.5315857969897,6.200102981083903,1.25,0.4781001707597546,emissions_focus,5.550144253403463,9.0,4.673398673341813,1.0,10.0,1.0,12.5,12.5,2.5,4.781001707597546,1.5936672358658486,6.374668943463394,77.50128726354879,82.28228897114633,3.3566448224623713,12.5,551.4992018786563,167.83224112311856,0.0,2.3366993366709066
114,4,18,45.30856334356076,297.5017183686155,6.224729769882342,1.25,0.470011456271219,emissions_focus,3.1778322361745692,2.389039658336139,5.4621912511802435,1.0,3.389039658336139,0.3389039658336139,4.236299572920173,4.236299572920173,0.8472599145840345,1.592887465175483,0.5309624883918277,2.1238499535673108,26.369820065696054,27.962707530871537,1.2603064024679835,4.236299572920173,191.94064754195307,63.01532012339918,0.0,2.7310956255901218
115,4,19,42.686676642998506,295.16588872203283,5.328771549753062,1.25,0.45068864353919164,emissions_focus,6.343870503349031,6.355221644543268,5.450840109986007,1.0,7.355221644543268,0.7355221644543268,9.194027055679085,9.194027055679085,1.8388054111358167,3.3149148659093077,1.1049716219697692,4.419886487879077,48.99286980196262,52.30778466787193,2.7137631668239317,9.194027055679085,392.4624599727527,135.68815834119658,0.0,2.7254200549930037
116,4,20,44.64431092339379,293.13185035059774,5.250455189849457,1.25,0.3972424153685695,emissions_focus,3.549159890013992,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,3.9724241536856955,1.3241413845618986,5.296565538247594,65.63068987311821,69.60311402680391,3.664148129382472,12.5,558.0538865424223,183.20740646912358,0.0,0.0
117,4,21,45.49464492514639,299.8666984213826,4.4950604208461264,1.25,0.38113704881932553,emissions_focus,5.876577053503857,5.876577053503857,0.0,1.0,6.876577053503857,0.6876577053503856,8.595721316879821,8.595721316879821,1.7191442633759646,2.620918284151153,0.8736394280503843,3.494557712201537,38.63828668012983,41.25920496428098,2.577570571843051,8.595721316879821,391.0592891869592,128.87852859215255,0.0,0.0
118,4,22,40.84041712367316,351.78346897582486,4.214770951600655,1.25,0.3197274793640736,emissions_focus,3.8803408691286405,0.30655842696353774,3.5737824421651023,1.0,1.3065584269635377,0.13065584269635377,1.633198033704422,1.633198033704422,0.3266396067408843,0.417742632494941,0.13924754416498034,0.5569901766599213,6.883555630668705,7.3012982631636465,0.5745320698210377,1.633198033704422,66.70048894205142,28.726603491051883,0.0,1.7868912210825512
119,4,23,36.84286217292231,328.53949556591755,3.8105766085243578,1.25,0.30220312957486967,emissions_focus,7.689405418894354,7.926208957158245,3.336978903901211,1.0,8.926208957158245,0.8926208957158245,11.157761196447806,11.157761196447806,2.2315522392895613,2.6975282820924553,0.8991760940308184,3.5967043761232738,42.51750381868476,45.215032100777215,3.6657652351259307,11.157761196447806,411.08385791910723,183.28826175629652,0.0,1.6684894519506055
120,5,0,38.45131971129649,317.62514618213095,3.458743872235367,1.25,0.24035145876591604,emissions_focus,5.663021096098859,9.0,7.105427357601002e-14,1.0,10.0,1.0,12.5,12.5,2.5,2.4035145876591604,0.8011715292197201,3.2046861168788805,43.23429840294209,45.63781299060125,3.970314327276637,12.5,480.64149639120615,198.51571636383184,0.0,3.552713678800501e-14
121,5,1,33.215408134459,361.12688832409737,3.0132379046495457,1.25,0.2274090908641651,emissions_focus,1.9569014104403677,1.3317531284706674,0.6251482819697713,1.0,2.3317531284706674,0.23317531284706675,2.9146914105883344,2.9146914105883344,0.582938282117667,0.5302618590651873,0.1767539530217291,0.7070158120869164,8.782658638741221,9.31292049780641,1.0525734395307393,2.9146914105883344,96.81266478869352,52.628671976536964,0.0,0.3125741409848857
122,5,2,25.35629487579825,384.97474559204954,2.8209907061291735,1.25,0.24225866057105538,emissions_focus,5.009130909103431,0.4701621053374936,5.164117085735708,1.0,1.4701621053374936,0.14701621053374936,1.837702631671867,1.837702631671867,0.3675405263343734,0.356159502461384,0.11871983415379467,0.47487933661517867,5.18414204457546,5.540301547036845,0.7074691031017168,1.837702631671867,46.597329822702314,35.37345515508584,0.0,2.582058542867854
123,5,3,21.137056284758955,387.7321873631373,3.177573449419434,1.25,0.24553974500327383,emissions_focus,7.941978832764779,6.1293362401198745,6.976759678380612,1.0,7.1293362401198745,0.7129336240119875,8.911670300149844,8.911670300149844,1.782334060029969,1.750535402441633,0.5835118008138777,2.3340472032555106,28.31748693573586,30.068022338177492,3.4553414185362055,8.911670300149844,188.366476725482,172.76707092681028,0.0,3.488379839190306
124,5,4,24.129988147008408,419.3589580192002,2.9532794870561605,1.25,0.2298862768786268,emissions_focus,6.363851078755023,1.6679242379090695,11.672686519226566,1.0,2.6679242379090695,0.26679242379090695,3.334905297386337,3.334905297386337,0.6669810594772674,0.6133191700471637,0.20443972334905458,0.8177588933962183,9.848907406045994,10.462226576093158,1.3985224106046452,3.334905297386337,80.47122529732786,69.92612053023225,0.0,5.836343259613283
125,5,5,19.70107182003866,394.66215463345344,3.026196157569711,1.25,0.2517373982325555,emissions_focus,4.506432778260271,2.3022751916498105,13.876844105837025,1.0,3.3022751916498105,0.33022751916498105,4.127843989562264,4.127843989562264,0.8255687979124531,0.8313061649938368,0.2771020549979456,1.1084082199917824,12.49166562026055,13.322971785254387,1.6291038029113933,4.127843989562264,81.32295090028107,81.45519014556967,0.0,6.938422052918512
126,5,6,21.64029014211444,373.47898148469443,3.483948838377296,1.25,0.2581808004951154,emissions_focus,2.0164820005857447,9.0,6.89332610642277,1.0,10.0,1.0,12.5,12.5,2.5,2.581808004951154,0.8606026683170512,3.442410673268205,43.5493604797162,46.131168484667356,4.668487268558681,12.5,270.5036267764305,233.42436342793405,0.0,3.446663053211385
127,5,7,16.383031445793492,415.56811450291923,3.775387236910463,1.25,0.31150219069170754,emissions_focus,2.3310215435597135,1.2100267179908208,8.014320931991662,1.0,2.2100267179908206,0.22100267179908206,2.762533397488526,2.762533397488526,0.5525066794977054,0.6884281641413451,0.2294760547137817,0.9179042188551269,10.42963333041708,11.118061494558425,1.1480207952456503,2.762533397488526,45.25867152110925,57.401039762282515,0.0,4.007160465995831
128,5,8,14.257802839936723,398.5373327720737,3.7703699276049,1.25,0.34307525636509867,emissions_focus,2.018199137828738,0.0,10.0325200698204,1.0,1.0,0.1,1.25,1.25,0.25,0.34307525636509867,0.11435841878836622,0.4574336751534649,4.712962409506125,5.056037665871224,0.49817166596509205,1.25,17.8222535499209,24.9085832982546,0.0,5.0162600349102
129,5,9,19.484428763615092,386.92561620901307,4.498656361336347,1.25,0.3425643822086494,emissions_focus,3.584102792830533,-2.1094237467877974e-14,13.616622862650953,1.0,0.9999999999999789,0.0999999999999979,1.2499999999999736,1.2499999999999736,0.24999999999999467,0.34256438220864216,0.11418812740288072,0.45675250961152286,5.623320451670315,5.965884833878957,0.4836570202612561,1.2499999999999736,24.355535954518352,24.182851013062805,0.0,6.8083114313254764
130,5,10,22.61528764219128,389.01345668970987,4.754300900865592,1.25,0.389491703547104,emissions_focus,5.011207673048264,0.3097922428468889,18.31803829285233,1.0,1.3097922428468889,0.1309792242846889,1.6372403035586112,1.6372403035586112,0.3274480607117223,0.5101532119592169,0.17005107065307232,0.6802042826122893,7.78393305014216,8.294086262101377,0.6369085099190451,1.6372403035586112,37.02666040436656,31.845425495952256,0.0,9.159019146426164
131,5,11,23.623283547773944,373.6894317455228,5.660840714358808,1.25,0.4285294060848468,emissions_focus,1.740908121669574,1.2061117381203592,18.852834676401546,1.0,2.2061117381203594,0.22061117381203593,2.7576396726504493,2.7576396726504493,0.5515279345300899,0.9453837528935267,0.3151279176311756,1.2605116705247024,15.61055893447076,16.555942687364286,1.030500802231656,2.7576396726504493,65.14450390961208,51.5250401115828,0.0,9.426417338200773
132,5,12,29.66955591594566,327.9162823984597,5.5847880696100685,1.25,0.43748942171664656,emissions_focus,4.271607609908446,1.738121575340438,21.38632071096955,1.0,2.738121575340438,0.2738121575340438,3.4226519691755475,3.4226519691755475,0.6845303938351095,1.1978992245855615,0.3992997415285205,1.597198966114082,19.114785883879005,20.312685108464567,1.122343309675813,3.4226519691755475,101.54856398027543,56.11716548379066,0.0,10.693160355484775
133,5,13,31.126818029787128,278.8643394451425,5.84384529873167,1.25,0.5073283851923875,emissions_focus,3.029680044894612,9.0,15.416000755864165,1.0,10.0,1.0,12.5,12.5,2.5,5.073283851923875,1.6910946173079584,6.764378469231834,73.04806623414586,78.12135008606974,3.4858042430642815,12.5,389.0852253723391,174.29021215321407,0.0,7.708000377932082
134,5,14,41.580989871602625,285.31078481654436,5.888023886609843,1.25,0.4892286312706404,emissions_focus,3.8580891411028118,9.0,10.274089896966975,1.0,10.0,1.0,12.5,12.5,2.5,4.892286312706404,1.630762104235468,6.523048416941872,73.60029858262304,78.49258489532944,3.5663848102068045,12.5,519.7623733950328,178.31924051034022,0.0,5.137044948483488
135,5,15,32.84854029904169,294.29181006488153,5.796296286471545,1.25,0.5003720725819878,emissions_focus,4.576322431007863,1.9884984566306343,12.861913871344203,1.0,2.9884984566306345,0.29884984566306344,3.735623070788293,3.735623070788293,0.7471246141576584,1.4953611666523423,0.49845372221744744,1.9938148888697897,21.652778132867613,23.148139299519954,1.0993632752224178,3.735623070788293,122.7097649828191,54.96816376112089,0.0,6.430956935672102
136,5,16,41.50130175675544,277.2937720093945,6.058340340379188,1.25,0.5113211416825856,emissions_focus,5.7260831832671375,9.0,9.587997054611339,1.0,10.0,1.0,12.5,12.5,2.5,5.113211416825855,1.7044038056086184,6.8176152224344735,75.72925425473986,80.84246567156572,3.466172150117431,12.5,518.766271959443,173.30860750587155,0.0,4.7939985273056696
137,5,17,49.25418761489465,273.4334211501078,6.288213907836952,1.25,0.5109314853858788,emissions_focus,3.831461965588294,9.0,4.419459020199635,1.0,10.0,1.0,12.5,12.5,2.5,5.1093148538587885,1.7031049512862628,6.812419805145051,78.6026738479619,83.71198870182069,3.417917764376347,12.5,615.6773451861831,170.89588821881736,0.0,2.2097295100998173
138,5,18,47.208118622763735,284.5989491549079,5.582702952680476,1.25,0.4814023679513727,emissions_focus,4.4960363167892865,2.761228460665305,6.154266876323616,1.0,3.761228460665305,0.3761228460665305,4.701535575831631,4.701535575831631,0.940307115166326,1.8106642873703742,0.6035547624567914,2.4142190498271656,26.247276541327548,28.057940828697923,1.338052084296097,4.701535575831631,221.95064917300343,66.90260421480485,0.0,3.077133438161808
139,5,19,42.31899854042911,280.03044615447845,5.671398235331857,1.25,0.44046872231219636,emissions_focus,2.845733123676384,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,4.404687223121964,1.4682290743739879,5.8729162974959515,70.89247794164821,75.29716516477018,3.5003805769309806,12.5,528.9874817553639,175.01902884654902,0.0,0.0
140,5,20,43.17597786765904,303.20730849277135,5.287259680189461,1.25,0.3588933688891446,emissions_focus,6.50759860927141,2.1387134773946075,4.3688851318768025,1.0,3.1387134773946075,0.31387134773946074,3.923391846743259,3.923391846743259,0.7846783693486516,1.1264634538799125,0.3754878179599708,1.5019512718398833,20.743991520869702,21.870454974749613,1.1896010820135072,3.923391846743259,169.3962795411409,59.48005410067536,0.0,2.1844425659384012
141,5,21,43.651778774679585,288.5013036349076,4.175309127818988,1.25,0.3644819853506348,emissions_focus,3.1759212388953566,7.544806370772159,0.0,1.0,8.544806370772159,0.8544806370772159,10.681007963465198,10.681007963465198,2.1362015926930393,3.114427990455789,1.038142663485263,4.152570653941052,44.59651004416354,47.710938034619325,3.081484721594539,10.681007963465198,466.24499671177375,154.07423607972694,0.0,0.0
142,5,22,39.996523417781916,320.95626962833114,4.7171982194761,1.25,0.30481068612926854,emissions_focus,4.089228611422302,4.089228611422302,0.0,1.0,5.089228611422302,0.5089228611422303,6.361535764277878,6.361535764277878,1.2723071528555758,1.5512512649163366,0.5170837549721122,2.068335019888449,30.00862518038514,31.559876445301477,2.0417747880098425,6.361535764277878,254.43931416899733,102.08873940049213,0.0,0.0
143,5,23,33.768050211566916,323.31411137970554,3.8257250775719656,1.25,0.2815143054056927,emissions_focus,4.316635185474103,4.316635185474103,0.0,1.0,5.316635185474103,0.5316635185474103,6.64579398184263,6.64579398184263,1.3291587963685263,1.4967088613342086,0.49890295377806954,1.9956118151122781,25.424980696712197,26.921689558046406,2.148678975652045,6.64579398184263,224.41550487459114,107.43394878260224,0.0,0.0
144,6,0,32.9939190585264,353.4199852512776,3.4072198325150573,1.25,0.28339129310335276,emissions_focus,3.1786434875305005,1.231000465351089,1.9476430221794117,1.0,2.231000465351089,0.2231000465351089,2.7887505816888614,2.7887505816888614,0.5577501163377723,0.6322461067900269,0.2107487022633423,0.8429948090533692,9.50188628986819,10.134132396658217,0.9856001894499692,2.7887505816888614,92.01181096666072,49.280009472498456,0.0,0.9738215110897058
145,6,1,38.16880830521379,355.8033855036699,3.0852919367225304,1.25,0.24652058738571297,emissions_focus,2.8282091509245824,2.631039584612721,2.1448125884912734,1.0,3.631039584612721,0.3631039584612721,4.538799480765901,4.538799480765901,0.9077598961531801,0.8951260112195032,0.2983753370731677,1.1935013482926708,14.003521440407441,14.898647451626944,1.6149202213788068,4.538799480765901,173.24056731715754,80.74601106894033,0.0,1.0724062942456367
146,6,2,25.19789378363765,372.7960211466173,3.0454039317338415,1.25,0.2218815460140381,emissions_focus,2.1199081175734578,1.5712929236218367,2.6934277824428947,1.0,2.5712929236218365,0.2571292923621836,3.2141161545272956,3.2141161545272956,0.6428232309054591,0.5705224491481691,0.19017414971605637,0.7606965988642255,9.788281974046681,10.35880442319485,1.198209713910842,3.2141161545272956,80.98895747005268,59.91048569554211,0.0,1.3467138912214474
147,6,3,23.504079552971557,379.02914140554424,3.2463641366131197,1.25,0.24324049970366202,emissions_focus,6.995961028381973,0.9128652375143512,8.776523573310516,1.0,1.9128652375143513,0.19128652375143512,2.391081546892939,2.391081546892939,0.47821630937858783,0.46528629623875495,0.15509543207958498,0.6203817283183399,7.7623213815506595,8.227607677789415,0.9062895857494713,2.391081546892939,56.20017089581393,45.31447928747356,0.0,4.388261786655258
148,6,4,24.698999336962274,398.23131556476795,3.3095252454370123,1.25,0.22781850893834096,emissions_focus,1.6665023636908682,0.1838938192233046,10.25913211777808,1.0,1.1838938192233046,0.11838938192233046,1.4798672740291308,1.4798672740291308,0.29597345480582615,0.26971292463677105,0.08990430821225702,0.3596172328490281,4.897658103295461,5.167371027932232,0.5893294913978677,1.4798672740291308,36.55124082003767,29.466474569893386,0.0,5.12956605888904
