profile_id,mode,workload_family,nodes,repeat,duration_s,energy_compute_Wh,mean_compute_W,p_compute_W_per_node,peak_to_mean,cv,slurm_job_id,aggregation_source
offline_000251,offline_inference,llama3_70b_offline_inference,1,2,38.795825,29.393009075478286,2727.479894337131,2727.479894337131,1.116256620441241,,,source_metadata_mean_times_elapsed
offline_000252,offline_inference,llama3_70b_offline_inference,1,0,34.330823,26.73719127000973,2803.716315569686,2803.716315569686,1.0911249512697325,,,source_metadata_mean_times_elapsed
offline_000253,offline_inference,llama3_70b_offline_inference,1,1,29.526271,22.687826802112735,2766.220512153595,2766.220512153595,1.044186962433359,,,source_metadata_mean_times_elapsed
offline_000254,offline_inference,llama3_70b_offline_inference,1,2,29.789569,22.86387342683449,2763.0458277729417,2763.0458277729417,1.047863492869123,,,source_metadata_mean_times_elapsed
offline_000255,offline_inference,llama3_70b_offline_inference,1,0,15.144357,11.320100229418303,2690.9271107321288,2690.9271107321288,1.1356052897951314,,,source_metadata_mean_times_elapsed
offline_000256,offline_inference,llama3_70b_offline_inference,1,1,14.001915,10.382499803602864,2669.4205251903263,2669.4205251903263,1.0522105152392531,,,source_metadata_mean_times_elapsed
offline_000257,offline_inference,llama3_70b_offline_inference,1,2,14.068072,10.425799902661383,2667.9476512190854,2667.9476512190854,1.0554157264142459,,,source_metadata_mean_times_elapsed
offline_000258,offline_inference,llama3_70b_offline_inference,1,0,22.812516,17.69215974288427,2791.9662642377275,2791.9662642377275,1.0983653848356194,,,source_metadata_mean_times_elapsed
offline_000259,offline_inference,llama3_70b_offline_inference,1,1,20.035654,15.461767489055461,2778.165512371079,2778.165512371079,1.0402494848617314,,,source_metadata_mean_times_elapsed
offline_000260,offline_inference,llama3_70b_offline_inference,1,2,19.605923,15.242764952333403,2798.8457278140004,2798.8457278140004,1.0369985759444413,,,source_metadata_mean_times_elapsed
offline_000261,offline_inference,llama3_70b_offline_inference,1,0,16.388067,12.339141291016624,2710.564256764379,2710.564256764379,1.1278253396046785,,,source_metadata_mean_times_elapsed
offline_000262,offline_inference,llama3_70b_offline_inference,1,1,14.792422,11.132624662988864,2709.3229754234912,2709.3229754234912,1.045357523518028,,,source_metadata_mean_times_elapsed
offline_000263,offline_inference,llama3_70b_offline_inference,1,2,14.893836,11.25550353385665,2720.575996800552,2720.575996800552,1.0410650381755289,,,source_metadata_mean_times_elapsed
offline_000264,offline_inference,llama3_70b_offline_inference,1,0,22.357974,17.580541899470667,2830.755185514323,2830.755185514323,1.0862021717481878,,,source_metadata_mean_times_elapsed
offline_000265,offline_inference,llama3_70b_offline_inference,1,1,19.477225,14.975658410771333,2767.969784133869,2767.969784133869,1.047766652068812,,,source_metadata_mean_times_elapsed
offline_000266,offline_inference,llama3_70b_offline_inference,1,2,19.099107,14.829694779699574,2795.2564068528686,2795.2564068528686,1.0370197393245089,,,source_metadata_mean_times_elapsed
offline_000267,offline_inference,llama3_70b_offline_inference,1,0,82.842261,63.55177447791487,2761.7110561539785,2761.7110561539785,1.1132342887817774,,,source_metadata_mean_times_elapsed
offline_000268,offline_inference,llama3_70b_offline_inference,1,1,86.330623,62.873149631283674,2621.8198225283422,2621.8198225283422,1.1676210155287026,,,source_metadata_mean_times_elapsed
offline_000269,offline_inference,llama3_70b_offline_inference,1,2,82.657962,62.36437625567677,2716.154004866904,2716.154004866904,1.1325392240978978,,,source_metadata_mean_times_elapsed
offline_000270,offline_inference,llama3_70b_offline_inference,1,0,29.552275,21.842702530033595,2660.8350493530847,2660.8350493530847,1.1439763222415733,,,source_metadata_mean_times_elapsed
offline_000271,offline_inference,llama3_70b_offline_inference,1,1,28.082838,20.353408082094163,2609.1475902663037,2609.1475902663037,1.08029431362889,,,source_metadata_mean_times_elapsed
offline_000272,offline_inference,llama3_70b_offline_inference,1,2,28.171407,20.654740418996756,2639.451608092855,2639.451608092855,1.0676047776694626,,,source_metadata_mean_times_elapsed
offline_000273,offline_inference,llama3_70b_offline_inference,1,0,42.386931,32.99947023672364,2802.705693700851,2802.705693700851,1.0948187036442116,,,source_metadata_mean_times_elapsed
offline_000274,offline_inference,llama3_70b_offline_inference,1,1,40.588267,31.373843101854355,2782.721301372036,2782.721301372036,1.0325576911021688,,,source_metadata_mean_times_elapsed
offline_000275,offline_inference,llama3_70b_offline_inference,1,2,40.003325,30.858665997610245,2777.049097578686,2777.049097578686,1.0365638993113548,,,source_metadata_mean_times_elapsed
offline_000276,offline_inference,llama3_70b_offline_inference,1,0,50.056805,39.11135727973492,2812.822076979258,2812.822076979258,1.0830797617690582,,,source_metadata_mean_times_elapsed
offline_000277,offline_inference,llama3_70b_offline_inference,1,1,47.135073,36.552438060500876,2791.7380549681798,2791.7380549681798,1.0917969556963145,,,source_metadata_mean_times_elapsed
offline_000278,offline_inference,llama3_70b_offline_inference,1,2,47.419247,36.730094940198285,2788.49518181328,2788.49518181328,1.0853377109374123,,,source_metadata_mean_times_elapsed
offline_000279,offline_inference,llama3_70b_offline_inference,1,0,32.731282,24.94317541774873,2743.413212592633,2743.413212592633,1.120905736766273,,,source_metadata_mean_times_elapsed
offline_000280,offline_inference,llama3_70b_offline_inference,1,1,29.734499,22.204261996873992,2688.3030108812786,2688.3030108812786,1.0656474925504515,,,source_metadata_mean_times_elapsed
offline_000281,offline_inference,llama3_70b_offline_inference,1,2,30.193058,22.44528260540366,2676.211776212041,2676.211776212041,1.0716713090634082,,,source_metadata_mean_times_elapsed
offline_000282,offline_inference,llama3_70b_offline_inference,1,0,53.069377,41.26263650150983,2799.081123666392,2799.081123666392,1.0911945417257174,,,source_metadata_mean_times_elapsed
offline_000283,offline_inference,llama3_70b_offline_inference,1,1,49.634521,38.428370703863834,2787.216069515606,2787.216069515606,1.091015029682535,,,source_metadata_mean_times_elapsed
offline_000284,offline_inference,llama3_70b_offline_inference,1,2,50.666055,39.312392120608806,2793.282635369809,2793.282635369809,1.0922725333182293,,,source_metadata_mean_times_elapsed
offline_000285,offline_inference,llama3_70b_offline_inference,1,0,43.873991,33.27111388479683,2730.000331751643,2730.000331751643,1.1201248240399793,,,source_metadata_mean_times_elapsed
offline_000286,offline_inference,llama3_70b_offline_inference,1,1,38.145258,28.409225678444443,2681.151414479881,2681.151414479881,1.0535419994320852,,,source_metadata_mean_times_elapsed
offline_000287,offline_inference,llama3_70b_offline_inference,1,2,38.04063,28.253516745245555,2673.7901102816645,2673.7901102816645,1.0556738384837387,,,source_metadata_mean_times_elapsed
offline_000288,offline_inference,llama3_70b_offline_inference,1,0,42.608977,32.23931551013459,2723.875202084399,2723.875202084399,1.1224128876933614,,,source_metadata_mean_times_elapsed
offline_000289,offline_inference,llama3_70b_offline_inference,1,1,36.730424,27.37195380396151,2682.7633052714405,2682.7633052714405,1.0602350738553528,,,source_metadata_mean_times_elapsed
offline_000290,offline_inference,llama3_70b_offline_inference,1,2,36.964258,27.49318320149507,2677.5989802198183,2677.5989802198183,1.0682360801978166,,,source_metadata_mean_times_elapsed
offline_000291,offline_inference,llama3_70b_offline_inference,1,0,49.006225,38.19125026488399,2805.5313575690107,2805.5313575690107,1.0913733715312548,,,source_metadata_mean_times_elapsed
offline_000292,offline_inference,llama3_70b_offline_inference,1,1,45.621642,35.23600637841521,2780.4703513804866,2780.4703513804866,1.0346276545112645,,,source_metadata_mean_times_elapsed
offline_000293,offline_inference,llama3_70b_offline_inference,1,2,46.25265,35.87017195082923,2791.896659391088,2791.896659391088,1.0327871768433277,,,source_metadata_mean_times_elapsed
offline_000294,offline_inference,llama3_70b_offline_inference,1,0,66.330601,51.07867302102532,2772.2230780886657,2772.2230780886657,1.1089222817679436,,,source_metadata_mean_times_elapsed
offline_000295,offline_inference,llama3_70b_offline_inference,1,1,64.45879,49.11772933877991,2743.207336340128,2743.207336340128,1.1163754608585759,,,source_metadata_mean_times_elapsed
offline_000296,offline_inference,llama3_70b_offline_inference,1,2,63.828464,48.882707068905866,2757.0418340015376,2757.0418340015376,1.1091629211925162,,,source_metadata_mean_times_elapsed
offline_000297,offline_inference,llama3_70b_offline_inference,1,0,28.63591,20.561759734233043,2584.94788687487,2584.94788687487,1.1890278827542706,,,source_metadata_mean_times_elapsed
offline_000298,offline_inference,llama3_70b_offline_inference,1,1,26.452638,18.642552984773253,2537.107669381924,2537.107669381924,1.0974182967196249,,,source_metadata_mean_times_elapsed
offline_000299,offline_inference,llama3_70b_offline_inference,1,2,26.970458,19.268103535866175,2571.894505058766,2571.894505058766,1.0849340616701995,,,source_metadata_mean_times_elapsed
offline_000300,offline_inference,llama3_70b_offline_inference,1,0,78.462558,59.302955199814264,2720.9237649291445,2720.9237649291445,1.123159819120403,,,source_metadata_mean_times_elapsed
offline_000301,offline_inference,llama3_70b_offline_inference,1,1,76.300935,57.98162140610907,2735.6655205076145,2735.6655205076145,1.11595332023644,,,source_metadata_mean_times_elapsed
offline_000302,offline_inference,llama3_70b_offline_inference,1,2,76.102396,57.58924588362229,2724.241233890195,2724.241233890195,1.1240196757647059,,,source_metadata_mean_times_elapsed
offline_000303,offline_inference,llama3_70b_offline_inference,1,0,96.625355,72.80780651370188,2712.622411056878,2712.622411056878,1.1265975498515488,,,source_metadata_mean_times_elapsed
offline_000304,offline_inference,llama3_70b_offline_inference,1,1,88.604659,66.7011533226012,2710.062367729042,2710.062367729042,1.131133481629367,,,source_metadata_mean_times_elapsed
offline_000305,offline_inference,llama3_70b_offline_inference,1,2,90.602428,68.29758025247506,2713.738410066783,2713.738410066783,1.1266115295064316,,,source_metadata_mean_times_elapsed
offline_000306,offline_inference,llama3_70b_offline_inference,1,0,47.570645,35.31146927227823,2672.263312389429,2672.263312389429,1.1455055944985155,,,source_metadata_mean_times_elapsed
offline_000307,offline_inference,llama3_70b_offline_inference,1,1,42.209126,31.189651472429706,2660.153287721403,2660.153287721403,1.1489252660979727,,,source_metadata_mean_times_elapsed
offline_000308,offline_inference,llama3_70b_offline_inference,1,2,42.107943,31.013949641333447,2651.523934778776,2651.523934778776,1.146252430269281,,,source_metadata_mean_times_elapsed
offline_000309,offline_inference,llama3_70b_offline_inference,1,0,12.50704,8.21648344981758,2365.0152569547463,2365.0152569547463,1.2680947670450462,,,source_metadata_mean_times_elapsed
offline_000310,offline_inference,llama3_70b_offline_inference,1,1,11.86515,7.709574517358508,2339.1586505430296,2339.1586505430296,1.070877807748593,,,source_metadata_mean_times_elapsed
offline_000311,offline_inference,llama3_70b_offline_inference,1,2,11.751695,7.61189561988043,2331.818876474377,2331.818876474377,1.0718600386921047,,,source_metadata_mean_times_elapsed
offline_000312,offline_inference,llama3_70b_offline_inference,1,0,36.884376,28.129785879857295,2745.5318524972813,2745.5318524972813,1.112667166019733,,,source_metadata_mean_times_elapsed
offline_000313,offline_inference,llama3_70b_offline_inference,1,1,32.738299,24.302704577885944,2672.3971358557574,2672.3971358557574,1.0669732785661694,,,source_metadata_mean_times_elapsed
offline_000314,offline_inference,llama3_70b_offline_inference,1,2,32.008716,24.039788461241077,2703.739770769558,2703.739770769558,1.0503502971192533,,,source_metadata_mean_times_elapsed
offline_000315,offline_inference,llama3_70b_offline_inference,1,0,55.333933,42.69687847948593,2777.839097866934,2777.839097866934,1.1014825530231878,,,source_metadata_mean_times_elapsed
offline_000316,offline_inference,llama3_70b_offline_inference,1,1,52.847745,40.84013025020149,2782.038645182029,2782.038645182029,1.097708818704644,,,source_metadata_mean_times_elapsed
offline_000317,offline_inference,llama3_70b_offline_inference,1,2,51.781848,40.062766245273416,2785.2609370562504,2785.2609370562504,1.0990311878651988,,,source_metadata_mean_times_elapsed
offline_000318,offline_inference,llama3_70b_offline_inference,1,0,47.49252,37.20487439362105,2820.1819532220184,2820.1819532220184,1.0890686555811628,,,source_metadata_mean_times_elapsed
offline_000319,offline_inference,llama3_70b_offline_inference,1,1,43.208557,33.561281020300754,2796.219546815292,2796.219546815292,1.0326371282445543,,,source_metadata_mean_times_elapsed
offline_000320,offline_inference,llama3_70b_offline_inference,1,2,43.224686,33.53797881845084,2793.2354152074818,2793.2354152074818,1.0356473329709717,,,source_metadata_mean_times_elapsed
offline_000321,offline_inference,llama3_70b_offline_inference,1,0,29.491111,21.77151487236498,2657.663644496605,2657.663644496605,1.146594032836606,,,source_metadata_mean_times_elapsed
offline_000322,offline_inference,llama3_70b_offline_inference,1,1,27.813089,20.32888621645444,2631.278761565678,2631.278761565678,1.0765851517492726,,,source_metadata_mean_times_elapsed
offline_000323,offline_inference,llama3_70b_offline_inference,1,2,27.725476,20.305030554034833,2636.496123439879,2636.496123439879,1.0747032423953844,,,source_metadata_mean_times_elapsed
offline_000324,offline_inference,llama3_70b_offline_inference,1,0,55.25534,41.410769217164464,2697.9975000025715,2697.9975000025715,1.130999594786098,,,source_metadata_mean_times_elapsed
offline_000325,offline_inference,llama3_70b_offline_inference,1,1,51.018946,37.779896242989636,2665.8258772096683,2665.8258772096683,1.1495026266542328,,,source_metadata_mean_times_elapsed
offline_000326,offline_inference,llama3_70b_offline_inference,1,2,53.05662,39.115296451086195,2654.0527312880145,2654.0527312880145,1.1504780854973344,,,source_metadata_mean_times_elapsed
offline_000327,offline_inference,llama3_70b_offline_inference,1,0,83.950954,63.5162947887515,2723.7172461376126,2723.7172461376126,1.1200863904634426,,,source_metadata_mean_times_elapsed
offline_000328,offline_inference,llama3_70b_offline_inference,1,1,83.033392,62.7162103119033,2719.127229233895,2719.127229233895,1.1255858577941817,,,source_metadata_mean_times_elapsed
offline_000329,offline_inference,llama3_70b_offline_inference,1,2,82.832187,62.51915237940479,2717.1677667505896,2717.1677667505896,1.1262040314779929,,,source_metadata_mean_times_elapsed
offline_000330,offline_inference,llama3_70b_offline_inference,1,0,50.402276,37.714362586540304,2693.7613950517843,2693.7613950517843,1.1373691821464766,,,source_metadata_mean_times_elapsed
offline_000331,offline_inference,llama3_70b_offline_inference,1,1,46.668488,34.07494465812721,2628.5359999076454,2628.5359999076454,1.158956801644534,,,source_metadata_mean_times_elapsed
offline_000332,offline_inference,llama3_70b_offline_inference,1,2,47.028863,34.27076392092854,2623.383646662747,2623.383646662747,1.1654182853482835,,,source_metadata_mean_times_elapsed
offline_000333,offline_inference,llama3_70b_offline_inference,1,0,30.826608,23.872531214281544,2787.887411142139,2787.887411142139,1.0918938494459742,,,source_metadata_mean_times_elapsed
offline_000334,offline_inference,llama3_70b_offline_inference,1,1,27.890144,21.276945311588133,2746.3824898758958,2746.3824898758958,1.0344879509001341,,,source_metadata_mean_times_elapsed
offline_000335,offline_inference,llama3_70b_offline_inference,1,2,26.991621,20.69149142431144,2759.721956955501,2759.721956955501,1.0324235204207364,,,source_metadata_mean_times_elapsed
offline_000336,offline_inference,llama3_70b_offline_inference,1,0,17.582081,13.367669880573766,2737.082804365738,2737.082804365738,1.1186601500767186,,,source_metadata_mean_times_elapsed
offline_000337,offline_inference,llama3_70b_offline_inference,1,1,15.633861,11.886135328544695,2737.013408444715,2737.013408444715,1.0421209543735728,,,source_metadata_mean_times_elapsed
offline_000338,offline_inference,llama3_70b_offline_inference,1,2,15.829041,12.013924935529317,2732.3278629391093,2732.3278629391093,1.0412027622114952,,,source_metadata_mean_times_elapsed
offline_000339,offline_inference,llama3_70b_offline_inference,1,0,55.16764,42.92120895735316,2800.8512281198064,2800.8512281198064,1.091640292411068,,,source_metadata_mean_times_elapsed
offline_000340,offline_inference,llama3_70b_offline_inference,1,1,52.162765,40.3199941090261,2782.674169831564,2782.674169831564,1.0986600966101052,,,source_metadata_mean_times_elapsed
offline_000341,offline_inference,llama3_70b_offline_inference,1,2,53.683958,41.607921976085784,2790.191422061481,2790.191422061481,1.0976768204810252,,,source_metadata_mean_times_elapsed
offline_000342,offline_inference,llama3_70b_offline_inference,1,0,28.278179,22.1093690450899,2814.6695217653028,2814.6695217653028,1.0847476998815067,,,source_metadata_mean_times_elapsed
offline_000343,offline_inference,llama3_70b_offline_inference,1,1,24.763243,19.027599547810375,2766.170746380729,2766.170746380729,1.037515811162111,,,source_metadata_mean_times_elapsed
offline_000344,offline_inference,llama3_70b_offline_inference,1,2,24.370397,18.708559355519434,2763.6321919528004,2763.6321919528004,1.0460659501443728,,,source_metadata_mean_times_elapsed
offline_000345,offline_inference,llama3_70b_offline_inference,1,0,34.572732,26.475520317616578,2756.851068160297,2756.851068160297,1.1103328278784892,,,source_metadata_mean_times_elapsed
offline_000346,offline_inference,llama3_70b_offline_inference,1,1,32.463686,24.896754713171614,2760.879247273948,2760.879247273948,1.0400856470852329,,,source_metadata_mean_times_elapsed
offline_000347,offline_inference,llama3_70b_offline_inference,1,2,32.972288,25.0441163887457,2734.381641925623,2734.381641925623,1.0541636886501928,,,source_metadata_mean_times_elapsed
offline_000348,offline_inference,llama3_70b_offline_inference,1,0,14.963622,11.234661351171608,2702.8737336600584,2702.8737336600584,1.1274525005585312,,,source_metadata_mean_times_elapsed
offline_000349,offline_inference,llama3_70b_offline_inference,1,1,14.123286,10.456409259678749,2665.319765870598,2665.319765870598,1.050455737892587,,,source_metadata_mean_times_elapsed
offline_000350,offline_inference,llama3_70b_offline_inference,1,2,14.016455,10.392187345408617,2669.1395537224657,2669.1395537224657,1.0513671919621743,,,source_metadata_mean_times_elapsed
offline_000351,offline_inference,llama3_70b_offline_inference,1,0,34.543938,26.65072261541394,2777.407758649005,2777.407758649005,1.1025445123341018,,,source_metadata_mean_times_elapsed
offline_000352,offline_inference,llama3_70b_offline_inference,1,1,32.587081,24.77149693492424,2736.5872066211537,2736.5872066211537,1.0526518729768286,,,source_metadata_mean_times_elapsed
offline_000353,offline_inference,llama3_70b_offline_inference,1,2,32.695079,24.994420092775176,2752.093436874419,2752.093436874419,1.0479411570207362,,,source_metadata_mean_times_elapsed
offline_000354,offline_inference,llama3_70b_offline_inference,1,0,11.975907,7.605804964880315,2286.331872280666,2286.331872280666,1.2687952279104358,,,source_metadata_mean_times_elapsed
offline_000355,offline_inference,llama3_70b_offline_inference,1,1,11.179971,6.910253292362493,2225.132055575544,2225.132055575544,1.0605061712869353,,,source_metadata_mean_times_elapsed
offline_000356,offline_inference,llama3_70b_offline_inference,1,2,13.94959,7.576795431335125,1955.3595161439475,1955.3595161439475,1.1967050493152733,,,source_metadata_mean_times_elapsed
offline_000357,offline_inference,llama3_70b_offline_inference,1,0,58.800055,41.92122652693347,2566.6033049962366,2566.6033049962366,1.2024098046967924,,,source_metadata_mean_times_elapsed
offline_000358,offline_inference,llama3_70b_offline_inference,1,1,52.250492,38.4858663082454,2651.632805863023,2651.632805863023,1.1525391928048798,,,source_metadata_mean_times_elapsed
offline_000359,offline_inference,llama3_70b_offline_inference,1,2,52.022917,38.20972763642469,2644.123540614397,2644.123540614397,1.15144912986154,,,source_metadata_mean_times_elapsed
offline_000360,offline_inference,llama3_70b_offline_inference,1,0,23.501252,18.141083386626512,2778.9115316858624,2778.9115316858624,1.101973986722592,,,source_metadata_mean_times_elapsed
offline_000361,offline_inference,llama3_70b_offline_inference,1,1,21.105829,16.2453333293786,2770.9501477417903,2770.9501477417903,1.0380717385014815,,,source_metadata_mean_times_elapsed
offline_000362,offline_inference,llama3_70b_offline_inference,1,2,21.185065,16.11706121703656,2738.788877038216,2738.788877038216,1.0538149093558997,,,source_metadata_mean_times_elapsed
offline_000363,offline_inference,llama3_70b_offline_inference,1,0,23.445424,18.12370305653655,2782.8599305148664,2782.8599305148664,1.1038853099077897,,,source_metadata_mean_times_elapsed
offline_000364,offline_inference,llama3_70b_offline_inference,1,1,20.36213,15.527242745587518,2745.1977707693186,2745.1977707693186,1.0445976051797528,,,source_metadata_mean_times_elapsed
offline_000365,offline_inference,llama3_70b_offline_inference,1,2,20.828701,15.81862328468289,2734.066028642804,2734.066028642804,1.0430630479202734,,,source_metadata_mean_times_elapsed
offline_000366,offline_inference,llama3_70b_offline_inference,1,0,36.269577,28.09631980837052,2788.749130163108,2788.749130163108,1.0925399110256822,,,source_metadata_mean_times_elapsed
offline_000367,offline_inference,llama3_70b_offline_inference,1,1,33.027448,25.265340875184272,2753.9284037526418,2753.9284037526418,1.047681095647627,,,source_metadata_mean_times_elapsed
offline_000368,offline_inference,llama3_70b_offline_inference,1,2,34.095869,26.149328016279508,2760.96734353966,2760.96734353966,1.0419633572325864,,,source_metadata_mean_times_elapsed
offline_000369,offline_inference,llama3_70b_offline_inference,1,0,65.478695,50.21145570367402,2760.611532243067,2760.611532243067,1.107381830180406,,,source_metadata_mean_times_elapsed
offline_000370,offline_inference,llama3_70b_offline_inference,1,1,63.278015,48.4605434587017,2757.007413259188,2757.007413259188,1.108190523698724,,,source_metadata_mean_times_elapsed
offline_000371,offline_inference,llama3_70b_offline_inference,1,2,61.587668,47.41068856435787,2771.309328219544,2771.309328219544,1.0997124341933144,,,source_metadata_mean_times_elapsed
offline_000372,offline_inference,llama3_70b_offline_inference,1,0,21.124674,16.156951902851894,2753.416542677384,2753.416542677384,1.108933074269871,,,source_metadata_mean_times_elapsed
offline_000373,offline_inference,llama3_70b_offline_inference,1,1,18.707525,14.417084368181161,2774.365060340808,2774.365060340808,1.0346573762543663,,,source_metadata_mean_times_elapsed
offline_000374,offline_inference,llama3_70b_offline_inference,1,2,18.75908,14.482829281592347,2779.357271984151,2779.357271984151,1.0344174383259854,,,source_metadata_mean_times_elapsed
offline_000375,offline_inference,llama3_70b_offline_inference,1,0,10.923829,6.511109214409784,2145.76712724771,2145.76712724771,1.2276498522787644,,,source_metadata_mean_times_elapsed
offline_000376,offline_inference,llama3_70b_offline_inference,1,1,10.422508,6.016466863876227,2078.1256018181434,2078.1256018181434,1.0561166238186814,,,source_metadata_mean_times_elapsed
offline_000377,offline_inference,llama3_70b_offline_inference,1,2,10.478549,6.113983122003064,2100.5140348354557,2100.5140348354557,1.0614996397268195,,,source_metadata_mean_times_elapsed
offline_000378,offline_inference,llama3_70b_offline_inference,1,0,59.822966,46.25464572424624,2783.491621048787,2783.491621048787,1.0970395704297338,,,source_metadata_mean_times_elapsed
offline_000379,offline_inference,llama3_70b_offline_inference,1,1,57.74363,44.526674824111055,2775.995020867233,2775.995020867233,1.1020216413237394,,,source_metadata_mean_times_elapsed
offline_000380,offline_inference,llama3_70b_offline_inference,1,2,56.138696,43.23962110109838,2772.8224389813786,2772.8224389813786,1.0976156561192862,,,source_metadata_mean_times_elapsed
offline_000381,offline_inference,llama3_70b_offline_inference,1,0,21.951147,13.433636322669718,2203.1236345695734,2203.1236345695734,1.1546125888869547,,,source_metadata_mean_times_elapsed
offline_000382,offline_inference,llama3_70b_offline_inference,1,1,21.466468,13.082667584853185,2194.0080364162127,2194.0080364162127,1.066024353188024,,,source_metadata_mean_times_elapsed
offline_000383,offline_inference,llama3_70b_offline_inference,1,2,21.29681,12.915085778963213,2183.15836053698,2183.15836053698,1.0708343149865425,,,source_metadata_mean_times_elapsed
offline_000384,offline_inference,llama3_70b_offline_inference,1,0,29.110102,22.63198632109153,2798.8617407087586,2798.8617407087586,1.0941035066853957,,,source_metadata_mean_times_elapsed
offline_000385,offline_inference,llama3_70b_offline_inference,1,1,26.188735,20.13796999824151,2768.2395500840125,2768.2395500840125,1.030980962264419,,,source_metadata_mean_times_elapsed
offline_000386,offline_inference,llama3_70b_offline_inference,1,2,25.459397,19.523059480459914,2760.592253212269,2760.592253212269,1.037528234685018,,,source_metadata_mean_times_elapsed
offline_000387,offline_inference,llama3_70b_offline_inference,1,0,28.904455,21.310494097318205,2654.1852717979127,2654.1852717979127,1.152187375139236,,,source_metadata_mean_times_elapsed
offline_000388,offline_inference,llama3_70b_offline_inference,1,1,27.264937,19.719608397494923,2603.73204717039,2603.73204717039,1.0832072408796183,,,source_metadata_mean_times_elapsed
offline_000389,offline_inference,llama3_70b_offline_inference,1,2,27.267667,19.777969524642046,2611.176463637735,2611.176463637735,1.082153801882376,,,source_metadata_mean_times_elapsed
offline_000390,offline_inference,llama3_70b_offline_inference,1,0,53.614185,40.075910634379106,2690.9534908301744,2690.9534908301744,1.1353804870368585,,,source_metadata_mean_times_elapsed
offline_000391,offline_inference,llama3_70b_offline_inference,1,1,47.977688,35.77703924700752,2684.525800601877,2684.525800601877,1.1355445768184655,,,source_metadata_mean_times_elapsed
offline_000392,offline_inference,llama3_70b_offline_inference,1,2,49.629745,36.556073257229436,2651.6731795826468,2651.6731795826468,1.149495908591581,,,source_metadata_mean_times_elapsed
offline_000393,offline_inference,llama3_70b_offline_inference,1,0,33.524901,25.918088326384332,2783.158643033237,2783.158643033237,1.0998921226690808,,,source_metadata_mean_times_elapsed
offline_000394,offline_inference,llama3_70b_offline_inference,1,1,29.789546,22.72952378816984,2746.8121077579167,2746.8121077579167,1.0522468754303198,,,source_metadata_mean_times_elapsed
offline_000395,offline_inference,llama3_70b_offline_inference,1,2,30.467625,23.20485292524972,2741.843859864331,2741.843859864331,1.0511079807515198,,,source_metadata_mean_times_elapsed
offline_000396,offline_inference,llama3_70b_offline_inference,1,0,19.51465,15.159820047505276,2796.634947130438,2796.634947130438,1.093673573816528,,,source_metadata_mean_times_elapsed
offline_000397,offline_inference,llama3_70b_offline_inference,1,1,17.239545,13.222021632031177,2761.0518650760355,2761.0518650760355,1.0365516598739153,,,source_metadata_mean_times_elapsed
offline_000398,offline_inference,llama3_70b_offline_inference,1,2,17.334282,13.171810572616803,2735.534016431744,2735.534016431744,1.047062878306612,,,source_metadata_mean_times_elapsed
offline_000399,offline_inference,llama3_70b_offline_inference,1,0,14.85626,10.857941285710003,2631.1190453422337,2631.1190453422337,1.1605884632727184,,,source_metadata_mean_times_elapsed
offline_000400,offline_inference,llama3_70b_offline_inference,1,1,13.336692,9.53482372751206,2573.7540777760646,2573.7540777760646,1.0682201378890934,,,source_metadata_mean_times_elapsed
offline_000401,offline_inference,llama3_70b_offline_inference,1,2,13.143197,9.30109542953009,2547.625478512444,2547.625478512444,1.0595196267750504,,,source_metadata_mean_times_elapsed
offline_000402,offline_inference,llama3_70b_offline_inference,1,0,23.88046,15.3367351657259,2312.026091482879,2312.026091482879,1.3201201308168982,,,source_metadata_mean_times_elapsed
offline_000403,offline_inference,llama3_70b_offline_inference,1,1,22.495409,14.148357606107746,2264.199214248022,2264.199214248022,1.0902166616412063,,,source_metadata_mean_times_elapsed
offline_000404,offline_inference,llama3_70b_offline_inference,1,2,23.016331,14.774235832356093,2310.848284050222,2310.848284050222,1.0819269457791514,,,source_metadata_mean_times_elapsed
offline_000405,offline_inference,llama3_70b_offline_inference,1,0,34.780989,26.908729005369025,2785.183147590441,2785.183147590441,1.1011845031052787,,,source_metadata_mean_times_elapsed
offline_000406,offline_inference,llama3_70b_offline_inference,1,1,30.118095,22.930674884840126,2740.8914669212795,2740.8914669212795,1.0442617705068995,,,source_metadata_mean_times_elapsed
offline_000407,offline_inference,llama3_70b_offline_inference,1,2,29.935763,22.78170955814481,2739.67142275015,2739.67142275015,1.0493673127463254,,,source_metadata_mean_times_elapsed
offline_000408,offline_inference,llama3_70b_offline_inference,1,0,54.568714,40.54495071582244,2674.826138966016,2674.826138966016,1.1461710982486704,,,source_metadata_mean_times_elapsed
offline_000409,offline_inference,llama3_70b_offline_inference,1,1,49.876934,36.68042431107386,2647.5069121102333,2647.5069121102333,1.1564246278216244,,,source_metadata_mean_times_elapsed
offline_000410,offline_inference,llama3_70b_offline_inference,1,2,50.024305,36.74372029648076,2644.262485352485,2644.262485352485,1.1544214915273974,,,source_metadata_mean_times_elapsed
offline_000411,offline_inference,llama3_70b_offline_inference,1,0,32.813726,25.01698186974364,2744.617747191437,2744.617747191437,1.117615411174387,,,source_metadata_mean_times_elapsed
offline_000412,offline_inference,llama3_70b_offline_inference,1,1,30.155917,22.687985857441785,2708.481691562901,2708.481691562901,1.0576849073899606,,,source_metadata_mean_times_elapsed
