timestamp_utc,hour,t_db_C,t_dew_C,slp_hPa,altimeter_hPa,n_reports,rh_pct,pressure_Pa,t_wb_C,station,station_id,source_station,timestamp_local,oa_fraction,dw,air_stream_evaporated_water_m3_h,t_supply_C,rh_supply,control_mode,dx_required,region,unresolved,spray_enabled,model_version,calibration_status,validation_status,water_boundary,dx_required_controller,primary_control_objective,t_oa_C,t_oa_F,rh_oa,t_wb_C,t_supply_F,t_ra_C,rh_ra,mixed_T_C,mixed_rh,air_stream_intensity_L_per_kWh_IT,airflow_boundary,airflow_kg_s,enthalpy_residual_J_per_kg,t_inlet_max_satisfied,rh_max_satisfied,margin_T_K,margin_RH,evap_thermal_effectiveness,evap_effectiveness_provenance,notes,design_vs_observed,common_category
2012-07-01 01:00:00+00:00,2012-07-01 01:00:00+00:00,28.666666666666668,25.0,1013.3000000000001,,3.0,80.60057730833944,97630.23877145306,25.897193146864293,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-06-30 21:00:00-04:00,1.0,0.0,,28.666666666666668,0.8060057730833943,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,28.666666666666668,83.6,0.8060057730833943,25.897193146864293,83.6,48.111111111111114,0.2819905472772933,28.666666666666668,0.8060057730833943,,UNIDENTIFIED,,0.0,True,True,0.777777777777775,0.09399422691660575,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 02:00:00+00:00,2012-07-01 02:00:00+00:00,27.666666666666668,25.0,1013.7666666666668,,3.0,85.43398487079416,97663.12499039833,25.65656547044502,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-06-30 22:00:00-04:00,1.0,0.0,,27.666666666666668,0.8543398487079417,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,27.666666666666668,81.8,0.8543398487079417,25.65656547044502,81.8,47.111111111111114,0.2965998352553457,27.666666666666668,0.8543398487079417,,UNIDENTIFIED,,0.0,True,True,1.777777777777775,0.04566015129205836,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 03:00:00+00:00,2012-07-01 03:00:00+00:00,26.666666666666668,25.0,1014.0,,3.0,90.59635611083536,97673.44519387512,25.41268685911844,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-06-30 23:00:00-04:00,0.98,0.0,,27.06349206349208,0.8850773229618988,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,26.666666666666668,80.0,0.9059635611083537,25.41268685911844,80.71428571428575,46.507936507936506,0.30583020226580293,27.06349206349208,0.8850773229618988,,UNIDENTIFIED,,0.0,True,True,2.380952380952362,0.01492267703810124,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 04:00:00+00:00,2012-07-01 04:00:00+00:00,26.333333333333332,23.333333333333332,1013.9,,3.0,83.6026704192114,97659.74259910939,24.120089105832186,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 00:00:00-04:00,1.0,0.0,,26.333333333333332,0.836026704192114,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,26.333333333333332,79.4,0.836026704192114,24.120089105832186,79.4,45.77777777777777,0.28723112862805367,26.333333333333332,0.836026704192114,,UNIDENTIFIED,,0.0,True,True,3.1111111111111107,0.06397329580788602,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 05:00:00+00:00,2012-07-01 05:00:00+00:00,24.75,23.0,1013.8,974.8000000000001,4.0,90.01253086391976,97630.65738692899,23.467877519069106,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 01:00:00-04:00,0.98,0.0,,25.146825396825385,0.8790731904134067,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,24.75,76.55,0.9001253086391976,23.467877519069106,77.26428571428569,44.59126984126981,0.2991944438009663,25.146825396825385,0.8790731904134067,,UNIDENTIFIED,,0.0,True,True,4.297619047619058,0.02092680958659332,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 06:00:00+00:00,2012-07-01 06:00:00+00:00,23.0,22.333333333333332,1013.5,974.6,3.0,96.0357818172345,97580.03507281397,22.517350128184763,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 02:00:00-04:00,0.94,0.0,,24.24113475176056,0.8911685650480081,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,23.0,73.4,0.9603578181723449,22.517350128184763,75.63404255316901,43.685579196009044,0.3011188220637584,24.24113475176056,0.8911685650480081,,UNIDENTIFIED,,0.0,True,True,5.203309692683884,0.008831434951991901,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 07:00:00+00:00,2012-07-01 07:00:00+00:00,23.0,22.0,1013.5,974.6,3.0,94.10581804007526,97580.03507281397,22.27897030485765,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 03:00:00-04:00,0.96,0.0,,23.810185185184984,0.896156378635996,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,23.0,73.4,0.9410581804007525,22.27897030485765,74.85833333333298,43.25462962962432,0.3017535378126284,23.810185185184984,0.896156378635996,,UNIDENTIFIED,,0.0,True,True,5.6342592592594585,0.0038436213640040684,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 08:00:00+00:00,2012-07-01 08:00:00+00:00,22.333333333333332,21.0,1013.5333333333333,974.6,3.0,92.17221567209226,97574.89893340351,21.386058858179624,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 04:00:00-04:00,0.98,0.0,,22.73015873015875,0.8997681081348717,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,22.333333333333332,72.2,0.9217221567209224,21.386058858179624,72.91428571428574,42.174603174603675,0.3003214639500705,22.73015873015875,0.8997681081348717,,UNIDENTIFIED,,0.0,True,True,6.714285714285694,0.0002318918651282864,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 09:00:00+00:00,2012-07-01 09:00:00+00:00,22.333333333333332,21.0,1014.0,975.0333333333333,3.0,92.17221567209226,97619.82587496332,21.386709682277978,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 05:00:00-04:00,0.98,0.0,,22.730158730158735,0.8997681081348717,HIGH_RH_RETURN_AIR_MIXING,False,HIGH_RH_MODERATE_T,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,RH_CAP,22.333333333333332,72.2,0.9217221567209224,21.386709682277978,72.91428571428573,42.17460317460366,0.30032146395007364,22.730158730158735,0.8997681081348717,,UNIDENTIFIED,,0.0,True,True,6.714285714285708,0.0002318918651282864,1.0,EXPLICIT_ARGUMENT,"High RH, DB already <=85F. Mix hot return air to reduce supply RH to 90% cap. Evaporative off (cannot dry by adding water). DX only if mixing cannot meet both caps.",OPERATOR_OBSERVED_MECHANISM,HIGH_RH_MIXING
2012-07-01 10:00:00+00:00,2012-07-01 10:00:00+00:00,22.333333333333332,20.333333333333332,1014.8000000000001,975.8000000000001,3.0,88.46380823732252,97696.84348906585,20.926147799725193,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 06:00:00-04:00,1.0,0.0,,22.333333333333332,0.8846380823732252,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,22.333333333333332,72.2,0.8846380823732252,20.926147799725193,72.2,41.77777777777777,0.2943131767538207,22.333333333333332,0.8846380823732252,,UNIDENTIFIED,,0.0,True,True,7.111111111111111,0.015361917626774857,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 11:00:00+00:00,2012-07-01 11:00:00+00:00,23.666666666666668,21.0,1015.3666666666667,976.3666666666667,3.0,85.02644107891732,97768.08193978349,21.7677165024882,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 07:00:00-04:00,1.0,0.0,,23.666666666666668,0.8502644107891731,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,23.666666666666668,74.6,0.8502644107891731,21.7677165024882,74.6,43.111111111111114,0.28596861583534644,23.666666666666668,0.8502644107891731,,UNIDENTIFIED,,0.0,True,True,5.777777777777775,0.04973558921082688,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 12:00:00+00:00,2012-07-01 12:00:00+00:00,25.333333333333332,21.0,1015.9,976.9,3.0,76.95488074412887,97840.09633891373,22.23634187505703,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 08:00:00-04:00,1.0,0.0,,25.333333333333332,0.7695488074412885,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,25.333333333333332,77.6,0.7695488074412885,22.23634187505703,77.6,44.77777777777777,0.2623069314468865,25.333333333333332,0.7695488074412885,,UNIDENTIFIED,,0.0,True,True,4.111111111111111,0.13045119255871152,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 13:00:00+00:00,2012-07-01 13:00:00+00:00,29.333333333333332,21.666666666666668,1016.1666666666666,977.1,3.0,63.41337382319183,97914.46511968061,23.761411975763394,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 09:00:00-04:00,1.0,0.0,,29.333333333333332,0.6341337382319182,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,29.333333333333332,84.8,0.6341337382319182,23.761411975763394,84.8,48.77777777777777,0.22299526974274386,29.333333333333332,0.6341337382319182,,UNIDENTIFIED,,0.0,True,True,0.11111111111111072,0.2658662617680818,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 14:00:00+00:00,2012-07-01 14:00:00+00:00,32.0,22.333333333333332,1016.4,977.3333333333334,3.0,56.70413076430732,97968.71720617032,24.88216888840946,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 10:00:00-04:00,1.0,0.001038678027954168,,29.444444444444443,0.6936832719838549,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,32.0,89.6,0.5670413076430734,24.88216888840946,85.0,48.888888888888886,0.24414299881309698,32.0,0.5670413076430734,,UNIDENTIFIED,,0.0,True,True,0.0,0.2063167280161451,1.0,EXPLICIT_ARGUMENT,OA 89.6F > 85F. 100% OA evaporative cooling toward 85F. T_wb=76.8F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 15:00:00+00:00,2012-07-01 15:00:00+00:00,34.0,22.666666666666668,1016.6999999999999,977.6999999999999,3.0,51.71060437876335,98021.111770685,25.592538518879522,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 11:00:00-04:00,1.0,0.001852742780980323,,29.444444444444443,0.7363099840737543,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,34.0,93.2,0.5171060437876334,25.592538518879522,85.0,48.888888888888886,0.25914554210552443,34.0,0.5171060437876334,,UNIDENTIFIED,,0.0,True,True,0.0,0.16369001592624577,1.0,EXPLICIT_ARGUMENT,OA 93.2F > 85F. 100% OA evaporative cooling toward 85F. T_wb=78.1F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 16:00:00+00:00,2012-07-01 16:00:00+00:00,35.333333333333336,22.0,1017.2999999999998,978.2000000000002,3.0,46.11107940072041,98094.45360470566,25.49462320824295,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 12:00:00-04:00,1.0,0.002391796312884987,,29.444444444444443,0.7292741966755868,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,35.333333333333336,95.6,0.4611107940072041,25.49462320824295,85.0,48.888888888888886,0.25666928485127716,35.333333333333336,0.4611107940072041,,UNIDENTIFIED,,0.0,True,True,0.0,0.17072580332441323,1.0,EXPLICIT_ARGUMENT,OA 95.6F > 85F. 100% OA evaporative cooling toward 85F. T_wb=77.9F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 17:00:00+00:00,2012-07-01 17:00:00+00:00,36.666666666666664,19.666666666666668,1016.6999999999999,977.6999999999999,3.0,37.11983226212385,98051.95302674698,24.42305593302311,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 13:00:00-04:00,1.0,0.002920963083785975,,29.444444444444443,0.6630327616218141,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,36.666666666666664,98.0,0.3711983226212386,24.42305593302311,85.0,48.888888888888886,0.23335549993981478,36.666666666666664,0.3711983226212386,,UNIDENTIFIED,,0.0,True,True,0.0,0.2369672383781859,1.0,EXPLICIT_ARGUMENT,OA 98.0F > 85F. 100% OA evaporative cooling toward 85F. T_wb=76.0F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 18:00:00+00:00,2012-07-01 18:00:00+00:00,36.666666666666664,18.666666666666668,1016.1666666666666,977.1,3.0,34.87766529338477,98000.51762304126,23.854947725261518,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 14:00:00-04:00,1.0,0.002916175739581568,,29.444444444444443,0.6294797045148914,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,36.666666666666664,98.0,0.3487766529338478,23.854947725261518,85.0,48.888888888888886,0.22154644483891295,36.666666666666664,0.3487766529338478,,UNIDENTIFIED,,0.0,True,True,0.0,0.2705202954851086,1.0,EXPLICIT_ARGUMENT,OA 98.0F > 85F. 100% OA evaporative cooling toward 85F. T_wb=74.9F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 19:00:00+00:00,2012-07-01 19:00:00+00:00,37.0,19.0,1015.2333333333332,976.2333333333332,3.0,34.968188412155946,97914.31870001541,24.124433351902105,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 15:00:00-04:00,1.0,0.0030524877032034933,,29.444444444444443,0.6452060746841773,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,37.0,98.6,0.3496818841215595,24.124433351902105,85.0,48.888888888888886,0.22708136737293028,37.0,0.3496818841215595,,UNIDENTIFIED,,0.0,True,True,0.0,0.2547939253158227,1.0,EXPLICIT_ARGUMENT,OA 98.6F > 85F. 100% OA evaporative cooling toward 85F. T_wb=75.4F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 20:00:00+00:00,2012-07-01 20:00:00+00:00,37.0,18.5,1014.6,975.6,2.0,33.89227876632347,97853.236779429,23.84352520060499,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 16:00:00-04:00,1.0,0.003050068080756436,,29.444444444444443,0.6287700804260202,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,37.0,98.6,0.3389227876632347,23.84352520060499,85.0,48.888888888888886,0.22129669144268135,37.0,0.3389227876632347,,UNIDENTIFIED,,0.0,True,True,0.0,0.2712299195739798,1.0,EXPLICIT_ARGUMENT,OA 98.6F > 85F. 100% OA evaporative cooling toward 85F. T_wb=74.9F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 21:00:00+00:00,2012-07-01 21:00:00+00:00,35.666666666666664,18.0,1013.9,974.9,3.0,35.33922677668678,97770.44465257542,23.214568636871196,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 17:00:00-04:00,1.0,0.0025099068171751966,,29.444444444444443,0.5933005309165924,EVAPORATIVE_COOLING,False,HOT_DRY_EVAPORATIVE,False,True,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,COOLING,35.666666666666664,96.2,0.3533922677668678,23.214568636871196,85.0,48.888888888888886,0.20881312360484702,35.666666666666664,0.3533922677668678,,UNIDENTIFIED,,0.0,True,True,0.0,0.3066994690834076,1.0,EXPLICIT_ARGUMENT,OA 96.2F > 85F. 100% OA evaporative cooling toward 85F. T_wb=73.8F. DX not requested under assumed effectiveness.,OPERATOR_OBSERVED_MECHANISM,EVAP_COOLING
2012-07-01 22:00:00+00:00,2012-07-01 22:00:00+00:00,29.333333333333332,18.5,1014.6666666666666,975.6999999999999,3.0,52.130093566460765,97769.93007193955,21.7655051679544,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 18:00:00-04:00,1.0,0.0,,29.333333333333332,0.5213009356646077,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,29.333333333333332,84.8,0.5213009356646077,21.7655051679544,84.8,48.77777777777777,0.1833172338216759,29.333333333333332,0.5213009356646077,,UNIDENTIFIED,,0.0,True,True,0.11111111111111072,0.37869906433539235,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-01 23:00:00+00:00,2012-07-01 23:00:00+00:00,26.666666666666668,18.666666666666668,1013.7666666666668,974.8333333333334,3.0,61.53886219750713,97650.9693846589,21.100819943087988,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 19:00:00-04:00,1.0,0.0,,26.666666666666668,0.6153886219750713,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,26.666666666666668,80.0,0.6153886219750713,21.100819943087988,80.0,46.111111111111114,0.21198194648083685,26.666666666666668,0.6153886219750713,,UNIDENTIFIED,,0.0,True,True,2.777777777777775,0.28461137802492875,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-02 00:00:00+00:00,2012-07-02 00:00:00+00:00,26.0,18.666666666666668,1015.6,976.5666666666666,3.0,64.00905326875477,97819.4022545434,20.909840861777884,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 20:00:00-04:00,1.0,0.0,,26.0,0.6400905326875477,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,26.0,78.8,0.6400905326875477,20.909840861777884,78.8,45.44444444444444,0.219336435386862,26.0,0.6400905326875477,,UNIDENTIFIED,,0.0,True,True,3.444444444444443,0.25990946731245235,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-02 01:00:00+00:00,2012-07-02 01:00:00+00:00,25.0,18.0,1017.4666666666667,978.4333333333334,3.0,65.14551045571683,97986.85977938613,20.20067590222829,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 21:00:00-04:00,1.0,0.0,,25.0,0.6514551045571683,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,25.0,77.0,0.6514551045571683,20.20067590222829,77.0,44.44444444444444,0.22146456745852794,25.0,0.6514551045571683,,UNIDENTIFIED,,0.0,True,True,4.444444444444443,0.24854489544283176,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-02 02:00:00+00:00,2012-07-02 02:00:00+00:00,23.0,19.0,1018.0333333333333,979.0,3.0,78.20916979499323,98016.50554707488,20.234054282195366,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 22:00:00-04:00,1.0,0.0,,23.0,0.7820916979499322,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,23.0,73.4,0.7820916979499322,20.234054282195366,73.4,42.44444444444444,0.26161948310070415,23.0,0.7820916979499322,,UNIDENTIFIED,,0.0,True,True,6.444444444444443,0.11790830205006786,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
2012-07-02 03:00:00+00:00,2012-07-02 03:00:00+00:00,23.0,18.333333333333332,1018.4,979.3000000000001,3.0,75.01526564873618,98051.80830602245,19.80365371699051,KFQD,72314453890,RUTHERFORD CO MARCHMAN FIELD AIRPORT (KFQD),2012-07-01 23:00:00-04:00,1.0,0.0,,23.0,0.7501526564873618,OA_FREE_COOLING,False,OA_IN_ENVELOPE,False,False,forest_city_structural_reference_v1,NOT_CALIBRATED,PHYSICS_AND_OPERATOR_EVENTS_ONLY,AIR_STREAM_EVAPORATED_WATER,False,NONE,23.0,73.4,0.7501526564873618,19.80365371699051,73.4,42.44444444444444,0.25093547310536396,23.0,0.7501526564873618,,UNIDENTIFIED,,0.0,True,True,6.444444444444443,0.14984734351263818,1.0,EXPLICIT_ARGUMENT,OA already T<=85F and RH<=90%. 100% OA; evaporative off; DX off. SAT min UNIDENTIFIED.,DESIGN_SPEC,OA_FREE
