regime,model,site_code,n_transitions,n_wells,MAE_delta_h_ft,RMSE_delta_h_ft,bias_delta_h_ft,sign_accuracy_delta_h,delta_h_IQR_ft,note
T1_TEMPORAL_OOS,B1CH,336669N1177464W001,6,1,4.6899811482198,6.4367411577027855,-3.04229101473607,0.8333333333333334,2.422499999999985,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336672N1179322W001,24,1,2.4765565771822806,2.880268492070608,-1.5201941549253408,0.5,1.8249999999999957,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336684N1177654W001,6,1,5.466396298915801,6.296575003568625,-4.10459975584044,1.0,13.582499999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336716N1177529W001,7,1,5.531903122104519,6.087775390063857,-2.052831130400752,0.42857142857142855,0.2749999999999915,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336716N1177529W002,7,1,3.410673128813765,4.586683412731197,-3.0549002356166026,0.7142857142857143,5.10499999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336726N1177521W001,6,1,4.429122594428343,5.989285905641232,-3.712770025113152,0.8333333333333334,5.012499999999989,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336726N1178014W001,5,1,5.901634101378972,6.388565120606835,-5.060563852425643,0.6,9.299999999999997,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336746N1177574W001,2,1,6.275440048470532,8.786787282056407,-6.275440048470532,0.5,5.200000000000003,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336749N1179628W001,13,1,2.173682799672707,2.650679567133284,-1.5413766672418616,0.9230769230769231,3.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336753N1177488W001,6,1,4.555585789896468,6.47899847594537,-3.5277700251131545,0.6666666666666666,2.500000000000007,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336781N1178263W001,13,1,7.442630328388262,8.998631714506242,-2.534265491076809,0.9230769230769231,14.099999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336792N1177457W001,4,1,9.974764469737213,10.409721673865649,-6.500512721359169,0.25,7.7500000000000036,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336795N1177780W001,10,1,19.166784795313813,26.56374218793083,-4.745554582797165,0.9,18.55,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336798N1177876W001,6,1,5.545784011519977,6.2400421066955305,-1.3254073450954864,0.8333333333333334,1.5600000000000058,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336798N1177876W002,6,1,22.15646651819071,26.7247559507502,-9.903214543360376,0.6666666666666666,39.39,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336824N1177430W001,4,1,8.64626222808336,9.594377438614078,-4.8631704231562525,0.5,1.8649999999999949,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336831N1179773W001,7,1,11.280406387790602,13.480957493989454,-3.1986678561474213,1.0,25.409999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336848N1179242W001,12,1,11.778707739076877,16.959865105178846,-1.3311514655949814,0.5,9.207499999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336853N1177671W001,1,1,1.215098273816687,1.215098273816687,-1.215098273816687,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336853N1179432W001,12,1,4.00356039120085,5.143172445746117,-1.41129109549209,0.75,5.590000000000003,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336868N1179445W001,11,1,3.991621554180888,5.3351618617533045,-1.3924993427535903,0.8181818181818182,5.934999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336870N1178340W001,2,1,60.96226269060976,60.99441644678348,1.9802437538696616,0.5,64.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336870N1179436W001,11,1,3.991621554180888,5.3351618617533045,-1.3924993427535903,0.8181818181818182,5.9350000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336875N1179148W001,8,1,2.1063887401289936,2.5435210402412975,-0.8336895284419982,1.0,4.205,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336886N1178041W001,7,1,15.378169909181098,18.99735777735052,-6.466826064112383,0.7142857142857143,28.749999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336906N1179435W001,13,1,11.834212890445837,14.62934721902953,-3.4533551513351664,0.6923076923076923,13.79000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336928N1177446W001,4,1,8.165864594661212,8.857840831265785,-4.542643124474302,0.5,1.9500000000000242,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336941N1179435W001,1,1,44.50423323471248,44.50423323471248,-44.50423323471248,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336944N1177985W001,2,1,36.286352090435024,45.03574279244556,-36.286352090435024,0.5,31.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336962N1178987W001,26,1,6.9000123742733495,10.741382601853404,-2.9101166034180586,0.7692307692307693,9.875000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336963N1179065W001,19,1,14.870319542371577,24.490059080743332,-3.9298282104833593,0.6842105263157895,13.449999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336966N1179388W001,1,1,4.9871323679168515,4.9871323679168515,-4.9871323679168515,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336977N1178594W001,11,1,10.883538286322441,13.46876801276627,-3.509310361858343,0.8181818181818182,22.849999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336978N1179845W001,4,1,3.0344620850410537,4.370899854555262,-0.9541547866977496,0.5,2.3,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,336979N1179454W001,1,1,4.047132367916868,4.047132367916868,-4.047132367916868,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337057N1180070W001,13,1,12.585664603024403,13.930864689617206,-3.7497178206507606,0.7692307692307693,27.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337059N1180056W001,13,1,11.508741526101327,13.22007235469796,-3.7497178206507606,0.7692307692307693,24.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337105N1178932W001,13,1,16.78568128530875,23.445259118864882,-2.264408464242826,0.6923076923076923,19.71999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337105N1178932W002,13,1,10.150363987176389,13.277295803480376,-2.0583219353412314,0.8461538461538461,20.53000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337112N1177826W001,4,1,40.491754374875406,45.5798498435812,-18.484027296320185,0.25,34.75,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337141N1179955W001,12,1,2.231215944337648,2.8617420059940493,-1.2146734708567997,0.9166666666666666,6.3725000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337148N1177696W001,7,1,5.697070718716273,6.232816377440387,-1.770266839562869,0.3333333333333333,0.5000000000000071,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337148N1177696W002,7,1,3.976928978905,4.734658414576345,-3.9204685381647577,0.8571428571428571,12.625,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337148N1177696W003,7,1,4.862156980805194,6.981526020896269,-4.146559030914053,0.8571428571428571,13.839999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337161N1179887W001,3,1,1.2267088345592665,1.368178745594904,0.15078472645727578,1.0,3.5650000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337188N1180275W001,9,1,5.62202044197852,6.952506314503253,-0.8729541848098017,1.0,17.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337216N1178318W001,7,1,5.342546342210062,6.05990357013559,-1.1857523357768964,0.7142857142857143,1.1849999999999987,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337216N1178318W002,7,1,14.658627949229745,16.364085088273825,-5.378598797875159,0.8571428571428571,28.990000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337216N1178318W003,7,1,13.567344740477319,15.502964581574767,-4.69858913974213,1.0,29.669999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337233N1179421W001,3,1,4.020590640975488,4.646622668840849,-4.020590640975488,1.0,5.3149999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337233N1179421W002,3,1,1.6775075339314718,2.4761211192882553,1.6775075339314718,1.0,0.8950000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337233N1179421W003,3,1,4.249119084756782,5.5839935464289745,-4.249119084756782,1.0,4.830000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337279N1179386W001,13,1,6.802560502912058,8.714062816879425,-2.165852339630481,0.8461538461538461,15.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337281N1177946W001,11,1,44.53999617487023,72.44934717771328,-15.345571782538752,0.8181818181818182,36.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337304N1177898W001,2,1,5.7226541174391,6.887987152753105,-3.8334836465868944,1.0,7.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337304N1180246W001,10,1,9.712990239553866,13.943499802148372,-4.095459949228244,0.8888888888888888,21.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337305N1180330W001,13,1,5.130267024230211,6.186365110862742,-2.398756329932605,0.8461538461538461,14.999999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337334N1178220W001,4,1,18.069974196312675,20.174519481917116,-2.8830799455563034,0.5,20.575,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337344N1178235W001,4,1,8.282308703824851,11.059178032705681,-6.883079945556302,0.5,8.124999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337370N1178012W001,4,1,7.623604274201416,9.175663519408273,-7.452623138179529,0.75,16.325,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337374N1179933W001,14,1,1.4678239495743874,2.312411081269976,-0.7469555121073493,0.7857142857142857,1.4124999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337374N1179933W002,8,1,5.597030851587613,6.536433991559845,-0.7416301637033393,0.75,10.682500000000001,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337374N1179933W003,8,1,7.172192452608618,9.863645111670516,-0.7302216428924542,1.0,10.8675,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337425N1178213W001,2,1,64.45391995707172,79.92223968893748,-64.45391995707172,1.0,47.75,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337525N1179058W001,7,1,4.155309644307115,4.776514083915498,-1.0957718188724104,0.8571428571428571,0.9249999999999972,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337525N1179058W002,7,1,9.088930602381746,10.137430727502599,-2.7199791142838783,1.0,25.945,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337525N1179058W003,7,1,20.145173706747244,23.702208278616503,-6.533959894050438,0.8571428571428571,32.504999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337589N1179207W001,1,1,8.488522882312,8.488522882312,8.488522882312,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337591N1180435W001,7,1,4.912397256294699,5.321965827890629,-0.627348469410426,0.8571428571428571,2.2699999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337591N1180435W002,7,1,9.13246321102466,12.791752142489832,-3.4521267896378562,1.0,25.890000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337591N1180435W003,7,1,7.1330045756454385,8.058043411439659,-0.4435966190358261,0.8571428571428571,13.184999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337593N1180743W001,13,1,7.788488822856217,10.142867153430661,-2.3918004357485265,0.9166666666666666,20.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337595N1180740W001,11,1,9.876604921801418,12.435210437507566,-1.4265403911362409,0.8181818181818182,15.3,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337646N1178432W001,8,1,5.5568211006967925,7.0556924455376775,-1.2739514832317211,0.375,1.5725000000000016,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337646N1178432W002,8,1,10.29502044639666,11.772190904709728,-3.729418069121671,0.875,27.775,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337646N1178432W003,8,1,12.484038839039977,16.069881734551128,-5.808895696960882,0.875,22.34,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337754N1178448W001,13,1,8.42542256480975,10.330737205127758,-1.7912726255804472,0.8333333333333334,11.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337779N1179480W001,6,1,4.5635790761303285,5.551685164499385,-1.377225845709236,1.0,1.9000000000000057,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337779N1179480W002,6,1,6.099432460495926,7.114488318297716,-0.8721732183529886,1.0,16.222499999999997,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337779N1179480W003,6,1,7.707105359076546,8.831446639290379,-1.0105896825130463,0.8333333333333334,25.732499999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337800N1180851W001,12,1,2.3937884761663493,2.7796826906471335,-1.3689087019800297,0.9166666666666666,5.624999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337806N1178326W001,4,1,7.575773763896588,8.719045430835969,-7.043885197397748,0.75,6.014999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337856N1178834W001,7,1,5.757653711379809,6.459627294992291,-1.850989284266427,0.2857142857142857,2.914999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337856N1178834W002,7,1,8.13280228503943,8.838240051334388,-3.37811521127021,0.7142857142857143,16.87,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337856N1178834W003,7,1,7.850915678684715,8.377241800084557,-2.7380773680836996,0.8571428571428571,21.229999999999997,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337910N1178268W001,15,1,3.1039904093420274,3.474144535906774,-1.7134608644132887,0.8,1.399999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337959N1180672W001,7,1,4.427473131202489,4.8197182685846025,-0.6638231520143795,0.7142857142857143,2.83,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337959N1180672W002,7,1,8.349615514196937,9.305785739774855,-1.2748048928125908,0.8571428571428571,15.335,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337959N1180672W003,7,1,5.160224078603117,6.233268420338734,-1.8669864792667166,1.0,16.259999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337995N1178787W001,7,1,6.007540825609403,7.303216651538862,-2.227721003756803,0.5714285714285714,4.699999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337995N1178787W002,7,1,3.6311983350465034,4.335258524121025,-2.5400250680017544,1.0,13.024999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,337995N1178787W003,7,1,5.6891247986485896,7.1919662752826525,-3.582832124313351,1.0,21.310000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338045N1179568W001,13,1,3.5841091386854327,3.997626733952616,-0.9484792325309471,0.5384615384615384,4.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338047N1178086W001,25,1,3.5862624063362576,8.049192642463924,-3.1755193246508884,0.88,0.3800000000000239,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338047N1178086W002,25,1,3.772114365328625,7.2066693332969285,-3.511910798223801,0.64,1.1200000000000045,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338161N1180207W001,1,1,3.345986579792263,3.345986579792263,-3.345986579792263,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338170N1179764W001,8,1,4.939670835664313,6.483979128387934,-0.37021022299993744,0.625,9.75,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338205N1180164W001,7,1,3.1557284799007137,3.9332287123576104,-1.4237896258688607,0.8571428571428571,3.5649999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338205N1180164W002,4,1,6.496564613316207,8.721297305981976,4.467552278626715,1.0,10.38,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338205N1180164W003,7,1,5.386201247482616,6.721267637112898,-1.5210103403216455,0.7142857142857143,6.449999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338229N1179374W001,6,1,5.597741294574096,6.142020523914388,-1.424195599945979,0.6666666666666666,1.6374999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338229N1179374W002,6,1,3.43001573413858,3.8500492663718835,-0.7615188391576614,0.8333333333333334,11.577500000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338229N1179374W003,6,1,4.261543730742652,4.557684139614649,-1.273505847441222,0.8333333333333334,13.635000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338250N1179465W001,13,1,2.8936557100454245,3.3785518167487782,-1.6301835876869537,0.8461538461538461,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338285N1179436W001,13,1,4.660270498928177,4.958679939846366,-1.577145119418915,0.6666666666666666,8.999999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338285N1179891W001,1,1,2.6971873427943356,2.6971873427943356,2.6971873427943356,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338320N1180539W001,12,1,3.4420333903264937,4.418504281499536,-1.3652449036420986,0.6,2.1649999999999983,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338327N1178668W001,6,1,6.15905903247944,7.0119581503857304,-2.9830421433182033,0.5,7.335000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338327N1178668W002,6,1,4.4249262408445675,4.693956804841325,-1.1022566325920822,0.5,8.752500000000001,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338327N1178668W003,6,1,4.822107323692658,5.368654936352535,-2.0210759462607992,0.5,8.870000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338349N1180575W001,12,1,4.029752377231566,4.7278966019187285,-1.4277449036420986,0.45454545454545453,3.2875,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338366N1179547W001,11,1,2.262162181539028,2.7865698550853453,-1.4692290212527703,1.0,6.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338451N1179506W001,13,1,3.3829834495384876,4.928819231031825,-1.7152715782806918,0.9090909090909091,7.000000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338469N1179285W001,13,1,4.029414475052314,5.373977650144206,-1.5442214936590255,0.75,9.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338488N1179110W001,6,1,6.648991629929284,7.008388896204311,-2.1669649011983956,0.5,2.7924999999999915,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338488N1179110W002,6,1,2.4640465249200423,2.7669408791551526,-1.6554634497544276,0.8333333333333334,6.769999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338490N1179163W001,13,1,2.3162897239561633,2.9579900569506794,-0.9176936728887898,0.8,3.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338490N1179166W001,13,1,2.6049032797181715,2.978654137137894,-0.9176936728887894,0.9,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338509N1178361W001,6,1,7.832315165911079,8.306791307162655,0.404202508879487,0.16666666666666666,4.090000000000025,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338509N1178361W002,6,1,7.345154556926833,7.628454394873624,0.05424711089979869,0.16666666666666666,3.819999999999986,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338511N1180333W001,1,1,0.4540620736842076,0.4540620736842076,-0.4540620736842076,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338543N1178361W001,48,1,1.9389620283312394,2.4789715348775125,-0.06199286320592945,0.375,1.6749999999999972,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338552N1178566W001,6,1,6.448075179823946,7.180223456493207,1.0818602633359131,0.5,6.729999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338552N1178566W002,6,1,7.732810828953614,9.294300330610477,0.03923028484026925,0.6666666666666666,3.6274999999999977,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338552N1178566W003,6,1,7.798977211451329,9.38045985727035,0.08897875495589107,0.6666666666666666,3.612500000000022,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338556N1180264W001,8,1,3.7535047234149426,4.372215091257976,-1.3056554126673983,0.75,1.6625000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338556N1180264W002,7,1,7.904893156293123,9.499682680546224,-1.3399738954144407,0.8571428571428571,12.585,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338556N1180264W003,8,1,4.353700381966039,5.693282322784912,-1.2931998701113647,0.875,7.384999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338628N1179046W001,10,1,5.933480578130185,7.276504651804746,-2.9714563866333736,0.5555555555555556,5.250000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338629N1178426W001,13,1,5.440930149293919,7.310038838629858,0.8728765911645133,0.6363636363636364,3.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338638N1178430W001,13,1,4.788306503563718,6.576514896449498,0.795953514241437,0.6666666666666666,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338642N1178978W001,6,1,6.2184706575938185,6.847968902012407,-1.630081798989636,0.5,3.669999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338642N1178978W002,6,1,3.1079509758828787,3.6592390270918758,-0.9697420153367601,0.8333333333333334,6.277500000000003,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338642N1178978W003,6,1,4.1929546213116415,4.887883583298966,-0.35336696407866636,0.6666666666666666,7.464999999999989,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338642N1178979W001,13,1,3.636112808245789,3.915631305490143,-0.9683864021478304,0.6666666666666666,3.5,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338649N1178024W001,6,1,6.028537692032512,6.637846750637071,-0.9910864699858486,0.6666666666666666,2.914999999999992,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338650N1178151W001,12,1,8.154662290498234,12.866828947001633,-0.6725164373316547,0.5833333333333334,1.5974999999999966,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338664N1178426W001,13,1,5.6328242538000435,7.790208192111281,0.782235340626941,0.5833333333333334,2.0,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338715N1179765W001,10,1,2.2651233530306127,2.7615271519833056,-1.3509381449617703,0.9,5.02,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338764N1176943W001,3,1,6.527356720841714,6.824612568130259,3.284440083064455,0.0,0.9000000000000057,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338774N1176944W001,4,1,6.178279005203559,6.326065102981183,2.692599919932042,0.5,0.30000000000001137,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338942N1178371W001,12,1,3.925153810175107,4.57698238683801,-1.3533741169597715,0.16666666666666666,0.3049999999999784,head-level residual equals delta-h residual conditional on observed h_prev
T1_TEMPORAL_OOS,B1CH,338970N1179254W001,5,1,8.086025322912114,9.355813036596413,-2.8865205997995496,0.4,1.1400000000000148,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336557N1179512W001,13,1,2.9044583064821627,3.510812771861648,-1.0352085266696796,0.7692307692307693,2.420000000000001,head-level residual equals delta-h residual conditional on observed h_prev
