regime,model,site_code,n_transitions,n_wells,MAE_h_ft,RMSE_h_ft,bias_h_ft,MAE_delta_h_ft,RMSE_delta_h_ft,bias_delta_h_ft,sign_accuracy_delta_h,R2_h_secondary,R2_delta_h_secondary,delta_h_IQR_ft,B0_RMSE_delta_h_ft,B0_MAE_delta_h_ft,well_RMSE_improvement_ft_vs_B0,well_MAE_improvement_ft_vs_B0,well_RMSE_skill_vs_B0,well_MAE_skill_vs_B0
T1_TEMPORAL_OOS,B2,338715N1179765W001,10,1,1.538111026,2.338354706,-0.5312715631,1.538111026,2.338354706,-0.5312715631,1,0.8315564742,0.6459019525,5.02,3.929826968,3.218,1.591472262,1.679888974,0.4049726044,0.5220288918
T1_TEMPORAL_OOS,B2,338764N1176943W001,3,1,7.864545452,8.727855832,-7.864545452,7.864545452,8.727855832,-7.864545452,1,-2.357516528e+28,-104.7992603,0.9,1.039230485,0.6,-7.688625347,-7.264545452,-7.39838319,-12.10757575
T1_TEMPORAL_OOS,B2,338774N1176944W001,4,1,8.852244473,9.635051852,-8.852244473,8.852244473,9.635051852,-8.852244473,0.5,-408.1866631,-487.60118,0.3,0.4472135955,0.3,-9.187838257,-8.552244473,-20.54463091,-28.50748158
T1_TEMPORAL_OOS,B2,338942N1178371W001,12,1,8.140634323,9.081068034,-7.932683042,8.140634323,9.081068034,-7.932683042,0.1666666667,-36.99600786,-51.02499601,0.305,1.27364634,0.7108333333,-7.807421694,-7.429800989,-6.129976154,-10.45224055
T1_TEMPORAL_OOS,B2,338970N1179254W001,5,1,8.285384393,9.4831679,-8.285384393,8.285384393,9.4831679,-8.285384393,0.2,-17.01728621,-31.70551063,1.14,2.129460025,1.38,-7.353707874,-6.905384393,-3.45332046,-5.003901734
T1_TEMPORAL_OOS,B3,336557N1179512W001,13,1,2.73492923,3.189141072,-0.8788771717,2.73492923,3.189141072,-0.8788771717,0.7692307692,-1.111592876,-3.822501196,2.42,1.453235118,1.298461538,-1.735905954,-1.436467691,-1.194511427,-1.106284359
T1_TEMPORAL_OOS,B3,336669N1177464W001,6,1,6.152573887,7.263147245,-6.152573887,6.152573887,7.263147245,-6.152573887,0.6666666667,-20.37376745,-5.363725903,2.4225,3.213264176,2.753333333,-4.049883069,-3.399240553,-1.26036418,-1.234591
T1_TEMPORAL_OOS,B3,336672N1179322W001,24,1,2.740014255,3.307547914,0.1793160281,2.740014255,3.307547914,0.1793160281,0.625,0.5526602095,-0.4704164959,1.825,2.750530252,2.020833333,-0.5570176617,-0.7191809217,-0.2025128287,-0.3558833427
T1_TEMPORAL_OOS,B3,336684N1177654W001,6,1,8.32381333,9.188418271,-6.420394878,8.32381333,9.188418271,-6.420394878,0.8333333333,-1.313767152,0.1440759098,13.5825,10.20058005,8.68,1.012161778,0.3561866703,0.09922590408,0.04103533068
T1_TEMPORAL_OOS,B3,336716N1177529W001,7,1,5.482912212,6.813994355,-5.412133972,5.482912212,6.813994355,-5.412133972,0.2857142857,-28.02610881,-313.7091565,0.275,0.693273807,0.5771428571,-6.120720548,-4.905769355,-8.828720322,-8.500095417
T1_TEMPORAL_OOS,B3,336716N1177529W002,7,1,6.305174502,6.995884905,-6.305174502,6.305174502,6.995884905,-6.305174502,0.5714285714,-3.575070566,-1.793042596,5.105,4.477842274,4.358571429,-2.518042631,-1.946603073,-0.5623339272,-0.44661493
T1_TEMPORAL_OOS,B3,336726N1177521W001,6,1,6.464580823,7.633707993,-6.464580823,6.464580823,7.633707993,-6.464580823,0.6666666667,-5.795505432,-1.072367404,5.0125,5.62839231,4.51,-2.005315683,-1.954580823,-0.356285698,-0.433388209
T1_TEMPORAL_OOS,B3,336726N1178014W001,5,1,7.58526069,8.393133678,-7.58526069,7.58526069,8.393133678,-7.58526069,0.6,-7.627007561,-0.005433502774,9.3,8.89179397,7.44,0.4986602916,-0.1452606899,0.05608095434,-0.01952428627
T1_TEMPORAL_OOS,B3,336746N1177574W001,2,1,9.155884488,9.268845502,-9.155884488,9.155884488,9.268845502,-9.155884488,0.5,-8590.149694,-2.177200331,5.2,8.962700486,7.3,-0.3061450161,-1.855884488,-0.03415767565,-0.2542307518
T1_TEMPORAL_OOS,B3,336749N1179628W001,13,1,2.640036886,3.221790221,-1.243494969,2.640036886,3.221790221,-1.243494969,0.9230769231,0.4002322794,-0.01864345729,3.5,3.238815073,2.481538462,0.01702485223,-0.1584984248,0.005256506423,-0.06387103294
T1_TEMPORAL_OOS,B3,336753N1177488W001,6,1,6.173963285,7.68881401,-6.173963285,6.173963285,7.68881401,-6.173963285,0.5,-11.74326036,-2.644291012,2.5,4.372381121,3.741666667,-3.316432889,-2.432296618,-0.7584958396,-0.6500570027
T1_TEMPORAL_OOS,B3,336781N1178263W001,13,1,7.074641632,8.728693601,-2.034413852,7.074641632,8.728693601,-2.034413852,0.9230769231,0.7667431101,0.4575188874,14.1,11.98929009,10.46153846,3.260596491,3.386896829,0.2719590957,0.323747491
T1_TEMPORAL_OOS,B3,336792N1177457W001,4,1,11.26686189,12.27997524,-9.518174696,11.26686189,12.27997524,-9.518174696,0.25,-26.41778033,-1.757445336,7.75,9.367496998,6.25,-2.91247824,-5.016861894,-0.3109131757,-0.802697903
T1_TEMPORAL_OOS,B3,336795N1177780W001,10,1,21.0651322,28.84367148,-5.502087002,21.0651322,28.84367148,-5.502087002,0.8,0.08248437501,0.1489627865,18.55,31.55381118,23.11,2.710139696,2.044867799,0.08588945659,0.08848411072
T1_TEMPORAL_OOS,B3,336798N1177876W001,6,1,4.051507987,4.912815103,-3.702727219,4.051507987,4.912815103,-3.702727219,0.8333333333,-41.88661362,-25.48335449,1.56,0.9708587264,0.8166666667,-3.941956377,-3.23484132,-4.06027805,-3.961030188
T1_TEMPORAL_OOS,B3,336798N1177876W002,6,1,23.00723067,28.70298881,-10.98139298,23.00723067,28.70298881,-10.98139298,0.8333333333,-1.436275176,0.1010339145,39.39,31.5135619,25.925,2.810573082,2.917769334,0.08918614441,0.112546551
T1_TEMPORAL_OOS,B3,336824N1177430W001,4,1,8.365134268,9.507918479,-8.365134268,8.365134268,9.507918479,-8.365134268,0.5,-42.68929011,-27.4571418,1.865,2.432231486,2.19,-7.075686993,-6.175134268,-2.909133869,-2.819696013
T1_TEMPORAL_OOS,B3,336831N1179773W001,7,1,12.12315258,14.66276557,-2.526134699,12.12315258,14.66276557,-2.526134699,1,0.1221666049,0.300946315,25.41,17.77958701,14.73142857,3.116821438,2.608275996,0.1753033654,0.1770551976
T1_TEMPORAL_OOS,B3,336848N1179242W001,12,1,11.53140095,17.01184732,-0.4181411099,11.53140095,17.01184732,-0.4181411099,0.5833333333,-0.4773093969,0.08542130132,9.2075,17.78877291,11.9475,0.7769255883,0.4160990477,0.04367505236,0.03482729003
T1_TEMPORAL_OOS,B3,336853N1177671W001,1,1,5.116580437,5.116580437,-5.116580437,5.116580437,5.116580437,-5.116580437,1,,,0,8.69,8.69,3.573419563,3.573419563,0.4112105366,0.4112105366
T1_TEMPORAL_OOS,B3,336853N1179432W001,12,1,4.251397356,5.385445501,-0.5758465305,4.251397356,5.385445501,-0.5758465305,0.75,0.7298125724,0.3505177786,5.59,6.684501353,5.145833333,1.299055851,0.894435977,0.1943384828,0.1738175178
T1_TEMPORAL_OOS,B3,336868N1179445W001,11,1,3.897645544,5.341340436,-0.6946910379,3.897645544,5.341340436,-0.6946910379,0.8181818182,0.7104602434,0.3774170625,5.935,6.771864253,5.145454545,1.430523817,1.247809002,0.2112451997,0.2425070498
T1_TEMPORAL_OOS,B3,336870N1178340W001,2,1,60.79342676,61.09688281,6.081804977,60.79342676,61.09688281,6.081804977,1,-3.93597235,0.102739237,64.5,65.19585876,64.5,4.098975952,3.706573237,0.06287172267,0.05746625173
T1_TEMPORAL_OOS,B3,336870N1179436W001,11,1,3.89606927,5.339113015,-0.6773520269,3.89606927,5.339113015,-0.6773520269,0.8181818182,0.7107016781,0.3779362076,5.935,6.771864253,5.145454545,1.432751238,1.249385276,0.2115741227,0.2428133928
T1_TEMPORAL_OOS,B3,336875N1179148W001,8,1,1.502236709,1.736325853,-0.51942571,1.502236709,1.736325853,-0.51942571,1,0.6798501137,0.7042808201,4.205,3.21099673,2.9075,1.474670877,1.405263291,0.4592564244,0.4833235738
T1_TEMPORAL_OOS,B3,336886N1178041W001,7,1,16.0265891,19.54592661,-7.137575186,16.0265891,19.54592661,-7.137575186,0.7142857143,0.1364661253,0.1484344348,28.75,21.44098212,18.47142857,1.895055512,2.444839474,0.08838473448,0.1323578988
T1_TEMPORAL_OOS,B3,336906N1179435W001,13,1,10.34097107,13.92459024,-1.695636445,10.34097107,13.92459024,-1.695636445,0.7692307692,0.6387463705,0.3011165338,13.79,16.85287513,12.71076923,2.928284884,2.369798164,0.173755805,0.1864401848
T1_TEMPORAL_OOS,B3,336928N1177446W001,4,1,7.99590764,8.969268005,-7.99590764,7.99590764,8.969268005,-7.99590764,0.5,-88.20057497,-28.96192497,1.95,2.290196498,1.9,-6.679071507,-6.09590764,-2.916374867,-3.208372442
T1_TEMPORAL_OOS,B3,336941N1179435W001,1,1,44.00208383,44.00208383,-44.00208383,44.00208383,44.00208383,-44.00208383,1,,,0,47.22,47.22,3.217916168,3.217916168,0.06814731401,0.06814731401
T1_TEMPORAL_OOS,B3,336944N1177985W001,2,1,33.92660658,45.15878229,-33.92660658,33.92660658,45.15878229,-33.92660658,0.5,-0.9915191581,-1.122076605,31,45.27692569,33,0.118143401,-0.9266065835,0.002609351214,-0.02807898738
T1_TEMPORAL_OOS,B3,336962N1178987W001,26,1,6.062959975,10.17328593,-1.135925433,6.062959975,10.17328593,-1.135925433,0.8461538462,0.8260442481,0.2336188728,9.875,11.76842255,7.819230769,1.595136617,1.756270794,0.135543792,0.2246091522
T1_TEMPORAL_OOS,B3,336963N1179065W001,19,1,13.31931839,23.65219065,-1.445182049,13.31931839,23.65219065,-1.445182049,0.8421052632,0.5676222952,0.1548878201,13.45,25.9095656,16.04736842,2.257374948,2.728050034,0.08712515612,0.1699998382
T1_TEMPORAL_OOS,B3,336966N1179388W001,1,1,3.082665031,3.082665031,-3.082665031,3.082665031,3.082665031,-3.082665031,1,,,0,7.4,7.4,4.317334969,4.317334969,0.5834236444,0.5834236444
T1_TEMPORAL_OOS,B3,336977N1178594W001,11,1,11.390962,13.78976631,-2.798127384,11.390962,13.78976631,-2.798127384,0.9090909091,0.5240939689,0.2785486035,22.85,16.44624854,14.06363636,2.656482226,2.672674359,0.1615251175,0.1900414864
T1_TEMPORAL_OOS,B3,336978N1179845W001,4,1,2.68289436,3.757198167,-1.102575219,2.68289436,3.757198167,-1.102575219,0.5,-46.550444,-6.919516445,2.3,1.443952908,1.3,-2.313245259,-1.38289436,-1.602022646,-1.063764892
T1_TEMPORAL_OOS,B3,336979N1179454W001,1,1,2.5875413,2.5875413,-2.5875413,2.5875413,2.5875413,-2.5875413,1,,,0,6.46,6.46,3.8724587,3.8724587,0.5994518112,0.5994518112
T1_TEMPORAL_OOS,B3,337057N1180070W001,13,1,12.27143996,13.78058972,-2.508621409,12.27143996,13.78058972,-2.508621409,0.6153846154,0.3622928777,0.207568145,27,15.78338952,13.92307692,2.0027998,1.651636958,0.1268928831,0.1186258589
T1_TEMPORAL_OOS,B3,337059N1180056W001,13,1,11.21278771,13.11549923,-2.490350586,11.21278771,13.11549923,-2.490350586,0.6153846154,0.3798635159,0.2157557467,24,15.12639059,12.84615385,2.010891358,1.633366135,0.1329392723,0.127148262
T1_TEMPORAL_OOS,B3,337105N1178932W001,13,1,16.09070688,23.18005785,-0.8376378903,16.09070688,23.18005785,-0.8376378903,0.7692307692,0.6539598787,0.1609545319,19.72,25.35008861,18.29923077,2.170030751,2.208523891,0.08560249175,0.1206894387
T1_TEMPORAL_OOS,B3,337105N1178932W002,13,1,9.469115786,12.97523681,-1.081621362,9.469115786,12.97523681,-1.081621362,0.8461538462,0.7426033132,0.3130976278,20.53,15.7085878,12.02076923,2.733350997,2.551653445,0.1740036107,0.212270396
T1_TEMPORAL_OOS,B3,337112N1177826W001,4,1,38.35647039,42.13480719,-18.33907509,38.35647039,42.13480719,-18.33907509,0.25,-5.096903118,-0.3900402068,34.75,39.68311984,37.25,-2.451687349,-1.106470394,-0.06178161794,-0.02970390319
T1_TEMPORAL_OOS,B3,337141N1179955W001,12,1,2.244800144,2.930404288,-0.6993399705,2.244800144,2.930404288,-0.6993399705,0.9166666667,0.8021316245,0.4349748632,6.3725,3.89847406,3.33,0.968069772,1.085199856,0.2483201778,0.3258858427
T1_TEMPORAL_OOS,B3,337148N1177696W001,7,1,4.745026545,5.799747486,-4.167043168,4.745026545,5.799747486,-4.167043168,0.1666666667,-54.73608891,-196.1786666,0.5,0.4813225827,0.3157142857,-5.318424903,-4.429312259,-11.04960601,-14.02949584
T1_TEMPORAL_OOS,B3,337148N1177696W002,7,1,6.309900418,7.658136194,-5.818956582,6.309900418,7.658136194,-5.818956582,0.7142857143,-0.4242317521,0.03105139459,12.625,8.13996841,7.534285714,0.4818322158,1.224385297,0.05919337662,0.162508477
T1_TEMPORAL_OOS,B3,337148N1177696W003,7,1,7.605143628,9.492704576,-5.390602046,7.605143628,9.492704576,-5.390602046,0.7142857143,-0.03567461652,0.000702769093,13.84,9.85122835,8.724285714,0.3585237735,1.119142086,0.03639381412,0.1282789357
T1_TEMPORAL_OOS,B3,337161N1179887W001,3,1,1.956669091,2.181660878,0.6797696516,1.956669091,2.181660878,0.6797696516,1,-2.303727977,0.5763204608,3.565,5.097025276,3.84,2.915364398,1.883330909,0.5719736983,0.4904507576
T1_TEMPORAL_OOS,B3,337188N1180275W001,9,1,6.573119823,7.939050955,-0.05684923751,6.573119823,7.939050955,-0.05684923751,0.7777777778,0.7340967297,0.4800976775,17,11.01275927,9.406666667,3.073708312,2.833546843,0.279104286,0.301227517
T1_TEMPORAL_OOS,B3,337216N1178318W001,7,1,3.600365387,4.403975131,-2.96844493,3.600365387,4.403975131,-2.96844493,0.5714285714,-9.009994152,-23.10881066,1.185,0.987384713,0.8014285714,-3.416590418,-2.798936816,-3.460242369,-3.492434529
T1_TEMPORAL_OOS,B3,337216N1178318W002,7,1,15.81270879,18.01675186,-5.192853226,15.81270879,18.01675186,-5.192853226,0.7142857143,-0.1146691759,0.2245866176,28.99,20.97218021,18.25428571,2.955428353,2.44157692,0.1409213693,0.1337536269
T1_TEMPORAL_OOS,B3,337216N1178318W003,7,1,15.93622674,17.65507762,-4.385360699,15.93622674,17.65507762,-4.385360699,0.8571428571,0.09832761394,0.2645973241,29.67,20.95860342,18.70285714,3.303525792,2.766630404,0.1576214658,0.1479255486
T1_TEMPORAL_OOS,B3,337233N1179421W001,3,1,4.537692965,5.892893205,-4.537692965,4.537692965,5.892893205,-4.537692965,1,0.4972898366,-0.7369097151,5.315,8.872416056,7.663333333,2.979522851,3.125640369,0.3358186577,0.4078695566
T1_TEMPORAL_OOS,B3,337233N1179421W002,3,1,0.5034815209,0.695059491,0.5034815209,0.5034815209,0.695059491,0.5034815209,1,0.8802654319,0.1380259972,0.895,2.088771569,1.95,1.393712078,1.446518479,0.6672400652,0.7418043483
T1_TEMPORAL_OOS,B3,337233N1179421W003,3,1,4.054218137,5.243611089,-4.054218137,4.054218137,5.243611089,-4.054218137,1,0.6206268445,-0.7653181113,4.83,8.810064321,7.876666667,3.566453232,3.82244853,0.4048157995,0.4852875831
T1_TEMPORAL_OOS,B3,337279N1179386W001,13,1,6.752418271,8.740599565,-1.59414293,6.752418271,8.740599565,-1.59414293,0.8461538462,0.723647308,0.3349458549,15.5,10.80459411,8.762307692,2.063994544,2.009889421,0.1910293458,0.2293790052
T1_TEMPORAL_OOS,B3,337281N1177946W001,11,1,44.52553126,72.56658166,-13.7305189,44.52553126,72.56658166,-13.7305189,0.9090909091,-0.1910213084,0.05185119255,36.5,75.93059031,47.81818182,3.364008657,3.292650558,0.04430373375,0.06885771128
T1_TEMPORAL_OOS,B3,337304N1177898W001,2,1,5.83423259,6.809358915,-3.511281664,5.83423259,6.809358915,-3.511281664,0.5,-45.36736884,0.05372716661,7,8.602325267,7,1.792966352,1.16576741,0.2084281047,0.1665382015
T1_TEMPORAL_OOS,B3,337304N1180246W001,10,1,10.4099635,14.24472187,-3.58716409,10.4099635,14.24472187,-3.58716409,0.7777777778,-0.04808616166,0.2145008619,21.5,16.45979951,12.15,2.215077644,1.740036496,0.1345750076,0.1432128803
T1_TEMPORAL_OOS,B3,337305N1180330W001,13,1,5.012217238,6.436734829,-1.749400937,5.012217238,6.436734829,-1.749400937,0.7692307692,0.5151687552,0.3401872561,15,8.119302736,6.692307692,1.682567908,1.680090454,0.2072305914,0.2510479989
T1_TEMPORAL_OOS,B3,337334N1178220W001,4,1,19.2145937,22.82442624,-4.010143565,19.2145937,22.82442624,-4.010143565,0.5,-1.515146493,0.1041610359,20.575,24.12296624,20.575,1.298539993,1.360406297,0.05383002986,0.06611938258
T1_TEMPORAL_OOS,B3,337344N1178235W001,4,1,8.2939808,9.207377419,-8.2939808,8.2939808,9.207377419,-8.2939808,0.5,-2.104558795,-1.148296272,8.125,7.800801241,7.325,-1.406576178,-0.9689807998,-0.1803117571,-0.1322840682
T1_TEMPORAL_OOS,B3,337370N1178012W001,4,1,9.32778665,11.17235932,-8.678680583,9.32778665,11.17235932,-8.678680583,0.75,-15.57244878,0.1071854465,16.325,14.57677948,11.725,3.404420164,2.39721335,0.2335509135,0.2044531641
T1_TEMPORAL_OOS,B3,337374N1179933W001,14,1,0.9019249436,1.190437303,-0.6657065138,0.9019249436,1.190437303,-0.6657065138,0.6428571429,0.8330369395,0.6840337638,1.4125,2.127028444,1.483571429,0.9365911408,0.5816464849,0.4403284515,0.3920582951
T1_TEMPORAL_OOS,B3,337374N1179933W002,8,1,6.000699593,7.13530293,-0.2871535863,6.000699593,7.13530293,-0.2871535863,0.75,0.6010194338,0.4288770449,10.6825,9.443383266,7.76875,2.308080335,1.768050407,0.2444124389,0.2275849277
T1_TEMPORAL_OOS,B3,337374N1179933W003,8,1,6.958606783,10.64689345,0.3918929614,6.958606783,10.64689345,0.3918929614,1,0.432508754,0.3724644669,10.8675,13.44121367,10.19,2.794320227,3.231393217,0.2078919579,0.3171141528
T1_TEMPORAL_OOS,B3,337425N1178213W001,2,1,63.05358391,78.80694702,-63.05358391,63.05358391,78.80694702,-63.05358391,1,-0.7690996525,-1.723844148,47.75,85.35587267,70.75,6.548925653,7.69641609,0.07672495691,0.1087832663
T1_TEMPORAL_OOS,B3,337525N1179058W001,7,1,2.441305403,3.24229026,-2.324787255,2.441305403,3.24229026,-2.324787255,0.7142857143,-5.966894165,-5.421919389,0.925,1.395482507,1.022857143,-1.846807753,-1.418448261,-1.323418777,-1.386751093
T1_TEMPORAL_OOS,B3,337525N1179058W002,7,1,11.22272055,12.26474306,-2.605652102,11.22272055,12.26474306,-2.605652102,1,0.2975747125,0.3594381554,25.945,15.47648354,14.23428571,3.211740483,3.011565161,0.2075239168,0.2115712177
T1_TEMPORAL_OOS,B3,337525N1179058W003,7,1,20.97218963,24.74219292,-5.810013761,20.97218963,24.74219292,-5.810013761,0.8571428571,-0.2714091172,0.1465768749,32.505,27.44228125,23.82857143,2.700088324,2.856381798,0.09839154041,0.1198721378
T1_TEMPORAL_OOS,B3,337589N1179207W001,1,1,0.1652990041,0.1652990041,-0.1652990041,0.1652990041,0.1652990041,-0.1652990041,1,,,0,4,4,3.834700996,3.834700996,0.958675249,0.958675249
T1_TEMPORAL_OOS,B3,337591N1180435W001,7,1,2.154321654,2.473365431,-1.391014823,2.154321654,2.473365431,-1.391014823,0.7142857143,-0.6409198016,-0.6852604083,2.27,1.929407755,1.472857143,-0.5439576756,-0.6814645108,-0.2819298689,-0.4626820151
T1_TEMPORAL_OOS,B3,337591N1180435W002,7,1,11.651014,14.44016923,-2.966642978,11.651014,14.44016923,-2.966642978,1,-0.04976399594,0.2657820001,25.89,17.14078845,14.89142857,2.700619218,3.240414569,0.1575551338,0.2176026668
T1_TEMPORAL_OOS,B3,337591N1180435W003,7,1,8.035253608,9.659691771,-0.8455393036,8.035253608,9.659691771,-0.8455393036,0.8571428571,0.4714217953,0.4233809383,13.185,12.72152057,10.15142857,3.061828803,2.116174964,0.2406810401,0.2084608042
T1_TEMPORAL_OOS,B3,337593N1180743W001,13,1,7.886233796,9.989365048,-1.504708288,7.886233796,9.989365048,-1.504708288,0.9166666667,0.7551815665,0.4137498096,20,13.15587029,10.15384615,3.166505242,2.267612358,0.2406914307,0.2233254595
T1_TEMPORAL_OOS,B3,337595N1180740W001,11,1,9.126878327,12.33037948,-0.09818155579,9.126878327,12.33037948,-0.09818155579,0.8181818182,0.4433401896,0.285929291,15.3,14.59332911,11,2.262949629,1.873121673,0.1550674018,0.1702837885
T1_TEMPORAL_OOS,B3,337646N1178432W001,8,1,3.945632338,4.917954779,-2.480585107,3.945632338,4.917954779,-2.480585107,0.375,-5.78282714,-20.64977166,1.5725,1.120262246,0.97625,-3.797692532,-2.969382338,-3.390003141,-3.041620833
T1_TEMPORAL_OOS,B3,337646N1178432W002,8,1,12.09213891,14.05553027,-3.215696021,12.09213891,14.05553027,-3.215696021,0.875,0.2719479772,0.2988313487,27.775,17.0232914,14.8125,2.96776113,2.720361093,0.1743353304,0.1836530696
T1_TEMPORAL_OOS,B3,337646N1178432W003,8,1,13.21561287,17.47587033,-5.678002932,13.21561287,17.47587033,-5.678002932,0.875,-0.2191518869,0.178790286,22.34,19.89897076,15.88375,2.423100439,2.668137128,0.1217701392,0.1679790432
T1_TEMPORAL_OOS,B3,337754N1178448W001,13,1,8.222874345,10.33554418,-2.030105839,8.222874345,10.33554418,-2.030105839,0.9166666667,0.5743783713,0.2856454969,11,12.26941162,9.461538462,1.933867446,1.238664117,0.157616967,0.1309157197
T1_TEMPORAL_OOS,B3,337779N1179480W001,6,1,2.781925871,3.3526369,-2.557735747,2.781925871,3.3526369,-2.557735747,0.8333333333,-16.04118182,-3.746645065,1.9,1.653496296,1.371666667,-1.699140604,-1.410259205,-1.027604724,-1.028135508
T1_TEMPORAL_OOS,B3,337779N1179480W002,6,1,8.686829404,10.17653931,-1.013439355,8.686829404,10.17653931,-1.013439355,1,0.4309788487,0.4615632658,16.2225,13.86896535,11.93333333,3.692426047,3.246503929,0.2662365903,0.2720534019
T1_TEMPORAL_OOS,B3,337779N1179480W003,6,1,9.391432452,10.9560473,-0.8607600594,9.391432452,10.9560473,-0.8607600594,0.8333333333,0.3951802899,0.4211886231,25.7325,14.40273064,12.18833333,3.446683339,2.796900881,0.2393076302,0.2294736126
T1_TEMPORAL_OOS,B3,337800N1180851W001,12,1,2.039522293,2.56807274,-0.9234897527,2.039522293,2.56807274,-0.9234897527,0.9166666667,0.8796284647,0.6773106527,5.625,4.523868183,3.74,1.955795443,1.700477707,0.4323281236,0.4546731836
T1_TEMPORAL_OOS,B3,337806N1178326W001,4,1,7.340418391,8.787239875,-6.883436239,7.340418391,8.787239875,-6.883436239,0.75,-0.6384400747,-0.9701032021,6.015,11.22331947,9.315,2.436079598,1.974581609,0.2170551773,0.211978702
T1_TEMPORAL_OOS,B3,337856N1178834W001,7,1,4.66501476,6.2486219,-4.230675817,4.66501476,6.2486219,-4.230675817,0.5714285714,-2.289353934,-6.832341159,2.915,2.412144867,2.027142857,-3.836477033,-2.637871903,-1.590483676,-1.30127578
T1_TEMPORAL_OOS,B3,337856N1178834W002,7,1,9.78761616,10.66597919,-4.499006193,9.78761616,10.66597919,-4.499006193,0.7142857143,-0.05711859462,0.2379621136,16.87,12.45959871,11.09142857,1.793619524,1.303812411,0.1439548388,0.1175513508
T1_TEMPORAL_OOS,B3,337856N1178834W003,7,1,10.54553339,11.19885593,-3.611155009,10.54553339,11.19885593,-3.611155009,0.8571428571,0.2840061999,0.3143651154,21.23,13.64394162,12.78857143,2.445085688,2.243038036,0.1792066953,0.1753939483
T1_TEMPORAL_OOS,B3,337910N1178268W001,15,1,4.505716842,5.047375814,-3.766959636,4.505716842,5.047375814,-3.766959636,0.7333333333,-4.773843162,-6.135925525,1.4,1.931072241,1.253333333,-3.116303573,-3.252383509,-1.61376851,-2.594986842
T1_TEMPORAL_OOS,B3,337959N1180672W001,7,1,1.586494724,2.175359411,-1.34167397,1.586494724,2.175359411,-1.34167397,0.8571428571,0.1258426142,0.02902068514,2.83,2.209641212,1.791428571,0.03428180077,0.2049338472,0.01551464581,0.1143968844
T1_TEMPORAL_OOS,B3,337959N1180672W002,7,1,10.10502127,11.46196082,-1.361299812,10.10502127,11.46196082,-1.361299812,0.8571428571,0.4481213138,0.3956831549,15.335,14.76119285,12.20714286,3.299232028,2.102121587,0.2235071421,0.172204226
