fit_id,regime,gap_threshold_days,held_out_spatial_fold,model,target,feature,coefficient_standardized_scale,training_feature_mean,training_feature_scale,n_training_transitions,n_training_wells,fit_split,training_target_month_min,training_target_month_max,training_independence_classes,validation_used,test_used,hyperparameter_search
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,log1p_interval_mean_discharge_cfs,-5.054859998422628,5.727272581644578,0.762450155264272,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,5.2362450294897105,5.732482086823616,0.7844424747442283,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B1,T2_SPATIOTEMPORAL_OOS,120,3,B1,delta_h,INTERCEPT,-0.01568302528149532,0.0,1.0,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B1,T2_SPATIOTEMPORAL_OOS,120,3,B1,delta_h,delta_days,-0.5870500918715826,33.134308388216134,22.868013815533057,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B1,T2_SPATIOTEMPORAL_OOS,120,3,B1,delta_h,season_sin,0.017756619531682772,-0.013388443596013027,0.7098387349467109,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B1,T2_SPATIOTEMPORAL_OOS,120,3,B1,delta_h,season_cos,4.61489675722912,-0.03245275196817368,0.7034888334842435,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B1,T2_SPATIOTEMPORAL_OOS,120,3,B1,delta_h,time_trend_years,-0.3173687311096046,2.78192306397255,1.385827441569133,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,INTERCEPT,36.51781580624603,0.0,1.0,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,h_prev,88.57755547084615,36.53349883152751,90.80426864479062,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,delta_days,-0.41319750419410706,33.134308388216134,22.868013815533057,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,season_sin,0.2500663528910144,-0.013388443596013027,0.7098387349467109,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,season_cos,4.570362884498671,-0.03245275196817368,0.7034888334842435,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B2,T2_SPATIOTEMPORAL_OOS,120,3,B2,h_target,time_trend_years,-0.586200737131192,2.78192306397255,1.385827441569133,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,INTERCEPT,36.51781580624602,0.0,1.0,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,h_prev,88.64050054165766,36.53349883152751,90.80426864479062,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,delta_days,-0.1741160658903053,33.134308388216134,22.868013815533057,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,season_sin,-0.04819996394711805,-0.013388443596013027,0.7098387349467109,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,season_cos,4.386078667674451,-0.03245275196817368,0.7034888334842435,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,time_trend_years,-0.7158741078416351,2.78192306397255,1.385827441569133,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,log1p_interval_mean_discharge_cfs,-5.546948410744645,5.7138439260919185,0.7582899811776598,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F3_B3,T2_SPATIOTEMPORAL_OOS,120,3,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,5.851223243789758,5.726352022948669,0.7708672787460358,4707,143,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B1,T2_SPATIOTEMPORAL_OOS,120,4,B1,delta_h,INTERCEPT,0.0765319649347874,0.0,1.0,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B1,T2_SPATIOTEMPORAL_OOS,120,4,B1,delta_h,delta_days,-0.46156367711717716,33.24363492742261,20.847298102596557,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B1,T2_SPATIOTEMPORAL_OOS,120,4,B1,delta_h,season_sin,0.6245694506345967,-0.014271233698424346,0.7109484380264026,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B1,T2_SPATIOTEMPORAL_OOS,120,4,B1,delta_h,season_cos,2.9313042788026205,-0.032838342957124816,0.7023320394146727,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B1,T2_SPATIOTEMPORAL_OOS,120,4,B1,delta_h,time_trend_years,-0.4764552555226366,2.748663255394215,1.4002133713444254,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,INTERCEPT,29.901322428907417,0.0,1.0,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,h_prev,83.55523538111674,29.824790463972636,84.19530547309927,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,delta_days,-0.37648473935217064,33.24363492742261,20.847298102596557,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,season_sin,0.6930494643225533,-0.014271233698424346,0.7109484380264026,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,season_cos,2.9158184772469355,-0.032838342957124816,0.7023320394146727,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B2,T2_SPATIOTEMPORAL_OOS,120,4,B2,h_target,time_trend_years,-0.546419201020057,2.748663255394215,1.4002133713444254,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,INTERCEPT,29.901322428907417,0.0,1.0,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,h_prev,83.5870642577199,29.824790463972636,84.19530547309927,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,delta_days,-0.31269361524715383,33.24363492742261,20.847298102596557,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,season_sin,0.32491469192397465,-0.014271233698424346,0.7109484380264026,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,season_cos,2.812451169684151,-0.032838342957124816,0.7023320394146727,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,time_trend_years,-0.6044036883426009,2.748663255394215,1.4002133713444254,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,log1p_interval_mean_discharge_cfs,-1.1591582992364562,5.707479802693579,0.7542387610560353,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F4_B3,T2_SPATIOTEMPORAL_OOS,120,4,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,1.636575409925296,5.7177764156144635,0.7653583405797345,4677,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B1,T2_SPATIOTEMPORAL_OOS,120,5,B1,delta_h,INTERCEPT,0.053386816160834884,0.0,1.0,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B1,T2_SPATIOTEMPORAL_OOS,120,5,B1,delta_h,delta_days,-0.5514311960374831,35.207221389909144,22.05797495553957,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B1,T2_SPATIOTEMPORAL_OOS,120,5,B1,delta_h,season_sin,-0.24152116451675107,-0.013045158287469725,0.7089439477501637,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B1,T2_SPATIOTEMPORAL_OOS,120,5,B1,delta_h,season_cos,4.44996221904825,-0.02974319835460868,0.7045166037399733,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B1,T2_SPATIOTEMPORAL_OOS,120,5,B1,delta_h,time_trend_years,-0.480972497678436,2.7731349582342797,1.3762428099358792,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,INTERCEPT,14.19012797216316,0.0,1.0,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,h_prev,52.73599976822941,14.136741156002321,55.978057513141685,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,delta_days,0.15965752434669692,35.207221389909144,22.05797495553957,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,season_sin,0.17031086983607288,-0.013045158287469725,0.7089439477501637,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,season_cos,4.414504290481162,-0.02974319835460868,0.7045166037399733,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B2,T2_SPATIOTEMPORAL_OOS,120,5,B2,h_target,time_trend_years,-0.6387104755779567,2.7731349582342797,1.3762428099358792,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,INTERCEPT,14.19012797216316,0.0,1.0,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,h_prev,52.77803237414569,14.136741156002321,55.978057513141685,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,delta_days,0.3307715267925168,35.207221389909144,22.05797495553957,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,season_sin,-0.024273453012416443,-0.013045158287469725,0.7089439477501637,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,season_cos,4.202461804828739,-0.02974319835460868,0.7045166037399733,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,time_trend_years,-0.7610723082939239,2.7731349582342797,1.3762428099358792,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,log1p_interval_mean_discharge_cfs,-5.009838069984211,5.718065399265169,0.7579147046763172,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F5_B3,T2_SPATIOTEMPORAL_OOS,120,5,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,5.240544765883678,5.727887064617194,0.7727992126817987,5173,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B1,T1_TEMPORAL_OOS,180,,B1,delta_h,INTERCEPT,0.0514908370480436,0.0,1.0,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B1,T1_TEMPORAL_OOS,180,,B1,delta_h,delta_days,-0.44069819125233584,35.910849934877916,24.86946367238646,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B1,T1_TEMPORAL_OOS,180,,B1,delta_h,season_sin,0.46394592054212097,-0.007623756167238267,0.7113285394176367,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B1,T1_TEMPORAL_OOS,180,,B1,delta_h,season_cos,4.143826692356881,-0.02633755965161494,0.7023246544892695,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B1,T1_TEMPORAL_OOS,180,,B1,delta_h,time_trend_years,-0.46578491123033167,2.720649081149668,1.3963255188524004,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,INTERCEPT,36.80604276044248,0.0,1.0,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,h_prev,79.93044750025452,36.754551923394416,81.9722962858837,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,delta_days,-0.2619927249370508,35.910849934877916,24.86946367238646,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,season_sin,0.6609244660210286,-0.007623756167238267,0.7113285394176367,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,season_cos,4.1040994653957,-0.02633755965161494,0.7023246544892695,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B2,T1_TEMPORAL_OOS,180,,B2,h_target,time_trend_years,-0.6305989609662753,2.720649081149668,1.3963255188524004,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,INTERCEPT,36.80604276044247,0.0,1.0,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,h_prev,79.98842236467624,36.754551923394416,81.9722962858837,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,delta_days,-0.0562228167966806,35.910849934877916,24.86946367238646,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,season_sin,0.4554061977098662,-0.007623756167238267,0.7113285394176367,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,season_cos,3.845488658067513,-0.02633755965161494,0.7023246544892695,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,time_trend_years,-0.7629895914298899,2.720649081149668,1.3963255188524004,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,log1p_interval_mean_discharge_cfs,-5.868136652531321,5.714964579891354,0.7591009502255991,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G180_FALL_B3,T1_TEMPORAL_OOS,180,,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,6.074032382206493,5.723416966970831,0.7740201223755859,6057,182,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B1,T2_SPATIOTEMPORAL_OOS,180,1,B1,delta_h,INTERCEPT,0.060931047915855095,0.0,1.0,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B1,T2_SPATIOTEMPORAL_OOS,180,1,B1,delta_h,delta_days,-0.43648718472706083,36.281863556680946,25.35553784760383,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B1,T2_SPATIOTEMPORAL_OOS,180,1,B1,delta_h,season_sin,0.473925725597426,-0.01797060628450298,0.71245348311316,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B1,T2_SPATIOTEMPORAL_OOS,180,1,B1,delta_h,season_cos,4.234975303514658,-0.014684363502889904,0.7013354840432705,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B1,T2_SPATIOTEMPORAL_OOS,180,1,B1,delta_h,time_trend_years,-0.5330717447982277,2.6939109880156664,1.408728030763483,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,INTERCEPT,44.68301168679396,0.0,1.0,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,h_prev,84.01835664331469,44.62208063887807,86.17200601072977,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,delta_days,-0.2602461770631155,36.281863556680946,25.35553784760383,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,season_sin,0.6980456963917931,-0.01797060628450298,0.71245348311316,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,season_cos,4.1768056893361,-0.014684363502889904,0.7013354840432705,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B2,T2_SPATIOTEMPORAL_OOS,180,1,B2,h_target,time_trend_years,-0.7126035364975196,2.6939109880156664,1.408728030763483,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,INTERCEPT,44.68301168679396,0.0,1.0,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,h_prev,84.07257836082917,44.62208063887807,86.17200601072977,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
