year,simulation_id,facility_energy_mwh,it_energy_mwh,annual_pue,facility_peak_mw,facility_peak_to_mean,raw_evap_m3,arrival_cv,terminal_backlog_work_units,first_backlog_start_work_units,first_it_mw,last_it_mw,january_it_scale_jump_pct
2020,3,686000.0,646092.8960917746,1.0617668204520188,95.75332901792248,1.226089274188675,26654.74134294132,0.15310187997337937,0.0,0.0,71.52207180295555,70.45451868962523,33.284045703666784
2021,3,898409.0,838956.3430745956,1.0708650186820488,125.28317289232739,1.2215823689842689,49753.06260363918,0.1555864067932007,3.255186413915606,0.0,93.3061804628244,94.76130341769026,32.434629031912166
2022,3,982177.0,928649.7894338045,1.0576398241567804,137.46478151573203,1.2260432550118894,51338.336120312735,0.1574421137350124,0.0,3.255186413915606,102.41501329658519,86.0837874578566,8.076830523487835
2023,3,1375321.0,1297991.818375487,1.0595760162196515,192.75271292647656,1.2277233934739125,52404.645617346134,0.1590229178028768,5.5764452291920605,0.0,141.06010379476385,140.69220455228663,63.863728537526995
2024,3,1728291.0,1607980.8000585455,1.0748206694613978,241.73238430269387,1.228599387322426,82941.5685490598,0.15675101992927257,4.264115731974066,5.5764452291920605,177.34549002913468,195.55354599260585,26.052108283814892
2011,4,71000.0,66911.15039522934,1.0611086430380994,9.783120649068984,1.2070441814907649,2040.9193040667167,0.1793481898828088,0.0,62.513558064552946,7.370210097685507,6.6796156338262564,
2012,4,153000.0,142789.37396431272,1.0715083045201894,21.028237676625277,1.2072682336697806,5125.116908533049,0.1765979722720908,0.0,0.0,14.993628288703764,14.54908412967915,124.4684291828784
2013,4,224000.0,210427.4716711244,1.0644997928316509,30.915846702205457,1.2090304335326776,9459.045466139503,0.18014432800839644,0.0,0.0,21.078280817126117,22.161716637146903,44.87702888546673
2014,4,262000.0,247197.06099001842,1.059883151323467,36.1209153108806,1.207706939401962,9884.207030708192,0.18019195114653744,0.0,0.0,26.064557669636155,26.691723824171053,17.610734296401073
2015,4,284000.00000000006,269563.52095092396,1.0535550173782764,38.97232201907123,1.2021040172079716,12977.28376873068,0.17648340798520668,0.0,0.0,26.624921506934342,26.901591787824003,-0.2502735217731309
2016,4,327000.0,309812.45254104567,1.0554772647709414,45.035658552888535,1.209765213237226,8873.665104379741,0.17722860812590582,0.0,0.0,32.4712085855366,35.81383279467995,20.70367003425231
2017,4,426000.0,393134.1322811479,1.0835996292872079,58.485725588030945,1.202664216317256,20720.904801354696,0.17904125750023883,0.0,0.0,37.05163624314202,39.74672307364103,3.456216081530205
2018,4,488000.0,452850.9038611627,1.0776173699536513,67.21805796644917,1.2066192372665876,17698.176545454724,0.17576041038700393,0.0,0.0,51.25227455656605,47.53228349008837,28.947169963189236
2019,4,572999.9999999999,529295.6822959618,1.0825707051197904,78.92714314650283,1.206634858574808,12429.053161153599,0.18169844114263967,0.0,0.0,54.973683690848155,62.10102557584592,15.655465410811791
2020,4,685999.9999999999,651931.4899231289,1.0522578071522333,94.28699736382954,1.207313388985246,27158.327968193593,0.17907837736644294,0.0,0.0,75.3209830136208,75.39050551365794,21.28782466181487
2021,4,898409.0000000001,839689.355936563,1.0699301993627668,123.61412008842656,1.2053081524947062,50849.346820974104,0.1792124479128342,0.0,0.0,82.76729664767586,95.08763503604446,9.784774732252622
2022,4,982177.0,930163.4059572055,1.0559187705188948,135.37704807801094,1.2074228384124,51879.731847415074,0.17646823960606312,0.0,0.0,103.1606983906662,93.20569754334245,8.490129501655517
2023,4,1375321.0,1290707.2241304992,1.0655561341004363,189.7421461521992,1.208547822867,52733.20581230831,0.17972725440452053,0.0,0.0,150.28337720941354,145.83843860222717,61.23840191156647
2024,4,1728291.0,1622801.2678923863,1.0650047138825682,237.95632492488636,1.2094076507603186,85251.46450956383,0.17855968657343066,0.0,0.0,163.10601801923005,187.51612166689097,11.840211389056366
2011,5,70999.99999999999,66104.18862481118,1.0740620447363185,9.843219382868698,1.2144591801961946,2027.0639803588776,0.18642323304620256,0.0,5.363964598724277,6.730588957376044,7.122476898280148,
2012,5,153000.0,144108.7191317415,1.0616984240913991,21.08223294961291,1.2103681975777765,5303.11293333314,0.18505167859934699,62.97790121055204,0.0,15.706048086659035,17.165367192657882,120.51385088313235
2013,5,224000.0,210663.07844628254,1.0633092502591444,31.021327322643835,1.2131554792248214,9543.900152818276,0.18693006435075138,0.8180236648030537,62.97790121055204,23.99057681609224,23.144690805074546,39.76151250847517
2014,5,261999.99999999997,246380.19662091555,1.063397154451976,36.3266074685328,1.2145842802456006,9936.942724094846,0.18710427384402986,0.0,0.8180236648030537,27.61643411927471,26.622973594326904,19.320816820848265
2015,5,284000.0,266852.3136313931,1.0642590882396967,39.39493540444196,1.215139556841238,12736.495914545476,0.18419934489571213,0.0,0.0,31.683078835791544,32.57531425020284,19.006536679820393
2016,5,327000.0,304143.3435768046,1.0751509342745929,45.28157436593884,1.216371098563935,8765.189142791263,0.18645588810326852,16.557864833337106,0.0,27.68358494264054,34.725611343075364,-15.0166757256435
2017,5,426000.0000000001,400270.9464616918,1.0642790933635018,58.70052040868871,1.2070811238969787,21044.458351512047,0.1856839843136745,20.715067069714483,16.557864833337106,44.233081808946096,45.146231811368665,27.378842583765245
2018,5,488000.0,457951.01816261583,1.0656161481154605,67.33915438025471,1.2087930171537526,18058.052225360945,0.18567258152447486,0.0,20.715067069714483,56.449285929361835,53.75797634742154,25.036539406477882
2019,5,572999.9999999998,542643.4172330624,1.0559420455549344,78.92331338908711,1.2065763094038453,12969.988322675654,0.1835494281972683,0.0,0.0,57.41619105821614,58.450581115417165,6.804971018910138
2020,5,686000.0,646869.131296465,1.0604927129929793,94.58106925313433,1.2110788809322623,27173.472302937185,0.1872458862234065,0.0,0.0,68.04643630789158,74.91508555719088,16.417039846920144
2021,5,898409.0,849706.3793630782,1.0573170001070584,124.25548018454477,1.211561779119101,51862.092815116564,0.1869223884387879,0.0,0.0,90.29480772460713,87.78920594661469,20.529539615455988
2022,5,982177.0,918520.753246812,1.06930300325624,136.24844156952128,1.215194764435541,51555.92937273145,0.188460973870782,0.0,0.0,95.46063365135076,100.18339704791876,8.738463484225077
2023,5,1375321.0,1290438.708627659,1.0657778558600515,189.67938372860672,1.2081480624978422,52724.344514730095,0.18938881739125418,3.596239988560246,0.0,142.5403611859542,134.36469796444376,42.279424920853565
2024,5,1728290.9999999998,1627486.2345972217,1.061938935801645,238.06916668535905,1.2099811664610844,84750.10344204158,0.18841651491943223,33.68105039990292,3.596239988560246,178.0507695977383,188.9470806835908,32.513057592593974
2011,6,71000.00000000003,66853.55006074291,1.0620228833844974,10.371656573559571,1.2796579096391805,2070.40389792436,0.18343350523185945,0.0,5.253728163807575,7.317581891491951,6.611064173471648,
2012,6,152999.99999999997,144418.6057127987,1.0594202820671657,22.174448513303577,1.273074220528488,5278.048573079144,0.18167069529696445,0.0,0.0,16.631561297363564,15.344854911834654,151.571620861001
2013,6,224000.0,211207.7576757968,1.0605671044708465,32.59137287315295,1.2745554748608028,9643.2739584469,0.17937592860823948,0.0,0.0,21.39847915829574,22.651725665353297,39.45051472459511
2014,6,262000.0,243624.48269182915,1.075425577532841,38.183293946611954,1.2766628052378652,9833.399884161288,0.17836075726416253,6.940529088170177,0.0,28.41510889484119,31.07586878964237,25.443462077166213
2015,6,284000.0,266950.40876759787,1.0638680094595592,41.364005077220185,1.2758756495649608,12545.31757115056,0.17896509774495872,0.0,6.940529088170177,31.1133821291333,25.41351625422041,0.12071533621428995
2016,6,327000.0,305690.0773970013,1.0697108744400734,47.19444185960011,1.2677552822468727,8863.767431602522,0.18282193790727616,2.559980036272048,0.0,33.95815036926578,36.243140720065334,33.62240010225411
2017,6,426000.0,403513.23204006726,1.055727461144818,62.23730168691952,1.2798093022944013,20716.887397852093,0.18756401216638313,0.0,2.559980036272048,45.156793561994746,43.82879933636997,24.59404087183464
2018,6,487999.99999999994,458975.7224044467,1.0632370650096765,71.09643076376646,1.2762392079725293,18115.34445107134,0.18501188081134906,1.3070759729735997,0.0,50.29033189065895,58.38258156606476,14.742663846889998
2019,6,573000.0,544875.8533772408,1.0516156963984373,83.0416941021143,1.2695379412469832,12798.784478555706,0.17986714829502617,0.0,1.3070759729735997,66.76441059308924,67.8946096223221,14.356729014354636
2020,6,686000.0,633599.7660359874,1.0827024200022137,100.03379487273243,1.2808992043179033,26437.61678136532,0.18233667988113578,1.151871770031228,0.0,77.17027400911478,67.28312615760086,13.661856866679843
2021,6,898409.0,828865.7310649282,1.0839017301942528,131.02694135859895,1.277587386481354,51108.25060020006,0.1785256561371847,11.927982827159006,1.151871770031228,92.32087589600401,108.35106251868399,37.21252439988577
2022,6,982177.0000000001,914709.9471290129,1.0737578650836204,143.1284311759359,1.276557134916821,51362.42581896724,0.18083560615240973,0.0,11.927982827159006,109.60014500328782,86.15062563321341,1.152810554477434
2023,6,1375321.0,1283374.179000201,1.0716445932171,200.54383894050716,1.2773483638502159,52013.95865767868,0.18402426396113358,0.0,0.0,140.91573198490195,126.94288283272755,63.569017577250314
2024,6,1728291.0,1616825.9683346907,1.0689406490545899,250.7345244980038,1.2743525616869296,84838.29370952806,0.18096227379822086,0.0,0.0,164.17636799257176,177.75286962460953,29.330896170765808
2011,7,71000.0,66508.36847810814,1.0675348324530067,10.091419699134573,1.24508220513266,2055.4494337953524,0.17617282119666122,12.92603041677733,14.886700538550107,6.887759558918465,7.814331961323395,
2012,7,153000.00000000003,143057.27310424382,1.0695017224920196,21.558314553844646,1.2377008826207276,5175.006076607377,0.1732672493576214,0.0,12.92603041677733,15.970790360439635,14.274754804893524,104.37819175696886
2013,7,224000.0,211517.80984556183,1.0590124782568047,31.59351257253561,1.235532009533089,9543.673526459832,0.17253045087057722,0.0,0.0,22.758922625111055,20.282000116771375,59.43477093777524
2014,7,262000.0,248085.88930175902,1.0560858609790442,36.95542740587152,1.2356089468528033,9805.89180782847,0.17572289497450116,8.546884152998484,0.0,25.509622250260666,28.09130871503136,25.774687424276866
2015,7,284000.0,270848.39434808714,1.0485570744606696,40.164155725758924,1.238866211822705,12829.069059823378,0.17001754584330683,0.0,8.546884152998484,30.263781542059608,30.735825777986424,7.733612018815558
2016,7,327000.00000000006,300502.9304262538,1.0881757443634943,46.60549801397833,1.2519348457332893,8589.962700607799,0.17550521698140248,0.0,0.0,33.238203156156466,30.75969428356061,8.141565469056932
2017,7,426000.0000000001,399586.8200406581,1.066101229156293,60.29954336969445,1.239962441123294,20862.12063256166,0.17406000144149256,0.0,0.0,41.977767403158126,38.02882301246234,36.470041009454924
2018,7,488000.0,461698.4894719629,1.0569668541868475,68.85039727269557,1.2359210657967485,17896.279792119676,0.17178398190915675,7.10982175026151,0.0,45.09366910443687,50.35731607903992,18.577609119428505
2019,7,573000.0,535006.2689725452,1.071015487538903,80.68931565504113,1.2335748780770686,12488.444400381399,0.1736864751767018,0.0,7.10982175026151,60.37677982837169,62.26375108684901,19.896739003336485
2020,7,686000.0000000001,649258.6309819727,1.0565897275211542,96.63097245493971,1.23732720414605,27119.118703280772,0.17452696035488469,0.0,0.0,64.92397106096865,68.2088524115246,4.27250194163377
2021,7,898409.0,845698.6572425244,1.062327570590383,127.56518590461063,1.2438332969999066,50802.388308940426,0.17261439839707574,0.0,0.0,85.2602393356361,97.65953967670919,24.99878875140038
2022,7,982177.0,927997.739071923,1.0583829665169884,138.86565586844048,1.2385376010714348,51587.24605586796,0.17209966890279937,0.0,0.0,88.54567601867261,113.31805103947066,-9.332282015875753
2023,7,1375321.0,1281749.7728942637,1.0730027257149009,193.5890803284265,1.233050570504643,52024.17906298335,0.1711070264245066,0.0,0.0,134.5191382443471,153.82950343634457,18.70936449259238
2024,7,1728291.0000000005,1645134.0563134467,1.0505472142938301,244.02960128148007,1.2402749407689564,85656.17611924555,0.1727357515279795,4.175076549130601,0.0,182.64607272965623,200.21288025931568,18.732797447556024
2011,8,71000.00000000001,67108.17265280185,1.0579933440794662,10.39232490119935,1.2822079737254408,2051.445699217352,0.18440114750036576,0.0,6.403703875290195,7.318961616986198,7.805878933307528,
2012,8,153000.0,146337.56554466742,1.0455278480992563,22.29959476275537,1.2802590875558377,5328.479035985338,0.1864184401195343,3.171789298353289,0.0,16.037119342689447,16.65795111631268,105.4492451101103
2013,8,224000.0,207053.82916793972,1.081844276438449,32.709062470715146,1.2791579787654672,9352.02200422517,0.18567537191546152,0.0,3.171789298353289,24.400265445852348,19.04726088549324,46.47819095805743
2014,8,261999.99999999994,247756.43889279838,1.057490175314332,38.19093645686773,1.2769183334433643,9922.30612891574,0.18087208708949742,0.0,0.0,28.956185617275942,27.176333932844123,52.02283305380422
2015,8,284000.0,268076.6134804571,1.0593986409810556,41.61507808139396,1.2836200140598983,12840.737157029947,0.18537147782467814,0.0,0.0,30.661599773374967,29.487645605120566,12.824635762657833
2016,8,327000.00000000006,305944.86088037235,1.0688200450860343,47.7719729834649,1.283269145831057,8645.785477321999,0.18208953882650408,6.15398527812145,0.0,35.32046728931285,36.40218477963241,19.78056085691497
2017,8,425999.99999999994,400428.3155883646,1.0638608295571252,62.10794511962039,1.2771492940090954,20747.41027288324,0.1838614253595498,0.0,6.15398527812145,46.13232451187046,40.84600694953295,26.729548765112078
2018,8,488000.0,456530.0348826747,1.0689329566792092,71.17389697233634,1.2776297899132507,18272.413083988467,0.18215880127212475,1.4490043072292487,0.0,52.88696192061752,54.48717748212519,29.47890349713182
