year_local,month_local,west_net_energy_for_load_mwh,west_net_generation_mwh,west_net_interchange_mwh,west_monthly_peak_mw,west_monthly_minimum_mw,respondent_legal_name,balancing_authority_area_name,company_identifier,filing_id,respondent_code,source_file,timezone,time_convention,provenance,provenance_class,eia_demand_reported_mwh,eia_demand_reported_usable_mwh,eia_demand_reported_usable_n,eia_demand_reported_usable_mean_mw,eia_demand_adjusted_mwh,eia_demand_adjusted_mean_mw,eia_net_generation_reported_mwh,eia_total_interchange_reported_mwh,eia_n_hours,expected_hours,overlap_status,ferc_nel_mean_mw,demand_bias_mwh,demand_pct_diff,demand_raw_reported_pct_diff,generation_bias_mwh,generation_pct_diff,interchange_bias_mwh,interchange_pct_diff,demand_adjusted_pct_diff,comparison_note
2016,6,1662676.0,1458784.0,203892.0,3536.0,1547.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1268654.0,1268654.0,552.0,2298.286231884058,1660600.0,2306.3888888888887,1040331.0,-228323.0,720.0,720,full_overlap,2309.2722222222224,394022.0,0.4780079254601116,31.05827120712188,418453.0,40.223063621097516,432215.0,-189.29980772852494,0.12501505479947006,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,7,1780809.0,1512157.0,268652.0,3625.0,1619.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1453221.0,1505411.0,647.0,2326.755795981453,1729352.0,2324.3978494623657,1151277.0,-301944.0,744.0,744,full_overlap,2393.560483870968,275398.0,2.871151669844052,22.542201082973616,360880.0,31.34606180788811,570596.0,-188.9741144053202,2.9755075889697413,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,8,1912147.0,1637104.0,275043.0,3645.0,1757.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1414769.0,1414769.0,576.0,2456.1961805555557,1860706.0,2500.9489247311826,1174726.0,-240043.0,744.0,744,full_overlap,2570.0900537634407,497378.0,4.637002292794214,35.156127961525875,462378.0,39.36049768201266,515086.0,-214.5807209541624,2.7645958039582825,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,9,1570098.0,1451514.0,118584.0,2856.0,1552.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1101105.0,1101105.0,528.0,2085.4261363636365,1533391.0,2129.7097222222224,976177.0,-124928.0,720.0,720,full_overlap,2180.6916666666666,468993.0,4.568156533663902,42.592940727723516,475337.0,48.69373074760008,243512.0,-194.921875,2.3938447532299327,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,10,1612150.0,1543575.0,68575.0,2783.0,1541.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,4236336.0,1607802.0,743.0,2163.9327052489907,1610190.0,2164.233870967742,4052381.0,-183955.0,744.0,744,full_overlap,2166.8682795698924,4348.0,0.13565922423469598,-61.944708823851556,-2508806.0,-61.90943052985393,252530.0,-137.27813867521948,0.12172476540035648,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,11,1647133.0,1618162.0,28971.0,3065.0,1614.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,2297332.0,1296026.0,567.0,2285.7601410934744,1650898.0,2289.733703190014,2182970.0,-114361.0,721.0,720,full_overlap,2287.6847222222223,351107.0,0.08419873521056064,-28.302352467993305,-564808.0,-25.87337434779223,143332.0,-125.33293692779881,-0.22805769950657157,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,12,2154814.0,1932348.0,222466.0,3700.0,1964.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,2204931.0,1748675.0,625.0,2797.88,2069253.0,2781.2540322580644,1960481.0,-244450.0,744.0,744,full_overlap,2896.255376344086,406139.0,3.5160684641259063,-2.272950944950205,-28133.0,-1.4350049809204986,466916.0,-191.0067498465944,4.134873792619849,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,1,2263257.0,1629022.0,634235.0,4288.0,2142.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1849614.0,1849614.0,648.0,2854.3425925925926,2165275.0,2910.315860215054,1297610.0,-552004.0,744.0,744,full_overlap,3042.0120967741937,413643.0,6.574876634242467,22.36374724672283,331412.0,25.540185417806583,1186239.0,-214.89681234193955,4.525152694230525,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,2,1790573.0,1564697.0,225876.0,3521.0,1945.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1635075.0,1635075.0,624.0,2620.3125,1769442.0,2633.098214285714,1326275.0,-308800.0,672.0,672,full_overlap,2664.5431547619046,155498.0,1.6879915949683326,9.510144794581288,238422.0,17.97681476315244,534676.0,-173.14637305699483,1.1942182902858642,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,3,1913714.0,1677429.0,236285.0,3347.0,1725.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1311156.0,1311156.0,551.0,2379.5934664246824,1738415.0,2339.7240915208613,1140823.0,-170333.0,743.0,744,full_overlap,2572.19623655914,602558.0,8.093935911827884,45.95624014228665,536606.0,47.03674452566261,406618.0,-238.71944954882494,10.083840739984412,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,4,1553923.0,1491191.0,62732.0,2880.0,1531.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1423808.0,1423808.0,672.0,2118.7619047619046,1535824.0,2133.088888888889,1303013.0,-120795.0,720.0,720,full_overlap,2158.226388888889,130115.0,1.8626200536401942,9.138521486043063,188178.0,14.441759214988645,183527.0,-151.93261310484706,1.1784553438414818,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,5,1583433.0,1539828.0,43605.0,2987.0,1514.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1472933.0,1472933.0,696.0,2116.2830459770116,1577583.0,2120.407258064516,1352877.0,-120048.0,744.0,744,full_overlap,2128.2701612903224,110500.0,0.5664230659550932,7.502038449814078,186951.0,13.818772881791915,163653.0,-136.32297081167533,0.37082042593004616,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,6,1642541.0,1445043.0,197498.0,3325.0,1580.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1552581.0,1536833.0,671.0,2290.3621460506706,1639152.0,2276.6,1295468.0,-256999.0,720.0,720,full_overlap,2281.3069444444445,105708.0,-0.3953611275771478,5.794222652473526,149575.0,11.546020434314086,454497.0,-176.84776983568028,0.2067532480209279,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,7,1878745.0,1712673.0,166072.0,3558.0,1704.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1553895.0,1553895.0,648.0,2397.9861111111113,1790493.0,2406.576612903226,1391570.0,-162325.0,744.0,744,full_overlap,2525.194892473118,324850.0,5.304817270316235,20.90553093999273,321103.0,23.0748722665766,328397.0,-202.3083320498999,4.928921810920232,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,8,1887948.0,1711770.0,176178.0,3794.0,1650.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1624250.0,1624250.0,696.0,2333.692528735632,1757845.0,2362.694892473118,1485751.0,-135535.0,744.0,744,full_overlap,2537.564516129032,263698.0,8.73602605669118,16.235062336462985,226019.0,15.212441384861933,311713.0,-229.98708820599845,7.401278269699547,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,9,1628276.0,1574129.0,54147.0,3344.0,1565.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1560978.0,1560978.0,720.0,2168.025,1560978.0,2168.025,1551129.0,-93063.0,720.0,720,full_overlap,2261.4944444444445,67298.0,4.3112715233654795,4.3112715233654795,23000.0,1.4827909219671607,147210.0,-158.18316624222302,4.3112715233654795,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,10,1626062.0,1705263.0,-79201.0,2919.0,1603.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1508003.0,1508003.0,744.0,2026.885752688172,1508003.0,2026.885752688172,1902062.0,92147.0,744.0,744,full_overlap,2185.5672043010754,118059.0,7.828830579249519,7.8288305792495105,-196799.0,-10.346613307032053,-171348.0,-185.95070919292002,7.8288305792495105,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,11,1739505.0,1789630.0,-50125.0,3225.0,1610.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1677122.0,1677122.0,721.0,2326.1054091539527,1677122.0,2326.1054091539527,1952625.0,-10297.0,721.0,720,full_overlap,2415.9791666666665,62383.0,3.8637009810059544,3.71964591723202,-162995.0,-8.347480955124512,-39828.0,386.79226959308534,3.71964591723202,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2017,12,2059041.0,1909082.0,149959.0,3604.0,1980.0,PacifiCorp - West,PacifiCorp - West,R714229,26178,229,PacificorpWest-229-2017Q4F714_26178.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,2316094.0,1908991.0,738.0,2586.708672086721,1927032.0,2590.0967741935483,2511422.0,-148730.0,744.0,744,full_overlap,2767.5282258064517,150050.0,6.990333146943137,-11.098556448917876,-602340.0,-23.9840218011947,298689.0,-200.8263295905332,6.850379236047974,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,1,1903301.0,1882868.0,20433.0,3263.0,1855.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,2071648.0,1866974.0,741.0,2519.5330634278002,1875596.0,2520.962365591398,2196408.0,-136410.0,744.0,744,full_overlap,2558.2002688172042,36327.0,1.5346972798522291,-8.126235731166684,-313540.0,-14.275125568655733,156843.0,-114.97910710358478,1.4771304694614404,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,2,1733610.0,1547454.0,186156.0,3789.0,1742.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1701127.0,1701127.0,672.0,2531.438988095238,1701127.0,2531.438988095238,1641534.0,-270207.0,672.0,672,full_overlap,2579.776785714286,32483.0,1.909498820487833,1.9094988204878296,-94080.0,-5.731224574087409,456363.0,-168.89384804982848,1.9094988204878296,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,3,1773606.0,1537321.0,236285.0,3338.0,1666.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1725862.0,1725862.0,743.0,2322.829071332436,1725862.0,2322.829071332436,1656682.0,-314179.0,743.0,744,full_overlap,2383.8790322580644,47744.0,2.6282588623969927,2.7663857249304984,-119361.0,-7.204822651540851,550464.0,-175.20712714726318,2.7663857249304984,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,4,1548369.0,1421756.0,126613.0,3094.0,1566.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1495997.0,1495997.0,720.0,2077.773611111111,1495997.0,2077.773611111111,1453663.0,-202930.0,720.0,720,full_overlap,2150.5125,52372.0,3.5008091593766424,3.5008091593766566,-31907.0,-2.194937891381978,329543.0,-162.39245059872863,3.5008091593766566,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,5,1547064.0,1215776.0,331288.0,2757.0,1456.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1541580.0,1541580.0,744.0,2072.016129032258,1541580.0,2072.016129032258,1276450.0,-427598.0,744.0,744,full_overlap,2079.3870967741937,5484.0,0.35573891721481127,0.3557389172148056,-60674.0,-4.753339339574602,758886.0,-177.4765083092063,0.3557389172148056,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,6,1592574.0,1363142.0,229432.0,3112.0,1532.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1781092.0,1576824.0,717.0,2199.196652719665,1584660.0,2200.9166666666665,1625454.0,-316688.0,720.0,720,full_overlap,2211.9083333333333,15750.0,0.5780147308767584,-10.584405522005602,-262312.0,-16.13776827889316,546120.0,-172.44732986409338,0.49941312331982884,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,7,1901507.0,1753786.0,147721.0,3668.0,1635.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1784447.0,1784447.0,744.0,2398.4502688172042,1784447.0,2398.4502688172042,1629426.0,-155021.0,744.0,744,full_overlap,2555.7889784946237,117060.0,6.560015511808427,6.5600155118084205,124360.0,7.632135488202594,302742.0,-195.29096057953439,6.5600155118084205,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,8,1838874.0,1811863.0,27011.0,3739.0,1607.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1783375.0,1715253.0,743.0,2308.550471063257,1717926.0,2309.0403225806454,1452678.0,-330697.0,744.0,744,full_overlap,2471.6048387096776,123621.0,7.063062717936673,3.1120207471788044,359185.0,24.725713475388215,357708.0,-108.167899920471,7.0403498171632535,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,9,1544199.0,1566296.0,-22097.0,2985.0,1502.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1524312.0,1524312.0,720.0,2117.1,1524312.0,2117.1,1023298.0,-501014.0,720.0,720,full_overlap,2144.7208333333333,19887.0,1.304654165288999,1.304654165288996,542998.0,53.06352597190652,478917.0,-95.58954440394879,1.304654165288996,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,10,1582501.0,1525993.0,56508.0,2750.0,1499.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1568758.0,1568758.0,744.0,2108.5456989247314,1568758.0,2108.5456989247314,1162989.0,-405769.0,744.0,744,full_overlap,2127.0174731182797,13743.0,0.8760433412929166,0.8760433412929209,363004.0,31.21302093141036,462277.0,-113.92615010018015,0.8760433412929209,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2018,11,1737778.0,1574996.0,162782.0,3275.0,1582.0,PacifiCorp - West,PacifiCorp - West,R714229,26323,229,PacificorpWest-229-2018Q4F714_26323.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1730528.0,1730528.0,721.0,2400.1775312066575,1730528.0,2400.1775312066575,1245061.0,-485467.0,721.0,720,full_overlap,2413.5805555555557,7250.0,0.5584180409421664,0.418947280829897,329935.0,26.499504843537785,648249.0,-133.53101240661053,0.418947280829897,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
